date,year,week,cases,deaths,doctor_visits,wili,wcli,symptom_Fever,symptom_Low_grade_fever,symptom_Cough,symptom_Sore_throat,symptom_Headache,symptom_Fatigue,symptom_Vomiting,symptom_Diarrhea,symptom_Shortness_of_breath,symptom_Chest_pain,symptom_Dizziness,symptom_Confusion,symptom_Generalized_tonic_clonic_seizure,symptom_Weakness
2020-02-03,2020,5,0.0,0.0,0.0,0.0,0.0,9.56,0.76,14.01,4.39,8.0,7.859999999999999,6.75,7.79,1.1600000000000001,2.3200000000000003,2.56,0.18,0.44999999999999996,0.65
2020-02-10,2020,6,0.0,0.0,0.0,0.0,0.0,36.61,1.6300000000000001,51.17,17.25,28.17,30.58,22.7,27.67,5.24,8.68,9.52,2.0,1.3699999999999999,2.68
2020-02-17,2020,7,0.0,0.0,0.0,0.0,0.0,34.83,1.8800000000000001,50.47,16.4,28.77,31.5,22.57,28.310000000000002,4.92,8.51,9.96,1.6,1.18,2.76
2020-02-24,2020,8,0.0,0.0,0.0,0.0,0.0,34.019999999999996,1.9100000000000001,50.51,16.36,29.93,31.380000000000003,23.61,28.45,4.890000000000001,8.379999999999999,10.78,1.5099999999999998,1.4100000000000001,2.88
2020-03-02,2020,9,0.0,0.0,0.0,0.0,0.0,35.69,1.56,51.59,16.6,27.990000000000002,29.67,22.71,29.26,5.32,8.34,9.69,1.56,1.06,2.92
2020-03-09,2020,10,0.0,0.0,0.0,0.0,0.0,37.56,2.26,51.45,17.28,26.86,28.33,21.73,29.64,5.98,7.82,10.25,3.61,1.0,2.63
2020-03-16,2020,11,7.0,0.0,0.17049,0.0,0.0,85.1,4.41,86.7,24.6,24.92,28.05,21.04,31.349999999999998,12.8,9.63,8.45,2.87,0.92,2.42
2020-03-23,2020,12,28.0,0.0,6.840672,0.0,0.0,107.24000000000001,5.359999999999999,74.99,23.85,26.97,24.62,14.78,27.349999999999998,14.07,11.3,7.14,1.59,0.58,2.27
2020-03-30,2020,13,196.0,5.0,13.475773,0.0,0.0,75.83,5.4,56.21,17.99,28.18,23.28,13.25,23.93,13.59,12.370000000000001,7.82,1.71,0.46,2.29
2020-04-06,2020,14,287.0,3.0,31.514583000000002,0.0,0.0,57.019999999999996,3.11,44.03,14.01,29.07,24.57,13.379999999999999,23.78,11.24,10.99,8.24,1.23,0.17,2.44
2020-04-13,2020,15,198.0,10.0,40.211072,2.39403,2.5719312,41.26,2.54,32.79,11.31,26.09,22.95,13.09,21.759999999999998,8.75,9.82,7.87,1.79,1.09,2.41
2020-04-20,2020,16,154.0,12.0,40.661218,2.7346338,2.6846367,32.33,2.06,25.39,8.54,25.97,24.16,12.98,21.2,6.67,8.5,8.26,2.22,0.78,2.08
