date,year,week,cases,deaths,doctor_visits,wili,wcli,symptom_Fever,symptom_Low_grade_fever,symptom_Cough,symptom_Sore_throat,symptom_Headache,symptom_Fatigue,symptom_Vomiting,symptom_Diarrhea,symptom_Shortness_of_breath,symptom_Chest_pain,symptom_Dizziness,symptom_Confusion,symptom_Generalized_tonic_clonic_seizure,symptom_Weakness
2020-02-03,2020,5,0.0,0.0,0.0,0.0,0.0,11.26,0.0,16.71,0.0,8.39,9.98,7.23,6.01,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,2020,6,0.0,0.0,0.0,0.0,0.0,35.89,0.0,48.84,0.0,29.07,36.95,25.11,28.25,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,2020,7,0.0,0.0,4.333902999999999,0.0,0.0,31.14,0.0,46.230000000000004,0.0,28.99,27.48,26.49,28.1,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,2020,8,0.0,0.0,2.25077,0.0,0.0,28.009999999999998,0.0,50.269999999999996,0.0,30.009999999999998,36.49,25.22,29.17,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,2020,9,0.0,0.0,6.662016,0.0,0.0,32.730000000000004,0.0,46.019999999999996,0.0,29.66,26.990000000000002,21.7,25.24,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,2020,10,0.0,0.0,8.847529999999999,0.0,0.0,32.81,0.0,53.7,0.0,25.53,31.22,24.25,33.73,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-16,2020,11,0.0,0.0,0.0,0.0,0.0,60.49,0.0,88.92,0.0,25.869999999999997,26.64,25.02,31.88,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-23,2020,12,0.0,0.0,0.0,0.0,0.0,92.7,0.0,78.42,0.0,24.15,23.35,19.31,33.699999999999996,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-30,2020,13,2.0,0.0,0.0,0.0,0.0,65.46,0.0,48.74,0.0,30.7,21.43,10.42,20.169999999999998,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-06,2020,14,6.0,0.0,0.0,0.0,0.0,48.78,0.0,39.87,0.0,30.18,20.81,17.08,25.66,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-13,2020,15,6.0,2.0,0.0,3.1519738999999998,3.1519738999999998,40.3,0.0,32.55,0.0,25.53,22.02,13.94,25.39,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-20,2020,16,9.0,0.0,1.68338,2.1338013,2.1338013,28.77,0.0,19.88,0.0,27.44,23.32,12.29,21.65,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-27,2020,17,20.0,0.0,0.0,2.0466466,2.0466466,25.4,0.0,22.73,0.0,26.03,20.72,6.36,17.28,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-04,2020,18,47.0,0.0,3.080251,2.8183844000000002,2.8183844000000002,25.19,0.0,22.14,0.0,21.61,24.58,10.54,19.97,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-11,2020,19,18.0,0.0,33.47827,3.1152337,3.1152337,32.29,0.0,19.11,0.0,21.47,24.31,10.68,18.740000000000002,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-18,2020,20,11.0,1.0,35.05909,0.0,0.0,40.7,0.0,17.03,0.0,25.23,24.77,12.35,21.66,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25,2020,21,24.0,0.0,11.320237,2.5900263,2.5900263,22.7,0.0,8.85,0.0,25.36,28.65,8.78,21.71,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-01,2020,22,5.0,1.0,5.8282810000000005,3.2024751,3.2024751,23.19,0.0,17.28,0.0,21.84,21.35,6.87,22.59,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-08,2020,23,26.0,0.0,1.293479,3.3191745,3.3191745,20.85,0.0,11.02,0.0,20.7,26.48,11.25,22.35,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-15,2020,24,5.0,0.0,10.783813,3.0672785,3.0672785,20.23,0.0,17.41,0.0,21.2,27.4,14.44,24.46,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-22,2020,25,11.0,0.0,10.800059,2.137504,2.137504,19.560000000000002,0.0,9.27,0.0,23.85,30.36,12.33,25.82,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-29,2020,26,3.0,0.0,2.785551,0.0,0.0,22.759999999999998,0.0,20.490000000000002,0.0,26.27,28.73,17.77,20.91,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06,2020,27,10.0,0.0,5.402092,2.7277211,2.4860036,20.02,0.0,18.34,0.0,22.78,22.64,11.96,26.63,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-13,2020,28,6.0,1.0,28.781509,3.0479713999999998,2.6416304999999998,23.11,0.0,17.43,0.0,26.19,27.830000000000002,13.97,25.04,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-20,2020,29,24.0,0.0,58.988739,6.8039944,6.1224488,24.72,0.0,21.9,0.0,25.0,26.14,9.66,27.64,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-27,2020,30,22.0,0.0,51.495874,0.7110254,0.1376568,20.68,0.0,16.46,0.0,30.45,27.700000000000003,10.24,27.61,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-03,2020,31,10.0,0.0,43.570121,0.8660468,0.8660468,25.03,0.0,22.55,0.0,26.27,25.349999999999998,19.25,30.93,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-10,2020,32,8.0,2.0,44.671163,4.9089859,4.9089859,26.59,0.0,18.45,0.0,25.55,32.25,16.02,23.03,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-17,2020,33,4.0,0.0,32.928196,1.0448756,1.0448756,15.8,0.0,14.44,0.0,24.27,28.8,11.48,22.8,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-24,2020,34,6.0,0.0,16.770916,0.0,0.0,20.65,0.0,20.68,0.0,25.560000000000002,28.830000000000002,14.440000000000001,14.43,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-31,2020,35,14.0,0.0,2.264039,0.0,0.0,19.95,0.0,11.309999999999999,0.0,25.97,27.46,11.62,26.1,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-07,2020,36,19.0,0.0,11.313817,0.0,0.0,17.68,0.0,15.36,0.0,24.45,26.78,13.48,22.49,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-14,2020,37,22.0,0.0,42.265718,0.0,0.0,21.91,0.0,19.64,0.0,20.72,28.29,4.52,28.8,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-21,2020,38,11.0,0.0,19.450518,0.0,0.0,22.560000000000002,0.0,22.48,0.0,26.62,23.98,11.530000000000001,25.23,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-28,2020,39,19.0,0.0,25.607987,0.0,0.0,22.63,0.0,22.04,0.0,26.85,24.97,3.93,21.61,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-05,2020,40,24.0,0.0,45.17898,0.0,0.0,20.31,0.0,26.580000000000002,0.0,20.189999999999998,24.669999999999998,14.850000000000001,21.82,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-12,2020,41,65.0,0.0,49.455683,0.0,0.0,27.46,0.0,24.07,0.0,24.32,25.87,9.1,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-19,2020,42,103.0,0.0,49.432161,0.0,0.0,20.66,0.0,23.71,0.0,24.58,25.21,9.17,20.830000000000002,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-26,2020,43,113.0,1.0,40.661129,0.0,0.0,18.009999999999998,0.0,27.240000000000002,0.0,29.490000000000002,25.04,11.36,22.44,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-02,2020,44,161.0,0.0,69.918894,0.0,0.0,27.08,0.0,25.39,0.0,23.09,27.189999999999998,12.21,17.32,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-09,2020,45,180.0,0.0,108.811235,0.0,0.0,29.82,0.0,24.91,0.0,23.25,24.11,12.620000000000001,16.39,0.0,0.0,0.0,0.0,0.0,0.0
