date,year,week,cases,deaths,doctor_visits,wili,wcli,symptom_Fever,symptom_Low_grade_fever,symptom_Cough,symptom_Sore_throat,symptom_Headache,symptom_Fatigue,symptom_Vomiting,symptom_Diarrhea,symptom_Shortness_of_breath,symptom_Chest_pain,symptom_Dizziness,symptom_Confusion,symptom_Generalized_tonic_clonic_seizure,symptom_Weakness
2020-02-03,2020,5,0.0,0.0,0.0,0.0,0.0,9.78,0.0,17.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,2020,6,0.0,0.0,0.0,0.0,0.0,7.05,0.0,26.990000000000002,0.0,0.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,2020,7,0.0,0.0,0.0,0.0,0.0,14.11,0.0,13.329999999999998,0.0,0.0,30.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,2020,8,0.0,0.0,0.0,0.0,0.0,21.96,0.0,50.629999999999995,0.0,0.0,13.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,2020,9,0.0,0.0,0.0,0.0,0.0,25.85,0.0,31.46,0.0,0.0,12.219999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,2020,10,0.0,0.0,0.0,0.0,0.0,40.379999999999995,0.0,54.9,0.0,0.0,8.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-16,2020,11,0.0,0.0,0.0,0.0,0.0,74.04,0.0,78.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-23,2020,12,1.0,0.0,0.0,0.0,0.0,100.96000000000001,0.0,77.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-30,2020,13,0.0,0.0,0.0,0.0,0.0,65.26,0.0,48.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-06,2020,14,0.0,0.0,0.0,0.0,0.0,47.78,0.0,32.6,0.0,0.0,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-13,2020,15,3.0,0.0,0.0,0.0,0.0,40.4,0.0,28.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-20,2020,16,3.0,0.0,0.0,0.0,0.0,23.060000000000002,0.0,14.24,0.0,0.0,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-27,2020,17,2.0,0.0,0.0,0.0,0.0,23.759999999999998,0.0,12.85,0.0,0.0,14.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-04,2020,18,0.0,0.0,0.0,0.0,0.0,14.51,0.0,0.0,0.0,0.0,7.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-11,2020,19,0.0,0.0,0.0,0.0,0.0,29.990000000000002,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-18,2020,20,1.0,0.0,0.0,0.0,0.0,32.81,0.0,16.0,0.0,0.0,13.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25,2020,21,1.0,0.0,0.0,0.0,0.0,10.98,0.0,9.7,0.0,0.0,8.379999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-01,2020,22,0.0,0.0,0.0,0.0,0.0,15.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-08,2020,23,0.0,0.0,0.897005,0.0,0.0,11.56,0.0,12.73,0.0,0.0,5.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-15,2020,24,1.0,0.0,0.0,0.0,0.0,9.32,0.0,5.76,0.0,0.0,8.280000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-22,2020,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-29,2020,26,4.0,0.0,0.0,0.0,0.0,18.51,0.0,10.11,0.0,0.0,14.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06,2020,27,10.0,0.0,0.0,0.0,0.0,25.490000000000002,0.0,9.97,0.0,0.0,21.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-13,2020,28,16.0,0.0,0.0,0.0,0.0,16.23,0.0,6.96,0.0,0.0,17.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-20,2020,29,12.0,0.0,0.0,0.0,0.0,19.130000000000003,0.0,10.09,0.0,0.0,10.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-27,2020,30,7.0,0.0,0.0,0.0,0.0,19.96,0.0,9.19,0.0,0.0,19.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-03,2020,31,3.0,0.0,0.0,0.0,0.0,10.969999999999999,0.0,5.449999999999999,0.0,0.0,14.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-10,2020,32,8.0,0.0,0.0,0.0,0.0,14.15,0.0,9.98,0.0,0.0,12.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-17,2020,33,3.0,0.0,0.0,0.0,0.0,12.34,0.0,8.69,0.0,0.0,9.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-24,2020,34,8.0,0.0,0.0,0.0,0.0,9.18,0.0,9.83,0.0,0.0,18.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-31,2020,35,7.0,1.0,0.0,0.0,0.0,16.68,0.0,7.17,0.0,0.0,9.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-07,2020,36,6.0,0.0,0.0,0.0,0.0,5.890000000000001,0.0,6.13,0.0,0.0,20.060000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-14,2020,37,7.0,0.0,0.0,0.0,0.0,8.51,0.0,13.36,0.0,0.0,14.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-21,2020,38,5.0,0.0,0.0,0.0,0.0,21.4,0.0,10.41,0.0,0.0,7.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-28,2020,39,4.0,0.0,0.0,0.0,0.0,21.78,0.0,13.81,0.0,0.0,17.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-05,2020,40,4.0,0.0,0.0,0.0,0.0,20.15,0.0,14.32,0.0,0.0,11.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-12,2020,41,3.0,0.0,0.0,0.0,0.0,12.79,0.0,18.68,0.0,0.0,21.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-19,2020,42,11.0,0.0,0.0,0.0,0.0,10.879999999999999,0.0,20.07,0.0,0.0,12.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-26,2020,43,14.0,1.0,0.0,0.0,0.0,7.66,0.0,4.8,0.0,0.0,22.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-02,2020,44,19.0,0.0,0.0,0.0,0.0,9.07,0.0,4.21,0.0,0.0,13.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-09,2020,45,27.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85,0.0,0.0,8.879999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-16,2020,46,65.0,0.0,26.766985,0.0,0.0,18.31,0.0,9.78,0.0,0.0,14.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-23,2020,47,64.0,0.0,16.428008,0.0,0.0,20.11,0.0,10.760000000000002,0.0,0.0,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-30,2020,48,50.0,1.0,0.0,0.0,0.0,6.67,0.0,3.89,0.0,0.0,14.350000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-07,2020,49,55.0,0.0,0.0,0.0,0.0,9.879999999999999,0.0,4.24,0.0,0.0,25.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-14,2020,50,76.0,1.0,0.0,0.0,0.0,11.05,0.0,3.98,0.0,0.0,17.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-21,2020,51,69.0,1.0,0.0,0.0,0.0,20.4,0.0,9.120000000000001,0.0,0.0,6.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-28,2020,52,37.0,1.0,0.0,0.0,0.0,5.18,0.0,11.81,0.0,0.0,9.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04,2020,53,20.0,1.0,0.0,0.0,0.0,3.71,0.0,4.42,0.0,0.0,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04,2021,1,54.0,0.0,0.0,0.0,0.0,12.95,0.0,4.33,0.0,0.0,5.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-11,2021,2,64.0,1.0,0.0,0.0,0.0,8.46,0.0,14.14,0.0,0.0,21.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-18,2021,3,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-25,2021,4,22.0,1.0,0.0,0.0,0.0,0.0,0.0,4.91,0.0,0.0,15.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,2021,5,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-08,2021,6,4.0,0.0,0.0,0.0,0.0,10.0,0.0,4.57,0.0,0.0,9.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-15,2021,7,13.0,0.0,0.0,0.0,0.0,9.48,0.0,13.14,0.0,0.0,16.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-22,2021,8,24.0,1.0,0.0,0.0,0.0,10.76,0.0,5.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-01,2021,9,15.0,0.0,3.319896,0.0,0.0,4.54,0.0,0.0,0.0,0.0,10.530000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-08,2021,10,26.0,0.0,3.6312990000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-15,2021,11,30.0,0.0,5.753677,0.0,0.0,15.370000000000001,0.0,21.45,0.0,0.0,16.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-22,2021,12,31.0,0.0,29.902174,0.0,0.0,0.0,0.0,4.67,0.0,0.0,10.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-29,2021,13,28.0,1.0,1.116044,0.0,0.0,0.0,0.0,5.55,0.0,0.0,10.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-05,2021,14,81.0,0.0,0.0,0.0,0.0,10.98,0.0,10.98,0.0,0.0,19.759999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-12,2021,15,58.0,0.0,0.0,0.0,0.0,22.42,0.0,11.66,0.0,0.0,20.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-19,2021,16,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26,2021,17,17.0,1.0,6.470314999999999,0.0,0.0,9.85,0.0,13.83,0.0,0.0,15.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-03,2021,18,20.0,0.0,10.257684,0.0,0.0,4.22,0.0,4.68,0.0,0.0,15.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-10,2021,19,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-17,2021,20,7.0,0.0,0.0,0.0,0.0,9.77,0.0,4.86,0.0,0.0,26.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-24,2021,21,4.0,0.0,4.736954,0.0,0.0,8.68,0.0,16.28,0.0,0.0,10.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-31,2021,22,2.0,1.0,0.0,0.0,0.0,0.0,0.0,8.29,0.0,0.0,15.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-07,2021,23,2.0,0.0,0.0,0.0,0.0,3.71,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-14,2021,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.26,0.0,0.0,8.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-21,2021,25,1.0,0.0,0.0,0.0,0.0,3.23,0.0,0.0,0.0,0.0,21.009999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-28,2021,26,0.0,0.0,0.0,0.0,0.0,7.1899999999999995,0.0,19.09,0.0,0.0,18.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-05,2021,27,2.0,0.0,0.0,0.0,0.0,8.2,0.0,13.57,0.0,0.0,24.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-12,2021,28,4.0,1.0,0.0,0.0,0.0,14.85,0.0,24.13,0.0,0.0,26.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19,2021,29,5.0,0.0,0.0,0.0,0.0,16.73,0.0,20.68,0.0,0.0,14.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26,2021,30,9.0,0.0,6.068702,0.0,0.0,9.05,0.0,18.0,0.0,0.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-02,2021,31,15.0,0.0,5.460991,0.0,0.0,19.06,0.0,18.57,0.0,0.0,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-09,2021,32,5.0,0.0,4.298814999999999,0.0,0.0,8.54,0.0,21.119999999999997,0.0,0.0,23.759999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-16,2021,33,35.0,1.0,19.467542,0.0,0.0,10.1,0.0,14.0,0.0,0.0,25.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-23,2021,34,30.0,0.0,4.218822,0.0,0.0,19.41,0.0,21.65,0.0,0.0,33.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-30,2021,35,16.0,0.0,0.0,0.0,0.0,10.14,0.0,12.74,0.0,0.0,12.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-06,2021,36,28.0,0.0,0.0,0.0,0.0,11.83,0.0,17.86,0.0,0.0,20.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-13,2021,37,38.0,1.0,0.0,0.0,0.0,17.330000000000002,0.0,26.44,0.0,0.0,13.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-20,2021,38,43.0,0.0,0.0,0.0,0.0,9.73,0.0,35.87,0.0,0.0,9.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-27,2021,39,29.0,0.0,0.0,0.0,0.0,7.35,0.0,26.4,0.0,0.0,31.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-04,2021,40,45.0,2.0,8.809087,0.0,0.0,3.98,0.0,24.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-11,2021,41,25.0,0.0,0.0,0.0,0.0,3.92,0.0,28.009999999999998,0.0,0.0,14.690000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-18,2021,42,27.0,1.0,0.0,0.0,0.0,22.48,0.0,23.93,0.0,0.0,9.969999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-25,2021,43,51.0,0.0,0.0,0.0,0.0,14.34,0.0,31.910000000000004,0.0,0.0,26.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-01,2021,44,80.0,1.0,0.0,0.0,0.0,20.4,0.0,48.05,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-08,2021,45,96.0,0.0,2.836296,0.0,0.0,0.0,0.0,37.39,0.0,0.0,10.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-15,2021,46,0.0,0.0,5.299228,0.0,0.0,11.71,0.0,41.24,0.0,0.0,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-22,2021,47,0.0,0.0,0.574273,0.0,0.0,8.68,0.0,44.67,0.0,0.0,5.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-29,2021,48,0.0,0.0,0.0,0.0,0.0,5.74,0.0,30.03,0.0,0.0,15.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-06,2021,49,0.0,0.0,0.250814,0.0,0.0,22.77,0.0,27.38,0.0,0.0,9.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-13,2021,50,0.0,0.0,0.0,0.0,0.0,13.46,0.0,31.990000000000002,0.0,0.0,14.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-20,2021,51,0.0,0.0,0.0,0.0,0.0,16.45,0.0,39.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27,2021,52,0.0,0.0,0.0,0.0,0.0,19.490000000000002,0.0,33.74,0.0,0.0,10.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03,2021,53,14.0,1.0,0.0,0.0,0.0,0.0,0.0,4.18,0.0,0.0,11.219999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03,2022,1,0.0,0.0,0.0,0.0,0.0,25.159999999999997,0.0,41.83,0.0,0.0,13.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-10,2022,2,0.0,0.0,3.849018,0.0,0.0,11.31,0.0,44.99,0.0,0.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-17,2022,3,0.0,0.0,0.0,0.0,0.0,10.739999999999998,0.0,26.32,0.0,0.0,15.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-24,2022,4,0.0,0.0,0.0,0.0,0.0,5.71,0.0,24.93,0.0,0.0,17.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-31,2022,5,0.0,0.0,0.0,0.0,0.0,10.219999999999999,0.0,10.399999999999999,0.0,0.0,15.809999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-07,2022,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23,0.0,0.0,9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-14,2022,7,0.0,0.0,0.0,0.0,0.0,4.71,0.0,9.55,0.0,0.0,20.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-21,2022,8,0.0,0.0,0.0,0.0,0.0,14.2,0.0,13.399999999999999,0.0,0.0,16.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-28,2022,9,0.0,0.0,0.0,0.0,0.0,8.98,0.0,24.59,0.0,0.0,23.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
