date,year,week,cases,deaths,doctor_visits,wili,wcli,symptom_Fever,symptom_Low_grade_fever,symptom_Cough,symptom_Sore_throat,symptom_Headache,symptom_Fatigue,symptom_Vomiting,symptom_Diarrhea,symptom_Shortness_of_breath,symptom_Chest_pain,symptom_Dizziness,symptom_Confusion,symptom_Generalized_tonic_clonic_seizure,symptom_Weakness
2020-02-03,2020,5,0.0,0.0,0.0,0.0,0.0,7.800000000000001,0.0,18.97,0.0,7.33,8.09,6.33,10.28,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,2020,6,0.0,0.0,0.0,0.0,0.0,36.69,0.0,60.35,0.0,29.98,31.99,26.9,30.13,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,2020,7,0.0,0.0,0.0,0.0,0.0,28.240000000000002,0.0,46.55,0.0,30.15,29.96,23.93,24.73,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,2020,8,0.0,0.0,0.0,0.0,0.0,29.53,0.0,47.65,0.0,25.35,29.240000000000002,20.33,24.369999999999997,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,2020,9,0.0,0.0,0.0,0.0,0.0,34.31,0.0,54.01,0.0,29.68,31.59,21.66,29.1,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,2020,10,0.0,0.0,0.0,0.0,0.0,28.2,0.0,50.68,0.0,23.54,26.36,20.3,28.25,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-16,2020,11,0.0,0.0,8.633208,0.0,0.0,61.26,0.0,75.89,0.0,22.14,34.72,18.77,25.34,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-23,2020,12,0.0,0.0,1.71893,0.0,0.0,79.59,0.0,77.74,0.0,21.96,23.009999999999998,17.25,25.86,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-30,2020,13,0.0,0.0,0.0,0.0,0.0,56.2,0.0,55.86,0.0,25.84,24.41,9.37,22.13,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-06,2020,14,10.0,0.0,0.0,0.0,0.0,45.72,0.0,44.39,0.0,24.77,24.189999999999998,11.96,25.59,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-13,2020,15,11.0,0.0,2.056403,5.5134032,5.5134032,35.839999999999996,0.0,33.67,0.0,21.08,21.17,9.76,18.07,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-20,2020,16,4.0,1.0,5.611582,8.9079367,8.9079367,29.95,0.0,27.41,0.0,25.21,20.689999999999998,14.129999999999999,19.68,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-27,2020,17,3.0,0.0,3.605071,9.3609834,9.3609834,27.340000000000003,0.0,25.09,0.0,24.89,23.759999999999998,7.43,20.59,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-04,2020,18,8.0,0.0,26.376146,3.1070153,3.1070153,25.88,0.0,22.5,0.0,22.03,21.34,14.06,23.02,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-11,2020,19,29.0,0.0,44.096568,5.5104972,5.5104972,32.51,0.0,22.28,0.0,21.52,24.38,8.33,19.21,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-18,2020,20,21.0,0.0,7.235334,6.5565609,6.5565609,40.94,0.0,16.91,0.0,20.38,17.63,14.879999999999999,21.12,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25,2020,21,15.0,1.0,24.990470000000002,5.1865977999999995,4.7009238,22.75,0.0,16.26,0.0,19.91,25.78,11.190000000000001,18.69,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-01,2020,22,18.0,0.0,25.39975,0.401047,0.0,18.93,0.0,13.57,0.0,23.22,27.24,6.26,21.03,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-08,2020,23,33.0,1.0,15.46389,4.2533842,4.2533842,20.18,0.0,14.45,0.0,22.17,26.73,8.69,14.34,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-15,2020,24,25.0,0.0,13.413834999999999,1.7836942999999998,1.7836942999999998,17.099999999999998,0.0,9.68,0.0,21.71,23.7,8.559999999999999,22.18,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-22,2020,25,42.0,0.0,38.694016000000005,1.7835296999999999,2.6653143,22.45,0.0,21.259999999999998,0.0,21.9,27.49,13.56,25.86,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-29,2020,26,70.0,0.0,52.337928,1.2280009,1.2280009,24.650000000000002,0.0,22.86,0.0,23.89,28.1,10.24,26.6,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06,2020,27,60.0,2.0,73.230086,4.0962781,4.0962781,23.83,0.0,17.13,0.0,23.79,22.9,15.5,26.07,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-13,2020,28,33.0,0.0,66.663944,4.8113879,3.9450937,24.19,0.0,16.619999999999997,0.0,26.419999999999998,28.619999999999997,17.27,25.02,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-20,2020,29,60.0,1.0,83.878278,2.6618211,2.3747797999999998,29.31,0.0,16.5,0.0,23.01,31.84,17.259999999999998,24.85,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-27,2020,30,84.0,0.0,38.172483,0.9909638000000001,0.9909638000000001,25.26,0.0,23.64,0.0,24.0,25.68,13.8,24.46,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-03,2020,31,31.0,1.0,38.716896,4.9097109,4.9097109,25.38,0.0,15.42,0.0,23.4,28.2,13.34,26.81,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-10,2020,32,31.0,1.0,48.558624,0.23424299999999998,0.23424299999999998,28.92,0.0,14.37,0.0,27.21,28.85,5.98,25.259999999999998,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-17,2020,33,34.0,2.0,40.018473,0.2566165,0.2566165,22.22,0.0,19.669999999999998,0.0,25.55,29.080000000000002,15.620000000000001,20.58,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-24,2020,34,39.0,1.0,41.839446,0.0,0.0,19.88,0.0,12.06,0.0,22.87,29.93,8.8,24.85,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-31,2020,35,19.0,0.0,41.065723,0.0,0.0,20.58,0.0,20.25,0.0,23.3,24.14,8.46,18.65,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-07,2020,36,16.0,0.0,31.496747,0.0,0.0,16.03,0.0,19.27,0.0,24.12,24.830000000000002,11.33,23.95,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-14,2020,37,12.0,0.0,19.064255,0.0,0.0,20.14,0.0,18.77,0.0,17.2,26.85,12.74,22.56,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-21,2020,38,18.0,0.0,11.438213000000001,0.0,0.0,23.4,0.0,19.55,0.0,21.71,26.880000000000003,8.92,21.77,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-28,2020,39,43.0,0.0,21.738206,0.0,0.0,19.21,0.0,25.17,0.0,17.61,26.61,13.8,21.9,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-05,2020,40,68.0,0.0,21.124957000000002,0.0,0.0,21.55,0.0,25.84,0.0,20.73,24.46,8.34,22.59,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-12,2020,41,76.0,1.0,23.868791,0.0,0.0,23.68,0.0,28.549999999999997,0.0,23.46,22.48,10.69,24.18,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-19,2020,42,124.0,0.0,67.708676,0.0,0.0,19.47,0.0,26.66,0.0,23.85,27.98,10.48,22.42,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-26,2020,43,134.0,5.0,74.74488,0.0,0.0,27.12,0.0,24.43,0.0,27.09,25.99,15.620000000000001,24.52,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-02,2020,44,200.0,7.0,72.368433,0.0,0.0,25.71,0.0,23.37,0.0,23.14,21.6,14.8,22.36,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-09,2020,45,241.0,1.0,104.59203500000001,0.0,0.0,29.58,0.0,27.65,0.0,26.64,23.9,6.0,14.18,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-16,2020,46,381.0,2.0,133.46876,0.0,0.0,25.79,0.0,25.93,0.0,27.0,25.94,6.85,21.89,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-23,2020,47,273.0,4.0,124.286135,0.0,0.0,18.11,0.0,28.92,0.0,23.8,23.35,14.03,22.65,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-30,2020,48,257.0,2.0,91.384106,0.0,0.0,24.53,0.0,27.95,0.0,27.990000000000002,21.41,11.21,21.72,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-07,2020,49,301.0,4.0,116.40451,0.0,0.0,24.759999999999998,0.0,22.52,0.0,23.73,32.08,15.72,23.17,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-14,2020,50,274.0,6.0,104.60068,0.0,0.0,21.94,0.0,24.68,0.0,23.31,26.34,13.06,21.32,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-21,2020,51,255.0,4.0,61.737786,0.0,0.0,22.330000000000002,0.0,25.720000000000002,0.0,26.15,28.19,9.54,21.39,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-28,2020,52,142.0,2.0,64.887358,0.0,0.0,18.18,0.0,27.91,0.0,25.6,27.07,16.1,23.97,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04,2020,53,89.0,1.0,35.705182,0.0,0.0,11.92,0.0,13.219999999999999,0.0,15.78,17.79,9.65,12.66,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04,2021,1,227.0,5.0,81.760864,0.0,0.0,17.93,0.0,23.77,0.0,24.27,28.759999999999998,10.4,19.76,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-11,2021,2,205.0,4.0,57.731162,0.0,0.0,21.53,0.0,25.68,0.0,25.5,27.87,16.18,24.71,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-18,2021,3,154.0,6.0,46.368189,0.0,0.0,21.48,0.0,21.259999999999998,0.0,25.69,26.57,10.76,22.64,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-25,2021,4,137.0,2.0,64.255462,0.0,0.0,18.47,0.0,23.13,0.0,24.84,29.2,12.85,21.490000000000002,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,2021,5,95.0,3.0,49.660571000000004,0.0,0.0,18.53,0.0,23.259999999999998,0.0,23.6,22.18,17.39,22.29,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-08,2021,6,46.0,3.0,19.93313,0.0,0.0,21.23,0.0,26.39,0.0,26.4,26.95,16.31,26.05,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-15,2021,7,50.0,3.0,7.727201,0.0,0.0,18.24,0.0,22.26,0.0,26.53,32.79,11.129999999999999,23.79,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-22,2021,8,72.0,1.0,21.396178,0.0,0.0,23.41,0.0,22.83,0.0,24.53,29.34,12.2,24.93,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-01,2021,9,117.0,1.0,36.817755,0.0,0.0,21.07,0.0,20.560000000000002,0.0,22.12,31.0,17.27,23.99,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-08,2021,10,118.0,1.0,53.838303,0.0,0.0,17.68,0.0,24.08,0.0,22.85,30.35,11.57,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-15,2021,11,84.0,0.0,35.621111,0.0,0.0,21.55,0.0,25.57,0.0,24.65,31.15,15.52,25.18,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-22,2021,12,114.0,3.0,29.19182,0.0,0.0,20.68,0.0,24.39,0.0,22.34,25.64,17.45,26.259999999999998,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-29,2021,13,135.0,1.0,40.056872,0.0,0.0,16.35,0.0,24.69,0.0,25.66,27.67,20.38,27.91,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-05,2021,14,141.0,1.0,46.12608,0.0,0.0,23.35,0.0,25.53,0.0,24.18,26.200000000000003,19.14,24.59,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-12,2021,15,163.0,1.0,23.737811,0.0,0.0,22.09,0.0,24.53,0.0,25.63,29.23,18.63,28.64,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-19,2021,16,193.0,0.0,42.059437,0.0,0.0,16.33,0.0,23.55,0.0,22.59,26.77,19.62,24.73,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26,2021,17,127.0,1.0,42.270371,0.0,0.0,23.03,0.0,26.51,0.0,23.48,30.79,14.7,23.55,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-03,2021,18,131.0,0.0,48.281321,0.0,0.0,21.42,0.0,29.669999999999998,0.0,25.83,28.83,13.11,28.41,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-10,2021,19,81.0,2.0,34.60074,0.0,0.0,13.67,0.0,25.15,0.0,24.07,26.08,12.629999999999999,25.72,0.0,0.0,0.0,0.0,0.0,0.0
