date,year,week,cases,deaths,doctor_visits,wili,wcli,symptom_Fever,symptom_Low_grade_fever,symptom_Cough,symptom_Sore_throat,symptom_Headache,symptom_Fatigue,symptom_Vomiting,symptom_Diarrhea,symptom_Shortness_of_breath,symptom_Chest_pain,symptom_Dizziness,symptom_Confusion,symptom_Generalized_tonic_clonic_seizure,symptom_Weakness
2020-02-03,2020,5,0.0,0.0,0.0,0.0,0.0,9.74,0.0,18.88,5.62,9.99,7.640000000000001,6.24,9.23,0.0,1.89,2.1,0.0,0.0,0.0
2020-02-10,2020,6,0.0,0.0,0.0,0.0,0.0,39.33,0.0,60.25,21.23,29.46,35.31,20.21,29.59,0.0,5.93,11.85,0.0,0.0,0.0
2020-02-17,2020,7,0.0,0.0,2.358115,0.0,0.0,32.06,0.0,52.07,14.81,26.21,24.189999999999998,19.72,31.26,0.0,3.11,6.32,0.0,0.0,0.0
2020-02-24,2020,8,0.0,0.0,0.889294,0.0,0.0,33.36,0.0,44.7,14.559999999999999,28.37,30.36,20.41,27.79,0.0,7.05,12.46,0.0,0.0,0.0
2020-03-02,2020,9,0.0,0.0,0.0,0.0,0.0,34.17,0.0,49.79,16.1,33.01,29.9,22.15,33.39,0.0,1.67,6.96,0.0,0.0,0.0
2020-03-09,2020,10,0.0,0.0,0.0,0.0,0.0,33.480000000000004,0.0,58.94,12.44,29.4,28.049999999999997,19.37,31.32,0.0,3.9699999999999998,7.05,0.0,0.0,0.0
2020-03-16,2020,11,0.0,0.0,0.203902,0.0,0.0,62.089999999999996,0.0,90.94,25.04,26.03,28.700000000000003,19.21,30.04,0.0,7.29,2.22,0.0,0.0,0.0
2020-03-23,2020,12,0.0,0.0,0.099656,0.0,0.0,96.32,0.0,91.23,25.009999999999998,27.59,25.81,18.13,32.08,0.0,7.1,3.45,0.0,0.0,0.0
2020-03-30,2020,13,4.0,0.0,0.0,0.0,0.0,67.84,0.0,65.86,22.8,28.009999999999998,25.29,16.01,28.06,0.0,9.26,5.5600000000000005,0.0,0.0,0.0
2020-04-06,2020,14,10.0,1.0,0.554744,0.0,0.0,56.730000000000004,0.0,50.56,10.620000000000001,27.83,27.38,16.57,26.47,0.0,12.39,5.25,0.0,0.0,0.0
2020-04-13,2020,15,7.0,0.0,0.478148,7.9221265,6.965446699999999,46.35,0.0,31.39,13.68,30.240000000000002,24.939999999999998,10.31,23.650000000000002,0.0,8.71,9.26,0.0,0.0,0.0
2020-04-20,2020,16,11.0,1.0,0.07192,14.1135664,12.7647282,36.86,0.0,27.6,6.43,27.06,24.67,13.61,24.75,0.0,8.7,7.39,0.0,0.0,0.0
2020-04-27,2020,17,3.0,0.0,4.80833,5.4572147,5.4058017,26.98,0.0,27.36,4.92,27.13,27.11,15.280000000000001,23.3,0.0,6.75,9.04,0.0,0.0,0.0
2020-05-04,2020,18,26.0,0.0,23.348594000000002,2.6459499,2.0002103,26.490000000000002,0.0,22.3,9.23,23.62,25.14,15.75,25.38,0.0,1.39,4.4399999999999995,0.0,0.0,0.0
2020-05-11,2020,19,27.0,2.0,26.673682,0.8584334,0.811468,37.41,0.0,19.69,3.2800000000000002,23.950000000000003,26.83,16.24,24.86,0.0,6.24,9.11,0.0,0.0,0.0
2020-05-18,2020,20,24.0,1.0,9.505035,5.8022145,5.9581078,46.73,0.0,21.240000000000002,4.859999999999999,28.75,24.29,11.32,20.61,0.0,1.32,5.67,0.0,0.0,0.0
2020-05-25,2020,21,9.0,1.0,1.49683,6.4101422,6.246605,24.259999999999998,0.0,15.620000000000001,0.0,24.04,23.810000000000002,14.76,20.71,0.0,1.9,6.87,0.0,0.0,0.0
2020-06-01,2020,22,23.0,0.0,10.120262,2.0860663,2.0444566,21.41,0.0,18.7,6.89,23.97,22.55,12.9,24.23,0.0,3.2800000000000002,9.46,0.0,0.0,0.0
2020-06-08,2020,23,32.0,1.0,14.039683,7.1778245,6.9788892,17.88,0.0,16.89,0.0,23.52,27.91,12.89,24.03,0.0,0.0,12.02,0.0,0.0,0.0
2020-06-15,2020,24,29.0,0.0,0.44482299999999997,3.1474997,3.1474997,22.06,0.0,17.72,3.52,24.66,22.64,16.8,25.18,0.0,3.2,4.93,0.0,0.0,0.0
2020-06-22,2020,25,11.0,0.0,7.777504,2.7463218,2.7463218,20.36,0.0,15.01,2.96,23.73,30.34,12.16,28.16,0.0,1.47,6.96,0.0,0.0,0.0
2020-06-29,2020,26,9.0,0.0,16.054501000000002,2.2375597,2.1364758,24.71,0.0,25.689999999999998,4.1,25.52,31.06,16.759999999999998,28.15,0.0,6.5,8.15,0.0,0.0,0.0
2020-07-06,2020,27,10.0,1.0,13.97079,2.3999164,2.114666,26.5,0.0,23.98,6.8100000000000005,20.58,26.7,16.990000000000002,29.96,0.0,5.63,7.67,0.0,0.0,0.0
2020-07-13,2020,28,38.0,1.0,15.273935999999999,1.4222215,1.4222215,29.8,0.0,20.71,6.13,28.560000000000002,24.31,17.37,26.87,0.0,8.69,8.41,0.0,0.0,0.0
2020-07-20,2020,29,28.0,0.0,5.441051,1.0341386,1.0341386,30.44,0.0,20.97,10.299999999999999,28.14,29.98,16.91,28.009999999999998,0.0,10.72,11.06,0.0,0.0,0.0
2020-07-27,2020,30,61.0,1.0,11.463208999999999,1.0649671,1.2151039,27.11,0.0,21.9,8.86,27.99,29.97,15.120000000000001,29.25,0.0,7.65,3.67,0.0,0.0,0.0
2020-08-03,2020,31,46.0,1.0,13.544855,4.2624951,4.6427125,28.78,0.0,22.55,9.03,27.55,32.16,17.61,31.57,0.0,7.67,8.15,0.0,0.0,0.0
2020-08-10,2020,32,37.0,-2.0,11.107258,3.2850696,2.6045719,26.54,0.0,18.71,11.0,25.33,33.03,14.93,29.02,0.0,1.47,9.059999999999999,0.0,0.0,0.0
2020-08-17,2020,33,63.0,4.0,9.377962,0.8319944,0.8319944,22.29,0.0,20.27,6.51,24.34,25.5,18.99,31.939999999999998,0.0,3.49,11.73,0.0,0.0,0.0
2020-08-24,2020,34,68.0,1.0,3.446025,0.5364046,0.5364046,24.45,0.0,17.76,3.31,26.060000000000002,28.03,17.16,31.37,0.0,3.1100000000000003,7.87,0.0,0.0,0.0
2020-08-31,2020,35,48.0,2.0,4.006232,0.0,0.0,22.79,0.0,19.81,9.39,24.36,24.09,16.55,27.560000000000002,0.0,4.26,11.78,0.0,0.0,0.0
2020-09-07,2020,36,50.0,1.0,9.554292,0.0,0.0,20.72,0.0,17.35,3.34,25.1,26.91,10.73,26.18,0.0,8.54,5.89,0.0,0.0,0.0
2020-09-14,2020,37,26.0,0.0,14.994755,0.0,0.0,23.06,0.0,19.31,8.77,26.54,26.779999999999998,14.96,25.189999999999998,0.0,5.54,9.59,0.0,0.0,0.0
2020-09-21,2020,38,38.0,0.0,11.213834,0.0,0.0,22.56,0.0,19.96,7.27,25.21,24.71,10.81,27.84,0.0,3.48,3.58,0.0,0.0,0.0
2020-09-28,2020,39,25.0,0.0,8.567832,0.0,0.0,25.24,0.0,24.96,7.21,21.92,31.21,15.45,29.26,0.0,1.49,13.59,0.0,0.0,0.0
2020-10-05,2020,40,37.0,1.0,8.902455999999999,0.0,0.0,22.11,0.0,25.72,12.48,23.16,31.39,13.73,27.47,0.0,11.1,4.3,0.0,0.0,0.0
2020-10-12,2020,41,46.0,0.0,10.085154,0.7171121,0.7171121,24.77,0.0,26.76,8.97,27.52,29.15,13.91,24.310000000000002,0.0,2.9000000000000004,7.8100000000000005,0.0,0.0,0.0
2020-10-19,2020,42,83.0,0.0,10.357423,0.0,0.0,25.02,0.0,25.740000000000002,10.91,28.13,26.71,14.14,25.79,0.0,9.84,7.23,0.0,0.0,0.0
2020-10-26,2020,43,111.0,0.0,16.696525,0.0,0.0,26.77,0.0,28.49,7.62,23.56,30.91,14.91,27.71,0.0,11.059999999999999,6.95,0.0,0.0,0.0
