date,year,week,cases,deaths,doctor_visits,wili,wcli,symptom_Fever,symptom_Low_grade_fever,symptom_Cough,symptom_Sore_throat,symptom_Headache,symptom_Fatigue,symptom_Vomiting,symptom_Diarrhea,symptom_Shortness_of_breath,symptom_Chest_pain,symptom_Dizziness,symptom_Confusion,symptom_Generalized_tonic_clonic_seizure,symptom_Weakness
2020-02-03,2020,5,0.0,0.0,0.60104,0.0,0.0,15.83,0.0,12.52,0.0,9.01,8.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,2020,6,0.0,0.0,0.0,0.0,0.0,48.8,0.0,84.9,0.0,15.68,39.989999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,2020,7,0.0,0.0,0.0,0.0,0.0,39.72,0.0,78.96,0.0,34.03,26.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,2020,8,0.0,0.0,0.0,0.0,0.0,23.75,0.0,54.0,0.0,18.99,17.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,2020,9,0.0,0.0,0.0,0.0,0.0,33.45,0.0,76.27,0.0,35.83,27.810000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,2020,10,0.0,0.0,3.658236,0.0,0.0,29.53,0.0,69.56,0.0,25.689999999999998,39.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-16,2020,11,0.0,0.0,0.0,0.0,0.0,64.99,0.0,91.52000000000001,0.0,26.560000000000002,37.239999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-23,2020,12,0.0,0.0,0.0,0.0,0.0,114.66,0.0,81.85,0.0,16.369999999999997,20.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-30,2020,13,3.0,0.0,0.0,0.0,0.0,98.02000000000001,0.0,68.14,0.0,28.61,18.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-06,2020,14,1.0,0.0,0.0,0.0,0.0,72.34,0.0,53.47,0.0,31.85,30.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-13,2020,15,2.0,0.0,0.0,2.9684623,2.9684623,57.23,0.0,23.740000000000002,0.0,22.35,11.129999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-20,2020,16,3.0,0.0,0.0,1.3913441,1.3913441,36.16,0.0,17.61,0.0,19.9,21.830000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-27,2020,17,4.0,1.0,0.0,0.0,0.0,12.45,0.0,13.98,0.0,17.259999999999998,20.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-04,2020,18,9.0,0.0,23.613543,0.0,0.0,22.14,0.0,4.87,0.0,32.77,25.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-11,2020,19,13.0,0.0,39.484985,0.0,0.0,46.769999999999996,0.0,9.69,0.0,14.13,22.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-18,2020,20,6.0,0.0,21.590384,0.0,0.0,35.88,0.0,15.48,0.0,15.76,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25,2020,21,1.0,0.0,23.798749,0.0,0.0,5.12,0.0,6.25,0.0,5.12,23.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-01,2020,22,6.0,0.0,30.210086,0.0,0.0,5.22,0.0,0.0,0.0,18.97,35.480000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-08,2020,23,9.0,0.0,35.259655,0.0,0.0,9.48,0.0,0.0,0.0,16.55,15.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-15,2020,24,3.0,0.0,39.392979000000004,0.0,0.0,0.0,0.0,0.0,0.0,14.58,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-22,2020,25,3.0,0.0,14.654671,0.0,0.0,11.8,0.0,0.0,0.0,17.63,26.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-29,2020,26,2.0,2.0,4.359667,0.0,0.0,0.0,0.0,0.0,0.0,26.79,35.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
