date,year,week,cases,deaths,doctor_visits,wili,wcli,symptom_Fever,symptom_Low_grade_fever,symptom_Cough,symptom_Sore_throat,symptom_Headache,symptom_Fatigue,symptom_Vomiting,symptom_Diarrhea,symptom_Shortness_of_breath,symptom_Chest_pain,symptom_Dizziness,symptom_Confusion,symptom_Generalized_tonic_clonic_seizure,symptom_Weakness
2020-02-03,2020,5,0.0,0.0,0.0,0.0,0.0,6.57,0.0,13.97,0.0,11.64,7.16,8.17,7.359999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,2020,6,0.0,0.0,0.0,0.0,0.0,29.490000000000002,0.0,55.13,0.0,31.25,34.71,27.78,32.75,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,2020,7,0.0,0.0,0.0,0.0,0.0,37.95,0.0,56.66,0.0,28.009999999999998,36.66,26.6,29.67,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,2020,8,0.0,0.0,0.0,0.0,0.0,32.72,0.0,62.89,0.0,35.94,34.03,30.02,30.23,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,2020,9,0.0,0.0,0.0,0.0,0.0,41.33,0.0,55.68,0.0,33.45,37.6,28.03,26.92,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,2020,10,0.0,0.0,0.0,0.0,0.0,33.82,0.0,54.5,0.0,29.240000000000002,35.03,21.57,34.93,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-16,2020,11,0.0,0.0,0.0,0.0,0.0,62.22,0.0,87.16,0.0,30.44,27.240000000000002,23.18,31.349999999999998,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-23,2020,12,0.0,0.0,0.0,0.0,0.0,103.44,0.0,76.83,0.0,31.43,27.049999999999997,14.61,33.129999999999995,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-30,2020,13,0.0,0.0,0.0,0.0,0.0,68.27,0.0,60.01,0.0,36.21,23.77,11.09,23.51,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-06,2020,14,1.0,0.0,0.0,0.0,0.0,53.1,0.0,51.6,0.0,38.21,33.44,6.09,34.24,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-13,2020,15,0.0,0.0,0.0,8.118879399999999,5.4471723,42.34,0.0,40.06,0.0,34.14,31.4,10.21,27.22,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-20,2020,16,1.0,0.0,0.0,3.5289279,1.3314499,34.56,0.0,29.89,0.0,30.24,31.68,0.0,24.37,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-27,2020,17,0.0,0.0,0.0,0.234683,0.234683,27.18,0.0,6.8,0.0,32.36,32.44,3.03,26.52,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-04,2020,18,0.0,0.0,0.0,0.0,0.0,46.09,0.0,13.85,0.0,34.12,24.939999999999998,9.26,16.509999999999998,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-11,2020,19,0.0,0.0,0.0,0.0,0.0,28.29,0.0,15.02,0.0,31.099999999999998,29.259999999999998,0.0,15.05,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-18,2020,20,0.0,0.0,0.0,0.0,0.0,34.230000000000004,0.0,17.67,0.0,24.83,30.740000000000002,6.59,20.93,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25,2020,21,0.0,0.0,11.875992,3.894943,3.894943,15.49,0.0,10.52,0.0,22.830000000000002,31.68,3.87,10.01,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-01,2020,22,4.0,0.0,0.0,3.481254,3.481254,12.33,0.0,5.87,0.0,19.28,23.060000000000002,12.96,19.45,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-08,2020,23,2.0,0.0,0.0,0.0,0.0,12.07,0.0,12.95,0.0,24.259999999999998,32.620000000000005,13.06,26.17,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-15,2020,24,0.0,0.0,0.0,0.0,0.0,21.3,0.0,14.26,0.0,22.26,30.92,0.0,35.41,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-22,2020,25,1.0,0.0,0.0,0.0,0.0,10.04,0.0,0.0,0.0,24.759999999999998,35.480000000000004,6.4,27.18,0.0,0.0,0.0,0.0,0.0,0.0
