date,year,week,cases,deaths,doctor_visits,wili,wcli,symptom_Fever,symptom_Low_grade_fever,symptom_Cough,symptom_Sore_throat,symptom_Headache,symptom_Fatigue,symptom_Vomiting,symptom_Diarrhea,symptom_Shortness_of_breath,symptom_Chest_pain,symptom_Dizziness,symptom_Confusion,symptom_Generalized_tonic_clonic_seizure,symptom_Weakness
2020-02-03,2020,5,0.0,0.0,0.0,0.0,0.0,13.25,0.0,17.9,0.0,8.940000000000001,10.23,13.11,9.1,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,2020,6,0.0,0.0,0.0,0.0,0.0,43.62,0.0,59.82,0.0,33.52,33.01,23.72,34.14,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,2020,7,0.0,0.0,0.0,0.0,0.0,34.96,0.0,52.6,0.0,34.81,34.269999999999996,24.98,32.25,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,2020,8,0.0,0.0,0.0,0.0,0.0,35.53,0.0,46.22,0.0,29.06,33.19,19.23,32.33,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,2020,9,0.0,0.0,0.0,0.0,0.0,39.99,0.0,47.43,0.0,28.130000000000003,30.82,23.95,37.27,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,2020,10,0.0,0.0,0.0,0.0,0.0,43.25,0.0,55.93,0.0,29.1,30.9,17.92,32.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-16,2020,11,1.0,0.0,0.0,0.0,0.0,67.01,0.0,94.46,0.0,24.09,31.54,22.419999999999998,35.72,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-23,2020,12,0.0,0.0,0.0,0.0,0.0,83.46000000000001,0.0,84.39,0.0,28.900000000000002,30.43,19.98,28.630000000000003,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-30,2020,13,2.0,0.0,0.0,0.0,0.0,67.55,0.0,61.97,0.0,30.85,24.0,10.94,28.34,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-06,2020,14,11.0,0.0,0.0,0.0,0.0,54.69,0.0,49.45,0.0,31.39,18.65,11.41,19.490000000000002,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-13,2020,15,8.0,1.0,0.0,1.9584311,1.3227576,41.92,0.0,35.11,0.0,29.75,21.89,11.39,21.4,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-20,2020,16,2.0,0.0,0.0,3.0217749,2.7632798,32.42,0.0,25.759999999999998,0.0,28.65,25.39,12.39,22.39,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-27,2020,17,8.0,0.0,0.0,7.0625884,7.0625884,27.55,0.0,23.96,0.0,26.7,23.8,9.120000000000001,22.47,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-04,2020,18,12.0,0.0,0.0,2.8402965,2.8402965,26.2,0.0,20.17,0.0,24.73,26.72,5.26,25.95,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-11,2020,19,2.0,0.0,0.0,3.754447,3.754447,34.97,0.0,18.3,0.0,23.67,27.47,11.92,27.35,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-18,2020,20,7.0,0.0,0.0,2.4818396,2.4818396,54.8,0.0,18.52,0.0,25.21,25.630000000000003,10.04,21.16,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25,2020,21,12.0,0.0,0.0,3.1416867,3.1416867,23.900000000000002,0.0,15.530000000000001,0.0,25.02,24.369999999999997,4.76,22.38,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-01,2020,22,1.0,0.0,0.0,3.6254138,3.6254138,12.57,0.0,18.05,0.0,19.1,28.17,15.43,21.5,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-08,2020,23,11.0,0.0,0.0,0.6412219,0.6412219,19.759999999999998,0.0,10.14,0.0,19.04,28.68,10.06,24.19,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-15,2020,24,3.0,0.0,0.0,1.8498199,1.8498199,17.78,0.0,11.120000000000001,0.0,24.93,28.52,9.21,22.35,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-22,2020,25,3.0,0.0,0.0,2.4800313000000003,2.4800313000000003,11.77,0.0,5.42,0.0,22.759999999999998,30.29,14.23,26.09,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-29,2020,26,3.0,0.0,0.0,5.3771299,4.7511171,15.67,0.0,17.23,0.0,29.78,29.19,13.82,29.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06,2020,27,22.0,0.0,0.0,1.4607553,1.4607553,24.1,0.0,16.240000000000002,0.0,29.189999999999998,31.689999999999998,13.39,30.35,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-13,2020,28,17.0,0.0,0.0,8.4628586,8.3491515,26.95,0.0,22.79,0.0,27.64,27.630000000000003,4.4,31.28,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-20,2020,29,26.0,0.0,0.0,1.3665544,1.0880649,25.92,0.0,25.29,0.0,31.35,34.2,15.49,30.85,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-27,2020,30,17.0,0.0,0.0,3.2621945,3.2621945,18.1,0.0,23.17,0.0,26.34,32.83,15.3,27.55,0.0,0.0,0.0,0.0,0.0,0.0
