date,cases,deaths,doctor_visits,wili,wcli,symptom_Fever,symptom_Low_grade_fever,symptom_Cough,symptom_Sore_throat,symptom_Headache,symptom_Fatigue,symptom_Vomiting,symptom_Diarrhea,symptom_Shortness_of_breath,symptom_Chest_pain,symptom_Dizziness,symptom_Confusion,symptom_Generalized_tonic_clonic_seizure,symptom_Weakness
2020-02-01,,,0.0,,,4.99,,6.55,2.06,4.13,3.98,2.92,4.23,1.26,1.51,1.16,,,
2020-02-02,,,0.0,,,5.37,,7.59,2.37,4.43,3.45,3.3,3.7,1.23,1.53,1.43,,,
2020-02-03,,,0.0,,,5.1,,8.59,2.24,3.82,4.69,3.36,4.94,0.79,0.91,2.03,,,
2020-02-04,,,0.0,,,5.43,,7.51,1.95,3.73,4.65,2.53,4.69,0.75,1.16,1.53,,,
2020-02-05,,,0.0,,,4.8,,8.52,2.21,4.05,4.72,3.76,5.13,1.13,1.5,1.25,,,
2020-02-06,,,0.0,,,5.18,,7.38,2.12,4.44,4.89,3.03,3.48,0.79,1.7,1.7,,,
2020-02-07,,,0.0,,,4.27,,7.55,2.56,4.27,3.54,3.5,4.18,,1.2,0.64,,,
2020-02-08,,,0.0,,,5.04,,7.03,1.94,4.53,4.74,3.82,4.28,,1.73,1.48,,,
2020-02-09,,,0.0,,,5.7,,7.46,1.92,4.17,5.45,3.39,4.91,0.79,1.87,1.82,,,
2020-02-10,,,0.0,,,5.26,,7.18,2.08,3.75,3.79,2.9,4.32,0.73,1.1,1.59,,,
2020-02-11,,,0.0,,,5.51,,7.62,2.4,2.78,5.18,2.61,3.94,0.87,1.41,1.49,,,
2020-02-12,,,0.0,,,4.57,,6.81,2.45,3.51,3.92,3.06,4.04,1.02,1.35,1.43,,,
2020-02-13,,,0.0,,,4.01,,5.33,1.86,3.88,4.83,3.63,3.84,1.07,1.24,2.52,,,
2020-02-14,,,0.0,,,3.4,,5.69,2.11,4.26,3.9,2.69,3.99,0.81,0.94,1.84,,,
2020-02-15,,,0.0,,,4.37,,7.38,2.75,3.66,4.12,3.0,4.37,,1.63,1.63,,,
2020-02-16,,,0.0,,,5.11,,7.45,2.13,4.72,4.17,3.97,4.76,1.09,0.84,1.29,,,
2020-02-17,,,0.0,,,4.34,,8.21,2.04,3.08,5.64,3.26,4.21,0.61,1.82,1.52,,,
2020-02-18,,,0.0,,,4.56,,7.8,2.13,3.41,4.72,3.28,4.35,0.78,1.15,0.78,,,
2020-02-19,,,0.0,,,4.35,,7.34,2.45,4.56,4.27,2.86,3.69,0.7,1.49,1.41,,,
2020-02-20,0.0,0.0,0.0,,,4.11,,8.13,1.82,3.73,4.89,3.69,3.9,,1.41,1.95,,,
2020-02-21,0.0,0.0,0.0,,,3.64,,6.25,2.65,4.8,4.03,2.1,3.38,,1.07,1.67,,,
2020-02-22,0.0,0.0,0.0,,,4.51,,6.36,2.62,3.03,4.41,3.13,4.36,0.77,1.49,2.21,,,
2020-02-23,0.0,0.0,0.0,,,3.42,,6.95,2.27,3.88,4.53,2.87,3.98,,1.31,2.52,,,
2020-02-24,0.0,0.0,0.0,,,5.32,,7.12,2.25,2.94,6.09,3.27,4.91,,1.72,1.1,,,
2020-02-25,0.0,0.0,0.0,,,6.03,,6.47,2.51,3.44,5.02,3.2,4.25,0.85,1.42,1.74,,,
2020-02-26,0.0,0.0,0.0,,,4.62,,8.37,2.09,3.58,5.07,3.22,4.58,1.33,1.45,1.05,,,
2020-02-27,0.0,0.0,0.0,,,5.22,,8.23,2.47,4.05,5.56,2.42,4.43,0.71,1.17,1.59,,,
2020-02-28,0.0,0.0,0.0,,,5.53,,7.74,2.34,3.83,4.46,2.38,4.46,,1.49,1.11,,,
2020-02-29,0.0,0.0,0.0,,,5.45,,7.52,2.88,3.83,3.79,3.03,4.24,0.71,1.31,2.27,,,
2020-03-01,0.0,0.0,0.0,,,5.0,,7.12,2.77,3.61,4.35,3.12,4.11,,1.53,1.73,,,
2020-03-02,0.0,0.0,0.0,,,4.42,,7.31,4.5,4.17,4.17,2.93,4.67,0.58,0.87,1.69,,,
2020-03-03,0.0,0.0,0.0,,,4.57,,8.45,2.37,3.43,4.86,3.55,3.76,1.35,1.84,1.8,,,
2020-03-04,0.0,0.0,0.0,,,4.67,,8.46,2.17,3.25,4.67,2.88,4.88,,1.42,1.5,,,
2020-03-05,0.0,0.0,0.0,,,4.72,,7.9,2.34,3.18,4.14,2.42,4.47,0.79,0.88,1.59,,,
2020-03-06,0.0,0.0,0.0,,,3.94,,8.13,1.89,3.14,4.4,2.14,3.56,1.17,1.17,1.51,,,
2020-03-07,0.0,0.0,0.0,,,5.24,,6.51,2.54,4.22,3.87,2.75,3.97,0.81,1.37,1.37,,,
2020-03-08,0.0,0.0,0.060233,,,5.52,,7.31,3.07,3.27,4.14,3.02,4.24,0.77,1.48,1.23,,,
2020-03-09,0.0,0.0,0.160687,,,6.36,,8.62,2.88,4.25,4.29,3.0,4.62,0.89,1.25,1.54,,,
