date,cases,deaths,doctor_visits,wili,wcli,symptom_Fever,symptom_Low_grade_fever,symptom_Cough,symptom_Sore_throat,symptom_Headache,symptom_Fatigue,symptom_Vomiting,symptom_Diarrhea,symptom_Shortness_of_breath,symptom_Chest_pain,symptom_Dizziness,symptom_Confusion,symptom_Generalized_tonic_clonic_seizure,symptom_Weakness
2020-02-01,,,,,,,,8.6,,7.53,7.26,,5.11,,,,,,
2020-02-02,,,,,,8.05,,12.49,,,7.22,,8.33,,,,,,
2020-02-03,,,,,,7.89,,9.8,,4.07,5.5,,5.5,,,,,,
2020-02-04,,,,,,7.36,,10.12,,3.91,4.37,,6.21,,,,,,
2020-02-05,,,,,,4.53,,6.57,,3.85,5.67,,6.12,,,,,,
2020-02-06,,,,,,6.21,,11.5,,4.14,4.37,,6.9,,,,,,
2020-02-07,,,,,,,,9.81,,5.25,5.47,,5.7,,,,,,
2020-02-08,,,,,,4.15,,7.75,,3.88,4.43,,4.15,,,,,,
2020-02-09,,,,,,7.73,,10.76,,7.17,6.07,,,,,,,,
2020-02-10,,,,,,7.52,,8.52,,5.01,7.27,,5.01,,,,,,
2020-02-11,,,,,,3.25,,10.82,,4.54,5.19,,4.54,,,,,,
2020-02-12,,,,,,5.03,,8.74,,4.37,3.5,,4.59,,,,,,
2020-02-13,,,,,,5.56,,6.67,,,4.67,,,,,,,,
2020-02-14,,,,,,3.83,,7.67,,3.83,,,,,,,,,
2020-02-15,,,,,,8.55,,7.72,,,6.62,,,,,,,,
2020-02-16,,,,,,6.91,,6.91,,4.14,6.91,,,,,,,,
2020-02-17,,,,,,5.9,,6.89,,4.43,4.18,,4.92,,,,,,
2020-02-18,,,,,,4.0,,8.76,,4.5,5.25,,,,,,,,
2020-02-19,,,,,,6.05,,8.76,,4.59,3.55,,5.01,,,,,,
2020-02-20,0.0,0.0,,,,3.75,,5.42,,5.84,3.75,,5.42,,,,,,
2020-02-21,0.0,0.0,,,,,,5.4,,4.32,4.54,,4.32,,,,,,
2020-02-22,0.0,0.0,,,,4.12,,4.4,,5.5,5.22,,4.12,,,,,,
2020-02-23,0.0,0.0,,,,,,8.86,,4.71,4.16,,,,,,,,
2020-02-24,0.0,0.0,,,,4.61,,6.29,,,5.24,,4.61,,,,,,
2020-02-25,0.0,0.0,,,,4.71,,7.49,,,6.42,,4.92,,,,,,
2020-02-26,0.0,0.0,,,,4.44,,7.18,,4.44,5.07,,3.59,,,,,,
2020-02-27,0.0,0.0,,,,,,5.51,,5.08,4.24,,6.36,,,,,,
2020-02-28,0.0,0.0,,,,2.97,,6.37,,,,,3.39,,,,,,
2020-02-29,0.0,0.0,,,,6.15,,6.98,,6.42,,,6.15,,,,,,
2020-03-01,0.0,0.0,,,,6.86,,7.4,,6.58,6.03,,4.39,,,,,,
2020-03-02,0.0,0.0,,,,7.57,,5.62,,4.54,3.89,,4.98,,,,,,
2020-03-03,0.0,0.0,,,,7.5,,8.14,,5.35,4.92,,5.35,,,,,,
2020-03-04,0.0,0.0,,,,6.26,,8.56,,3.34,3.34,,7.31,,,,,,
2020-03-05,0.0,0.0,,,,6.73,,7.78,,3.15,5.68,,3.99,,,,,,
2020-03-06,0.0,0.0,,,,4.23,,5.92,,4.23,3.59,,3.81,,,,,,
2020-03-07,0.0,0.0,,,,4.52,,6.77,,8.75,5.08,,5.08,,,,,,
2020-03-08,0.0,0.0,,,,,,8.76,,,4.96,,,,,,,,
2020-03-09,0.0,0.0,,,,4.47,,8.94,,,4.04,,5.11,,,,,,
2020-03-10,0.0,0.0,,,,5.54,,7.53,,,5.1,,5.76,,,,,,
2020-03-11,0.0,0.0,,,,7.91,,10.15,,3.04,5.28,,6.49,,,,,,
2020-03-12,0.0,0.0,,,,9.2,,15.95,,,5.11,,6.34,,,,,,
2020-03-13,0.0,0.0,,,,9.41,,10.66,,,,,3.76,,,,,,
2020-03-14,0.0,0.0,,,,16.07,,17.41,,4.55,,,,,,,,,
2020-03-15,0.0,0.0,,,,10.53,,16.47,,,3.78,,6.48,,,,,,
