date,cases,deaths,doctor_visits,wili,wcli,symptom_Fever,symptom_Low_grade_fever,symptom_Cough,symptom_Sore_throat,symptom_Headache,symptom_Fatigue,symptom_Vomiting,symptom_Diarrhea,symptom_Shortness_of_breath,symptom_Chest_pain,symptom_Dizziness,symptom_Confusion,symptom_Generalized_tonic_clonic_seizure,symptom_Weakness
2020-02-01,,,0.0,,,4.77,,8.58,2.37,3.78,3.54,2.8,4.55,0.86,1.48,1.35,,,
2020-02-02,,,0.0,,,5.0,,7.38,2.2,3.75,3.84,2.77,3.96,0.74,1.34,1.7,,,
2020-02-03,,,0.0,,,5.72,,8.89,2.69,4.41,5.19,3.0,4.52,1.21,1.77,1.91,,,
2020-02-04,,,0.0,,,5.5,,7.93,2.8,3.92,4.77,2.58,4.18,0.79,1.26,1.18,,,
2020-02-05,,,0.0,,,5.2,,7.63,2.37,4.24,4.63,3.67,4.75,0.56,1.19,1.64,,,
2020-02-06,,,0.0,,,4.94,,6.93,2.29,4.25,4.58,3.0,4.23,0.49,1.36,1.47,,,
2020-02-07,,,0.0,,,4.93,,7.21,2.31,3.84,3.55,3.4,3.95,0.72,1.15,1.44,,,
2020-02-08,,,0.0,,,5.21,,8.69,2.76,4.14,4.64,3.54,4.39,0.82,1.13,1.32,,,
2020-02-09,,,0.0,,,4.62,,8.36,2.56,4.06,3.62,3.53,5.59,0.82,1.91,1.5,,,
2020-02-10,,,0.0,,,6.23,,8.98,3.19,4.13,4.13,3.57,5.07,0.61,1.33,1.25,,,
2020-02-11,,,0.0,,,5.07,,8.07,2.49,4.16,4.42,3.37,4.3,0.74,1.42,1.47,,,
2020-02-12,,,0.0,,,4.96,,7.88,2.7,3.37,4.32,3.15,4.07,0.72,1.2,1.81,,,
2020-02-13,,,0.0,,,4.32,,7.16,2.79,3.67,3.5,2.76,4.17,0.99,1.47,1.3,,,
2020-02-14,,,0.0,,,4.38,,7.45,2.01,4.71,3.78,2.64,3.69,0.57,1.29,1.5,,,
2020-02-15,,,0.0,,,5.11,,7.78,2.38,4.19,3.94,3.05,4.89,0.73,1.33,1.94,,,
2020-02-16,,,0.0,,,5.93,,8.21,2.34,4.32,4.11,3.71,4.62,0.52,0.91,1.95,,,
2020-02-17,,,0.0,,,5.22,,8.36,2.77,4.43,4.58,4.4,5.1,0.84,1.28,1.84,,,
2020-02-18,,,0.0,,,5.28,,8.7,2.95,4.38,5.0,4.01,4.77,0.81,1.26,1.69,,,
2020-02-19,,,0.0,,,4.24,,7.33,2.31,4.07,4.47,3.61,4.59,0.4,1.59,2.71,,,
2020-02-20,0.0,0.0,0.0,,,4.57,,6.48,2.34,4.13,4.19,2.92,4.34,0.58,1.1,1.47,,,
2020-02-21,0.0,0.0,0.0,,,4.48,,6.26,2.4,4.09,4.15,2.85,3.85,0.65,1.36,1.01,,,
2020-02-22,0.0,0.0,0.0,,,3.97,,6.87,2.81,4.54,3.47,3.34,4.29,0.6,1.23,1.29,,,
2020-02-23,0.0,0.0,0.0,,,5.08,,7.7,2.0,4.5,4.84,3.88,3.85,1.02,1.57,1.45,,,
2020-02-24,0.0,0.0,0.0,,,4.34,,7.02,2.5,4.43,4.34,4.0,4.43,1.04,1.5,2.1,,,
