date,cases,deaths,doctor_visits,wili,wcli,symptom_Fever,symptom_Low_grade_fever,symptom_Cough,symptom_Sore_throat,symptom_Headache,symptom_Fatigue,symptom_Vomiting,symptom_Diarrhea,symptom_Shortness_of_breath,symptom_Chest_pain,symptom_Dizziness,symptom_Confusion,symptom_Generalized_tonic_clonic_seizure,symptom_Weakness
2020-02-01,,,0.0,,,4.12,0.37,6.18,2.48,4.24,3.93,3.01,3.93,0.61,1.14,1.33,,,0.32
2020-02-02,,,0.0,,,4.12,,6.13,2.84,3.53,3.64,2.98,3.77,0.79,1.03,1.19,0.32,,0.32
2020-02-03,,,0.0,,,4.02,,6.92,2.15,3.97,4.67,3.22,3.95,0.86,1.13,1.74,0.3,,0.45
2020-02-04,,,0.0,,,4.14,,7.01,2.39,3.77,4.79,3.17,3.62,0.73,1.34,1.43,0.23,,0.38
2020-02-05,,,0.0,,,3.89,,6.34,2.18,4.09,4.51,2.85,3.68,0.84,1.18,1.41,0.3,,0.38
2020-02-06,,,0.0,,,4.01,,6.54,2.41,4.29,4.29,3.02,3.8,0.59,1.02,1.51,0.22,,0.24
2020-02-07,,,0.0,,,3.32,,5.52,2.04,3.56,4.25,2.93,3.65,0.71,1.0,1.22,0.26,,0.34
2020-02-08,,,0.0,,,3.73,,6.51,2.37,4.06,4.11,3.69,4.32,0.76,1.12,1.21,0.31,,0.4
2020-02-09,,,0.0,,,3.57,,5.7,2.14,3.68,3.85,3.34,3.63,0.62,1.01,1.29,,,0.4
2020-02-10,,,0.0,,,4.11,0.22,6.49,2.67,4.1,3.95,3.45,3.84,0.86,1.31,1.31,0.3,,0.39
2020-02-11,,,0.0,,,4.09,,6.24,2.67,4.29,4.59,3.05,3.94,0.55,1.18,1.69,0.29,,0.49
2020-02-12,,,0.0,,,3.76,0.26,6.49,2.06,3.66,4.56,3.06,3.71,0.51,1.26,1.49,,,0.5
2020-02-13,,,0.0,,,3.86,0.18,5.98,2.23,3.61,3.95,2.69,3.24,0.61,1.14,1.43,0.23,,0.36
2020-02-14,,,0.0,,,3.42,,6.08,2.01,2.96,3.38,3.06,3.4,0.45,1.03,1.19,0.3,,0.27
2020-02-15,,,0.0,,,3.81,,6.44,2.2,4.45,4.14,3.19,3.7,0.51,1.01,1.66,0.24,,0.3
2020-02-16,,,0.0,,,4.27,,7.39,2.58,3.99,4.4,3.4,4.12,0.69,1.08,1.53,,,0.48
2020-02-17,,,0.0,,,4.29,,7.25,2.65,4.1,4.89,3.15,3.31,0.77,1.35,1.5,,,0.5
2020-02-18,,,0.0,,,4.21,,7.23,2.73,4.16,5.06,3.35,3.9,0.74,1.61,1.55,,,0.54
2020-02-19,,,0.0,,,3.51,0.19,6.26,2.44,3.77,4.83,2.7,3.88,0.51,1.18,1.36,0.24,,0.56
2020-02-20,0.0,0.0,0.0,,,3.46,,6.21,2.22,3.84,4.51,2.71,3.67,0.68,1.35,1.18,0.21,,0.29
2020-02-21,0.0,0.0,0.0,,,3.46,,6.34,2.18,4.16,3.81,2.89,3.38,0.56,1.1,1.48,,,0.21
2020-02-22,0.0,0.0,0.0,,,3.81,,7.09,2.36,4.37,3.92,3.15,3.92,0.5,1.08,1.45,,,0.26
2020-02-23,0.0,0.0,0.0,,,4.31,0.25,6.46,2.33,3.9,4.41,3.58,4.33,0.67,1.3,1.49,0.25,,0.31
2020-02-24,0.0,0.0,0.0,,,4.15,,6.74,2.54,4.1,5.0,3.23,4.21,0.76,1.28,1.61,0.18,,0.43
2020-02-25,0.0,0.0,0.0,,,4.35,0.2,7.46,2.81,3.86,4.61,2.83,3.6,0.61,1.18,1.67,0.34,,0.38
2020-02-26,0.0,0.0,0.0,,,4.01,,7.54,3.01,4.0,4.14,3.09,4.14,0.76,1.32,1.6,0.3,,0.38
2020-02-27,0.0,0.0,0.0,,,4.84,0.19,7.68,2.39,3.59,4.24,3.03,3.97,0.72,1.17,1.45,,,0.57
2020-02-28,0.0,0.0,0.0,,,3.84,,6.97,1.85,3.56,4.06,2.73,3.52,0.67,1.03,1.22,0.23,,0.45
2020-02-29,0.0,0.0,0.0,,,4.02,,6.83,2.17,4.41,3.8,2.66,3.71,0.72,1.03,1.44,,,0.41
2020-03-01,0.0,0.0,0.0,,,5.35,0.32,6.43,2.51,3.32,4.06,2.85,4.1,0.76,1.11,0.94,,,0.38
2020-03-02,0.0,0.0,0.0,,,4.54,0.29,7.37,2.46,3.74,3.62,2.77,4.03,0.74,1.39,1.41,0.45,,0.29
2020-03-03,0.0,0.0,0.0,,,4.59,0.35,7.51,1.96,3.88,4.4,2.94,3.49,0.68,1.02,1.57,0.31,,0.42
2020-03-04,0.0,0.0,0.0,,,4.77,0.34,7.81,1.91,3.68,3.91,2.85,3.68,0.93,1.06,1.35,0.55,,0.39
2020-03-05,0.0,0.0,0.0,,,4.38,0.31,7.46,2.17,3.31,4.55,2.83,3.76,0.74,0.97,1.39,0.42,,0.42
2020-03-06,0.0,0.0,0.0,,,4.47,,7.55,2.2,3.4,3.63,2.9,3.73,0.89,1.23,1.11,0.38,,0.35
2020-03-07,0.0,0.0,0.0,,,4.88,,7.36,1.9,3.73,4.03,3.21,4.38,0.62,0.87,1.47,0.34,,
2020-03-08,0.0,0.0,0.0,,,4.91,0.39,7.47,1.97,3.34,3.75,2.56,4.06,0.52,0.68,1.2,0.39,,0.29
2020-03-09,0.0,0.0,0.0,,,5.45,0.27,8.16,2.23,3.81,4.12,2.69,4.12,0.89,0.98,1.63,0.35,,0.21
2020-03-10,0.0,0.0,0.0,,,5.71,0.3,8.77,2.49,3.54,4.24,2.78,4.18,0.89,1.31,1.34,0.58,,0.37
2020-03-11,0.0,0.0,0.0,,,7.85,0.33,12.31,2.85,3.63,4.22,2.96,4.31,1.35,1.3,1.1,0.36,,0.24
2020-03-12,1.0,0.0,0.0,,,9.69,0.72,13.46,3.25,3.35,3.9,3.04,4.5,1.39,1.39,1.24,0.21,,0.5
2020-03-13,0.0,0.0,0.0,,,9.81,0.72,13.02,3.31,2.91,3.6,2.23,4.43,1.7,1.41,0.8,0.28,,0.43
2020-03-14,0.0,0.0,0.0,,,13.28,1.03,14.13,4.2,3.43,3.4,3.11,4.28,1.23,1.74,1.01,0.39,,0.25
2020-03-15,0.0,0.0,0.0,,,14.06,0.81,12.16,3.82,3.56,3.77,2.64,4.61,1.88,1.26,1.38,0.26,,0.4
2020-03-16,0.0,0.0,0.0,,,15.14,0.8,12.61,3.96,3.09,3.21,2.42,3.61,1.8,1.83,0.94,0.24,,0.27
2020-03-17,1.0,0.0,0.0,,,14.3,0.56,10.61,4.07,3.45,3.84,2.12,3.6,1.95,1.52,0.98,,,0.34
2020-03-18,0.0,0.0,0.0,,,19.07,0.79,11.09,3.87,4.07,3.63,2.29,3.92,2.01,1.53,1.24,0.48,,0.47
2020-03-19,4.0,0.0,0.0,,,15.15,0.82,10.78,3.13,3.78,3.42,2.54,4.86,1.72,1.74,1.07,0.23,,0.36
2020-03-20,1.0,0.0,0.0,,,10.56,0.51,9.41,3.23,3.26,3.1,1.92,4.17,1.6,1.61,0.82,0.22,,0.34
2020-03-21,4.0,0.0,0.674794,,,10.25,0.51,9.39,2.82,4.25,2.94,2.5,4.04,1.36,1.63,1.01,,,
2020-03-22,0.0,0.0,1.473377,,,10.38,0.52,9.13,3.04,3.46,3.66,2.24,3.7,1.74,2.1,0.95,,,0.47
2020-03-23,1.0,0.0,2.175138,,,10.3,0.58,8.26,2.35,4.12,2.98,2.06,3.21,1.57,1.47,1.16,0.34,,0.49
2020-03-24,3.0,0.0,2.570948,,,8.63,0.46,7.79,2.27,3.4,3.62,1.93,3.49,1.86,1.82,0.98,,,0.33
2020-03-25,3.0,0.0,2.961171,,,9.41,0.73,7.93,2.81,4.15,3.75,1.98,4.02,1.53,1.85,1.18,,,0.35
2020-03-26,4.0,0.0,3.619528,,,9.24,0.55,7.89,2.45,3.8,3.36,2.09,3.41,1.59,1.81,1.04,0.35,,0.38
2020-03-27,4.0,0.0,3.836421,,,9.3,0.43,7.59,2.53,3.82,2.93,1.84,3.88,1.98,1.85,0.97,,,0.3
2020-03-28,6.0,0.0,3.874746,,,10.34,0.56,8.05,2.27,4.17,3.25,2.24,3.44,2.02,2.15,1.15,,,0.29
2020-03-29,11.0,0.0,3.945033,,,8.7,0.49,7.43,1.92,4.61,3.24,2.07,3.9,2.41,2.17,0.76,0.3,,0.24
2020-03-30,30.0,0.0,3.939495,,,10.92,0.93,7.26,2.45,4.58,3.38,2.25,3.44,1.93,1.79,1.11,,,0.26
2020-03-31,18.0,0.0,4.602397,,,9.21,0.47,7.05,2.05,3.88,3.63,2.27,3.28,1.63,1.99,0.97,0.22,,0.39
