date,cases,deaths,doctor_visits,wili,wcli,symptom_Fever,symptom_Low_grade_fever,symptom_Cough,symptom_Sore_throat,symptom_Headache,symptom_Fatigue,symptom_Vomiting,symptom_Diarrhea,symptom_Shortness_of_breath,symptom_Chest_pain,symptom_Dizziness,symptom_Confusion,symptom_Generalized_tonic_clonic_seizure,symptom_Weakness
2020-02-01,,,0.0,,,5.86,,11.36,,5.5,,,5.13,,,,,,
2020-02-02,,,,,,4.78,,9.56,,,7.51,,5.8,,,,,,
2020-02-03,,,,,,,,11.29,,5.23,4.4,,5.5,,,,,,
2020-02-04,,,0.0,,,,,8.03,,7.46,7.17,,6.31,,,,,,
2020-02-05,,,0.0,,,3.94,,9.85,,,5.91,,4.22,,,,,,
2020-02-06,,,0.0,,,,,8.15,,4.22,5.62,,,,,,,,
2020-02-07,,,0.0,,,,,8.08,,,3.9,,,,,,,,
2020-02-08,,,0.0,,,7.57,,10.1,,5.77,,,,,,,,,
2020-02-09,,,,,,,,10.74,,,5.73,,10.02,,,,,,
2020-02-10,,,,,,6.32,,10.17,,5.77,6.05,,4.67,,,,,,
2020-02-11,,,,,,4.47,,8.67,,,4.75,,3.92,,,,,,
2020-02-12,,,,,,5.17,,10.88,,,4.62,,5.71,,,,,,
2020-02-13,,,,,,5.93,,9.32,,,5.37,,,,,,,,
2020-02-14,,,,,,6.03,,8.61,,,,,4.3,,,,,,
2020-02-15,,,,,,,,8.27,,,,,7.19,,,,,,
2020-02-16,,,,,,5.18,,10.36,,,8.28,,4.83,,,,,,
2020-02-17,,,,,,5.19,,11.2,,6.83,,,4.37,,,,,,
2020-02-18,,,,,,3.69,,9.23,,4.48,,,5.01,,,,,,
2020-02-19,,,,,,6.93,,7.99,,5.06,7.46,,,,,,,,
2020-02-20,0.0,0.0,,,,5.35,,10.97,,3.75,,,5.08,,,,,,
2020-02-21,0.0,0.0,,,,4.53,,3.97,,,4.82,,6.23,,,,,,
2020-02-22,0.0,0.0,,,,6.12,,11.89,,5.4,6.48,,,,,,,,
2020-02-23,0.0,0.0,,,,8.04,,5.94,,5.24,,,,,,,,,
