date,cases,deaths,doctor_visits,wili,wcli,symptom_Fever,symptom_Low_grade_fever,symptom_Cough,symptom_Sore_throat,symptom_Headache,symptom_Fatigue,symptom_Vomiting,symptom_Diarrhea,symptom_Shortness_of_breath,symptom_Chest_pain,symptom_Dizziness,symptom_Confusion,symptom_Generalized_tonic_clonic_seizure,symptom_Weakness
2020-02-01,,,,,,,,,,,,,,,,,,,
2020-02-02,,,,,,,,,,,,,,,,,,,
2020-02-03,,,,,,6.04,,,,,,,,,,,,,
2020-02-04,,,,,,,,,,,,,,,,,,,
2020-02-05,,,,,,6.73,,,,,,,,,,,,,
2020-02-06,,,,,,,,,,,,,,,,,,,
2020-02-07,,,,,,,,,,,,,,,,,,,
2020-02-08,,,,,,,,,,,,,,,,,,,
2020-02-09,,,,,,,,,,,,,,,,,,,
2020-02-10,,,,,,,,,,,,,,,,,,,
2020-02-11,,,0.0,,,8.18,,,,,,,,,,,,,
2020-02-12,,,,,,,,,,,,,,,,,,,
2020-02-13,,,,,,5.25,,,,,,,,,,,,,
2020-02-14,,,,,,,,,,,,,,,,,,,
2020-02-15,,,,,,,,,,,,,,,,,,,
2020-02-16,,,,,,,,,,,,,,,,,,,
2020-02-17,,,,,,7.0,,,,,,,,,,,,,
2020-02-18,,,,,,,,,,,,,,,,,,,
2020-02-19,,,,,,9.05,,,,,,,,,,,,,
2020-02-20,0.0,0.0,,,,5.76,,,,,,,,,,,,,
2020-02-21,0.0,0.0,,,,,,,,,,,,,,,,,
2020-02-22,0.0,0.0,,,,,,,,,,,,,,,,,
2020-02-23,0.0,0.0,,,,,,,,,,,,,,,,,
2020-02-24,0.0,0.0,,,,,,,,,,,,,,,,,
2020-02-25,0.0,0.0,,,,,,,,,,,,,,,,,
2020-02-26,0.0,0.0,,,,,,,,,,,,,,,,,
2020-02-27,0.0,0.0,,,,6.46,,,,,,,,,,,,,
2020-02-28,0.0,0.0,,,,4.91,,,,,,,,,,,,,
2020-02-29,0.0,0.0,,,,,,,,,,,,,,,,,
2020-03-01,0.0,0.0,,,,8.68,,,,,,,,,,,,,
2020-03-02,0.0,0.0,,,,,,,,,,,,,,,,,
2020-03-03,0.0,0.0,,,,4.75,,,,,,,,,,,,,
2020-03-04,0.0,0.0,,,,6.37,,,,,,,,,,,,,
2020-03-05,0.0,0.0,,,,7.27,,,,,,,,,,,,,
