date,cases,deaths,doctor_visits,wili,wcli,symptom_Fever,symptom_Low_grade_fever,symptom_Cough,symptom_Sore_throat,symptom_Headache,symptom_Fatigue,symptom_Vomiting,symptom_Diarrhea,symptom_Shortness_of_breath,symptom_Chest_pain,symptom_Dizziness,symptom_Confusion,symptom_Generalized_tonic_clonic_seizure,symptom_Weakness
2020-02-01,,,0.0,,,5.56,,10.82,,3.91,4.06,4.36,4.66,,,,,,
2020-02-02,,,0.0,,,5.69,,9.93,,3.65,5.69,,2.04,,,,,,
2020-02-03,,,0.0,,,5.76,,7.77,,4.82,6.56,2.81,2.81,,,,,,
2020-02-04,,,0.0,,,6.54,,8.28,,3.34,4.54,4.0,4.54,,,,,,
2020-02-05,,,0.0,,,5.83,,7.18,,3.66,3.52,2.98,3.66,,,,,,
2020-02-06,,,0.0,,,2.95,,7.82,,3.85,4.23,3.72,4.49,,,,,,
2020-02-07,,,0.0,,,5.07,,8.23,,2.88,3.57,5.21,3.7,,,,,,
2020-02-08,,,0.0,,,6.41,,9.15,,3.81,5.19,5.49,6.25,,,,,,
2020-02-09,,,0.0,,,5.4,,9.2,,3.21,4.23,3.8,5.11,,,,,,
2020-02-10,,,0.0,,,6.66,,9.43,,4.72,6.24,3.61,6.8,,,,,,
2020-02-11,,,0.0,,,4.69,,9.39,,3.73,4.42,,4.83,,,,,,
2020-02-12,,,0.0,,,4.82,,7.09,,3.48,5.22,2.94,4.42,,,,,,
2020-02-13,,,0.0,,,5.54,,7.52,,3.7,3.43,3.04,3.56,,,,,,
2020-02-14,,,0.0,,,2.54,,7.31,,2.54,5.67,2.98,4.62,,,,,,
2020-02-15,,,0.0,,,6.07,,7.31,,3.42,3.58,,2.65,,,,,,
2020-02-16,,,0.0,,,6.19,,7.39,,4.38,4.68,3.32,6.49,,,,,,
2020-02-17,,,0.0,,,5.54,,5.54,,4.73,4.05,4.86,6.35,,,,,,
2020-02-18,,,0.126848,,,4.68,,5.75,,4.01,3.21,2.67,5.48,,,,,,
2020-02-19,,,0.097506,,,4.8,,6.17,,3.84,4.8,2.19,4.8,,,,,,
2020-02-20,0.0,0.0,0.0,,,3.87,,4.97,,4.84,3.18,3.45,3.73,,,,,,
