date,cases,deaths,doctor_visits,wili,wcli,symptom_Fever,symptom_Low_grade_fever,symptom_Cough,symptom_Sore_throat,symptom_Headache,symptom_Fatigue,symptom_Vomiting,symptom_Diarrhea,symptom_Shortness_of_breath,symptom_Chest_pain,symptom_Dizziness,symptom_Confusion,symptom_Generalized_tonic_clonic_seizure,symptom_Weakness
2020-02-01,,,0.0,,,4.45,,7.1,2.48,3.73,4.1,3.39,4.17,0.8,1.4,1.32,,,0.29
2020-02-02,,,0.0,,,4.92,,7.05,2.04,4.15,3.87,2.97,4.05,0.87,1.25,1.62,,,0.39
2020-02-03,,,0.0,,,4.63,0.19,7.39,2.36,3.95,4.59,3.28,4.44,0.83,1.25,1.49,0.19,,0.39
2020-02-04,,,0.0,,,4.76,0.25,7.14,2.44,3.91,4.74,3.05,4.15,0.86,1.59,1.68,0.3,,0.33
2020-02-05,,,0.0,,,4.5,0.37,7.69,2.34,4.06,4.61,3.02,4.16,0.62,1.62,1.25,0.25,,0.28
2020-02-06,,,0.0,,,4.28,,6.96,2.2,3.99,4.05,3.28,4.16,0.77,1.31,1.45,0.2,,0.4
2020-02-07,,,0.0,,,4.75,0.33,6.74,2.57,3.38,3.93,2.99,3.5,0.47,1.17,1.45,0.19,,0.38
2020-02-08,,,0.0,,,4.8,0.39,8.51,2.2,4.31,4.26,3.41,3.71,0.82,1.53,1.27,0.23,,0.31
2020-02-09,,,0.0,,,5.1,0.41,7.48,2.14,3.62,4.11,3.26,4.25,0.73,1.33,1.31,0.28,,0.38
2020-02-10,,,0.0,,,4.82,0.38,7.28,2.25,3.88,4.13,3.14,4.41,0.7,1.44,1.46,0.28,,0.41
2020-02-11,,,0.0,,,4.89,0.19,8.01,2.58,4.0,4.41,3.25,4.44,0.55,1.1,1.56,,,0.55
2020-02-12,,,0.0,,,4.29,0.2,7.34,2.36,3.77,4.37,2.88,3.83,0.73,1.43,1.57,0.27,,0.38
2020-02-13,,,0.0,,,4.79,0.22,7.14,2.34,3.61,4.21,2.78,3.67,0.8,1.42,1.34,0.24,,0.39
2020-02-14,,,0.0,,,4.21,0.25,6.89,1.93,3.66,3.59,2.56,3.65,0.72,1.08,1.33,,,0.48
2020-02-15,,,0.0,,,5.29,0.3,7.54,2.05,4.25,4.2,3.18,3.67,0.77,1.45,1.6,,,0.43
2020-02-16,,,0.011597,,,4.42,,8.41,2.67,4.26,4.26,3.5,4.41,0.72,1.59,1.64,,,0.28
2020-02-17,,,0.058144,,,4.92,,8.42,2.57,4.23,4.16,3.08,3.87,0.93,1.32,1.68,0.28,,0.22
2020-02-18,,,0.146529,,,4.31,0.28,9.31,2.59,4.01,5.17,3.26,3.85,0.67,1.57,1.67,0.2,,0.6
2020-02-19,,,0.210139,,,4.44,0.32,7.38,2.09,3.76,4.54,3.23,4.15,0.79,1.36,1.75,0.25,,0.39
2020-02-20,0.0,0.0,0.180859,,,4.11,0.21,7.06,2.3,3.96,4.42,2.73,4.07,0.66,1.27,1.49,,,0.42
2020-02-21,0.0,0.0,0.059235,,,4.12,0.21,6.8,2.2,4.29,3.78,2.65,3.69,0.53,1.17,1.52,,,0.29
2020-02-22,0.0,0.0,0.0,,,4.3,,7.22,2.41,4.28,3.9,2.68,3.65,0.74,1.34,1.54,,,0.35
2020-02-23,0.0,0.0,0.0,,,4.05,0.26,7.34,2.25,3.93,4.78,3.33,4.18,0.79,1.48,1.54,,,0.28
