date,cases,deaths,doctor_visits,wili,wcli,symptom_Fever,symptom_Low_grade_fever,symptom_Cough,symptom_Sore_throat,symptom_Headache,symptom_Fatigue,symptom_Vomiting,symptom_Diarrhea,symptom_Shortness_of_breath,symptom_Chest_pain,symptom_Dizziness,symptom_Confusion,symptom_Generalized_tonic_clonic_seizure,symptom_Weakness
2020-02-01,,,0.0,,,4.44,,7.74,2.54,4.25,4.5,4.19,5.58,0.89,1.46,2.16,,,
2020-02-02,,,0.0,,,4.66,,7.64,2.05,4.91,4.04,4.41,5.28,1.3,1.06,1.37,,,
2020-02-03,,,0.0,,,4.72,,6.96,2.54,4.83,5.5,4.0,4.72,0.99,1.92,1.56,,,
2020-02-04,,,0.0,,,4.4,,7.36,2.59,4.61,4.87,3.47,3.83,0.83,1.5,1.45,,,
2020-02-05,,,0.0,,,4.49,,6.35,2.43,4.44,5.63,3.3,5.01,0.88,1.39,2.27,,,
2020-02-06,,,0.0,,,4.16,,6.88,2.78,4.94,5.44,3.05,4.5,1.0,1.44,1.78,,,
2020-02-07,,,0.0,,,4.48,,6.67,2.88,3.63,4.91,3.95,4.69,0.85,1.44,1.81,,,
2020-02-08,,,0.0,,,4.65,,7.96,2.29,4.65,5.09,3.5,4.65,,1.84,1.72,,,
2020-02-09,,,0.0,,,6.0,,8.41,1.61,5.82,5.44,3.4,5.2,,2.29,1.92,,,
2020-02-10,,,0.0,,,4.02,,7.49,2.26,5.58,3.92,3.17,4.17,1.16,1.21,1.96,,,
2020-02-11,,,0.0,,,3.85,,7.34,2.82,4.57,5.24,3.54,4.11,0.97,1.69,1.95,,,
2020-02-12,,,0.0,,,4.51,,7.98,2.01,4.46,6.22,2.91,4.67,,1.1,2.56,,,
2020-02-13,,,0.0,,,4.51,,8.43,1.91,4.36,5.07,3.91,4.76,0.85,1.5,1.25,,,
2020-02-14,,,0.0,,,4.5,,6.49,2.28,4.44,3.55,3.5,4.11,,1.39,1.33,,,
2020-02-15,,,0.0,,,3.85,,8.91,1.47,4.62,4.68,2.76,3.65,0.96,1.22,1.86,,,
2020-02-16,,,0.0,,,4.3,,7.39,2.84,6.07,5.06,4.61,5.94,1.07,1.26,1.64,,,
2020-02-17,,,0.0,,,3.9,,7.91,2.58,4.17,5.59,3.69,5.54,1.0,1.21,1.32,,,
2020-02-18,,,0.0,,,4.32,,8.05,1.84,5.89,5.73,2.54,4.49,0.92,1.51,2.11,,,
2020-02-19,,,0.0,,,4.17,,7.49,2.36,5.43,4.68,2.72,4.48,0.75,1.41,1.86,,,
2020-02-20,0.0,0.0,0.0,,,4.12,,7.08,3.11,4.53,5.3,3.62,4.18,1.27,1.32,2.44,,,
2020-02-21,0.0,0.0,0.0,,,5.57,,7.25,3.0,3.84,5.26,3.73,4.0,,1.79,2.1,,,
