date,cases,deaths,doctor_visits,wili,wcli,symptom_Fever,symptom_Low_grade_fever,symptom_Cough,symptom_Sore_throat,symptom_Headache,symptom_Fatigue,symptom_Vomiting,symptom_Diarrhea,symptom_Shortness_of_breath,symptom_Chest_pain,symptom_Dizziness,symptom_Confusion,symptom_Generalized_tonic_clonic_seizure,symptom_Weakness
2020-02-01,,,0.11714,,,4.08,0.28,6.93,2.15,3.92,4.0,2.82,3.9,0.65,0.95,1.42,0.2,0.13,0.39
2020-02-02,,,0.11714,,,3.88,0.26,6.8,2.12,3.66,3.7,2.87,3.93,0.73,1.05,1.4,0.13,0.09,0.29
2020-02-03,,,0.11714,,,4.35,0.26,7.05,2.2,3.76,4.28,3.38,3.94,0.78,1.27,1.48,0.19,0.18,0.44
2020-02-04,,,0.11714,,,4.64,0.15,7.55,2.36,4.01,4.73,3.0,3.98,0.69,1.33,1.53,0.23,0.2,0.38
2020-02-05,,,0.11714,,,4.13,0.32,6.96,2.26,3.74,4.19,2.91,3.81,0.72,1.22,1.3,0.13,0.18,0.32
2020-02-06,,,0.11714,,,4.42,0.23,7.16,2.27,3.72,4.37,3.06,4.02,0.82,1.34,1.42,0.23,0.19,0.44
2020-02-07,,,0.11714,,,3.86,0.16,7.15,2.29,3.83,3.75,3.07,4.04,0.87,1.15,1.45,0.22,0.22,0.34
2020-02-08,,,0.11714,,,4.23,0.37,7.27,2.19,3.9,3.83,2.99,4.21,0.78,1.24,1.48,0.15,0.12,0.36
2020-02-09,,,0.11714,,,4.48,0.21,7.16,2.33,3.88,3.94,3.17,4.21,0.71,1.26,1.52,0.17,0.2,0.48
2020-02-10,,,0.11714,,,4.64,0.24,7.52,2.43,3.98,4.28,3.3,4.38,0.81,1.28,1.58,0.24,0.14,0.44
2020-02-11,,,0.11714,,,4.71,0.27,7.76,2.26,4.02,4.3,3.27,3.88,0.86,1.48,1.73,0.23,0.14,0.43
2020-02-12,,,0.11714,,,4.39,0.36,7.75,2.01,3.87,4.12,3.07,3.4,0.72,1.42,1.4,0.28,0.19,0.48
2020-02-13,,,0.11714,,,4.16,0.26,7.05,1.98,3.76,3.99,2.98,3.72,0.81,1.32,1.78,0.23,0.19,0.38
2020-02-14,,,0.11714,,,3.38,0.2,6.05,1.95,3.54,3.18,2.78,3.49,0.57,1.28,1.26,0.19,0.18,0.31
2020-02-15,,,0.11714,,,4.05,0.22,6.66,1.98,4.03,3.65,3.02,3.96,0.6,1.05,1.31,0.21,0.17,0.35
2020-02-16,,,0.11714,,,4.51,0.23,7.21,2.14,4.0,3.81,3.12,4.17,0.67,1.11,1.77,0.17,0.13,0.28
2020-02-17,,,0.11714,,,4.53,0.28,7.77,2.32,3.9,4.47,3.23,4.27,0.76,1.48,1.68,0.17,0.18,0.34
