date,cases,deaths,doctor_visits,wili,wcli,symptom_Fever,symptom_Low_grade_fever,symptom_Cough,symptom_Sore_throat,symptom_Headache,symptom_Fatigue,symptom_Vomiting,symptom_Diarrhea,symptom_Shortness_of_breath,symptom_Chest_pain,symptom_Dizziness,symptom_Confusion,symptom_Generalized_tonic_clonic_seizure,symptom_Weakness
2020-02-01,,,0.0,,,3.91,0.14,6.86,2.1,3.76,3.62,2.94,4.02,0.67,1.13,1.23,0.23,0.2,0.29
2020-02-02,,,0.0,,,4.23,0.29,6.56,2.13,3.49,3.73,3.04,3.73,0.67,1.24,1.22,0.14,0.18,0.31
2020-02-03,,,0.0,,,4.14,0.24,7.04,2.11,3.76,4.11,2.97,3.72,0.65,1.27,1.39,0.23,0.19,0.35
2020-02-04,,,0.0,,,4.15,0.21,6.81,2.13,3.47,3.86,2.98,3.77,0.64,1.26,1.32,0.21,0.2,0.3
2020-02-05,,,0.0,,,3.72,0.2,6.52,2.08,3.57,3.93,2.9,3.5,0.74,1.17,1.24,0.22,0.2,0.38
2020-02-06,,,0.0,,,3.81,0.18,6.49,2.06,3.49,3.77,2.95,3.42,0.71,1.15,1.27,0.22,0.16,0.32
2020-02-07,,,0.0,,,3.77,0.22,6.69,2.02,3.58,3.61,3.01,3.68,0.65,1.18,1.26,0.24,0.21,0.32
2020-02-08,,,0.0,,,3.84,0.2,6.88,1.94,3.65,3.84,3.24,4.05,0.66,1.19,1.31,0.18,0.18,0.27
2020-02-09,,,0.0,,,4.04,0.18,6.67,2.1,3.85,3.67,3.34,3.79,0.57,1.17,1.4,0.22,0.18,0.35
2020-02-10,,,0.0,,,4.04,0.21,6.88,2.04,3.79,4.09,3.1,3.71,0.73,1.28,1.47,0.22,0.18,0.39
2020-02-11,,,0.0,,,3.96,0.17,6.73,1.97,3.61,4.14,3.12,3.8,0.65,1.25,1.39,0.2,0.22,0.35
2020-02-12,,,0.0,,,3.77,0.23,6.67,2.09,3.52,3.87,2.94,3.52,0.67,1.24,1.24,0.18,0.17,0.37
2020-02-13,,,0.0,,,3.74,0.16,6.42,2.12,3.59,3.68,2.66,3.43,0.6,1.25,1.33,0.23,0.19,0.38
2020-02-14,,,0.0,,,3.48,0.17,6.01,1.95,3.36,3.27,2.89,3.37,0.52,1.06,1.17,0.18,0.16,0.31
2020-02-15,,,0.0,,,4.09,0.22,7.11,2.11,3.68,3.68,3.17,3.5,0.69,1.13,1.33,0.23,0.16,0.36
2020-02-16,,,0.0,,,4.26,0.2,7.21,2.31,3.85,4.05,3.2,3.94,0.61,1.37,1.49,0.17,0.21,0.32
2020-02-17,,,0.0,,,4.17,0.2,7.41,2.12,3.72,4.31,3.35,3.98,0.82,1.32,1.57,0.18,0.19,0.34
2020-02-18,,,0.0,,,4.04,0.21,7.0,2.21,3.8,4.3,3.19,3.85,0.77,1.42,1.45,0.21,0.16,0.37
2020-02-19,,,0.0,,,3.87,0.15,6.51,2.21,3.7,4.18,2.97,3.46,0.68,1.33,1.41,0.28,0.18,0.31
2020-02-20,0.0,0.0,0.0,,,3.69,0.22,6.48,2.11,3.79,4.05,2.83,3.43,0.63,1.28,1.49,0.22,0.16,0.4
2020-02-21,0.0,0.0,0.0,,,3.53,0.16,5.95,2.15,3.56,3.62,2.79,3.52,0.61,1.05,1.18,0.2,0.16,0.31
2020-02-22,0.0,0.0,0.0,,,3.61,0.21,6.29,2.02,3.82,3.79,2.91,3.65,0.7,1.08,1.41,0.18,0.1,0.41
2020-02-23,0.0,0.0,0.0,,,3.91,0.23,6.22,2.05,3.88,3.89,3.37,3.85,0.67,1.26,1.45,0.22,0.2,0.34
2020-02-24,0.0,0.0,0.0,,,3.74,0.19,6.24,2.06,3.75,4.02,3.3,3.86,0.72,1.16,1.38,0.22,0.18,0.4
2020-02-25,0.0,0.0,0.0,,,3.81,0.18,6.32,1.94,3.42,3.88,2.78,3.51,0.62,1.17,1.28,0.21,0.18,0.35
2020-02-26,0.0,0.0,0.0,,,4.22,0.16,6.89,1.97,3.83,3.64,2.9,3.65,0.68,1.26,1.27,0.21,0.21,0.34
2020-02-27,0.0,0.0,0.0,,,4.87,0.2,7.22,1.91,3.65,3.91,2.88,3.84,0.74,1.16,1.24,0.24,0.2,0.49
2020-02-28,0.0,0.0,0.0,,,3.9,0.18,6.4,1.87,3.44,3.34,2.6,3.35,0.62,1.11,1.18,0.15,0.18,0.36
2020-02-29,0.0,0.0,0.0,,,3.83,0.17,7.05,1.95,3.94,3.56,2.71,3.73,0.65,1.14,1.35,0.17,0.14,0.42
2020-03-01,0.0,0.0,0.0,,,4.03,0.2,6.89,2.45,3.46,3.83,3.02,3.95,0.65,1.15,1.38,0.2,0.16,0.36
2020-03-02,0.0,0.0,0.0,,,3.79,0.19,6.73,2.58,3.57,3.76,3.16,3.56,0.77,1.21,1.33,0.23,0.2,0.39
2020-03-03,0.0,0.0,0.0,,,4.13,0.19,6.94,2.05,3.58,3.99,2.92,3.58,0.82,1.17,1.28,0.3,0.18,0.36
2020-03-04,0.0,0.0,0.0,,,4.02,0.14,7.08,2.09,3.53,3.93,2.72,3.5,0.73,1.11,1.29,0.4,0.17,0.39
2020-03-05,0.0,0.0,0.0,,,3.53,0.15,6.63,2.12,3.52,4.0,2.65,3.36,0.68,1.18,1.3,0.32,0.15,0.36
