date,cases,deaths,doctor_visits,wili,wcli,symptom_Fever,symptom_Low_grade_fever,symptom_Cough,symptom_Sore_throat,symptom_Headache,symptom_Fatigue,symptom_Vomiting,symptom_Diarrhea,symptom_Shortness_of_breath,symptom_Chest_pain,symptom_Dizziness,symptom_Confusion,symptom_Generalized_tonic_clonic_seizure,symptom_Weakness
2020-03-02,0.0,0.0,,,,6.51,,9.52,,5.51,6.51,,7.01,,,,,,
2020-03-03,0.0,0.0,,,,5.94,,11.88,,7.92,,,6.68,,,,,,
2020-03-04,0.0,0.0,,,,,,10.84,,5.17,5.91,,7.88,,,,,,
2020-03-05,0.0,0.0,,,,7.79,,9.8,,3.52,6.54,,4.78,,,,,,
2020-03-06,0.0,0.0,,,,6.14,,10.23,,5.84,6.14,,4.09,,,,,,
2020-03-07,0.0,0.0,,,,5.94,,9.56,,,5.94,,6.92,,,,,,
2020-03-08,0.0,0.0,,,,8.32,,10.65,,6.32,5.33,,5.66,,,,,,
2020-03-09,0.0,0.0,,,,6.47,,9.7,,6.97,3.73,,3.73,,,,,,
2020-03-10,0.0,0.0,,,,6.64,,7.13,,,4.92,,5.66,,,,,,
2020-03-11,0.0,0.0,,,,3.68,,11.53,,5.89,5.15,,5.15,,,,,,
2020-03-12,0.0,0.0,,,,7.52,,17.96,,4.37,,,5.1,,,,,,
2020-03-13,0.0,0.0,,,,11.83,,12.37,,5.38,5.11,,5.11,,,,,,
2020-03-14,0.0,0.0,,,,8.18,,18.24,,4.72,,,,,,,,,
2020-03-15,0.0,0.0,,,,14.26,,19.22,,4.96,,,8.99,,,,,,
2020-03-16,0.0,0.0,,,,14.11,,20.49,,,3.73,,5.59,,,,,,
2020-03-17,0.0,0.0,,,,13.8,,14.6,,,4.78,,5.04,,,,,,
2020-03-18,0.0,0.0,,,,20.15,,15.96,,4.71,,,,,,,,,
2020-03-19,0.0,0.0,,,,16.17,,15.39,,5.74,,,6.0,,,,,,
2020-03-20,0.0,0.0,,,,16.68,,12.77,,3.91,,,4.43,,,,,,
2020-03-21,0.0,0.0,,,,8.71,,7.26,,,,,,,,,,,
2020-03-22,0.0,0.0,,,,11.91,,10.78,,4.25,,,,,,,,,
2020-03-23,0.0,0.0,,,,11.71,,9.47,,4.49,3.49,,5.98,,,,,,
2020-03-24,0.0,0.0,,,,9.28,,10.31,,5.15,6.18,,3.61,,,,,,
2020-03-25,0.0,0.0,,,,10.51,,11.79,,4.36,4.36,,4.36,,,,,,
2020-03-26,0.0,0.0,,,,10.6,,12.11,,4.54,,,4.29,,,,,,
2020-03-27,0.0,0.0,,,,6.3,,8.14,,6.83,3.94,,6.3,,,,,,
2020-03-28,0.0,0.0,,,,7.63,,6.54,,5.18,4.36,,,,,,,,
2020-03-29,0.0,0.0,,,,6.81,,5.18,,,4.63,,,,,,,,
2020-03-30,0.0,0.0,,,,8.95,,7.71,,,4.97,,5.22,,,,,,
2020-03-31,0.0,0.0,,,,7.77,,8.02,,6.77,5.27,,5.27,,,,,,
2020-04-01,0.0,0.0,,,,6.27,,6.27,,,4.96,,,,,,,,
2020-04-02,0.0,0.0,,,,10.4,,9.07,,,5.87,,4.27,,,,,,
2020-04-03,0.0,0.0,,,,9.03,,7.44,,,3.72,,,,,,,,
2020-04-04,0.0,0.0,,,,7.63,,,,,,,,,,,,,
2020-04-05,0.0,0.0,,,,9.3,,7.85,,,5.23,,6.39,,,,,,
2020-04-06,0.0,0.0,,,,12.29,,7.28,,7.28,4.26,,4.51,,,,,,
2020-04-07,0.0,0.0,,,,10.98,,6.99,,3.74,4.99,,,,,,,,
2020-04-08,0.0,0.0,,,,10.73,,5.88,,,4.6,,3.83,,,,,,
2020-04-09,0.0,0.0,,,,6.66,,5.92,,,3.95,,5.18,,,,,,
2020-04-10,0.0,0.0,,2.6891582,2.4523451,5.13,,5.13,,5.9,,,3.85,,,,,,
2020-04-11,0.0,0.0,,2.5547504,2.3217083,8.41,,7.01,,4.76,,,3.92,,,,,,
2020-04-12,0.0,0.0,,2.5033281,2.2696629,7.31,,6.19,,7.59,5.06,,,,,,,,
2020-04-13,0.0,0.0,,2.8179251,2.5895064,5.24,,6.67,,,6.43,,3.33,,,,,,
2020-04-14,1.0,0.0,,3.064705,2.9591932,7.08,,3.42,,3.91,,,,,,,,,
2020-04-15,0.0,0.0,,2.6273594,2.5169135,5.68,,4.5,,,,,3.31,,,,,,
2020-04-16,1.0,0.0,,,,5.06,,6.5,,3.85,,,,,,,,,
2020-04-17,0.0,1.0,,,,5.62,,6.11,,5.62,4.15,,,,,,,,
2020-04-18,0.0,0.0,,,,7.11,,4.92,,6.56,6.02,,6.02,,,,,,
2020-04-19,12.0,0.0,,1.6707321,1.6707321,8.51,,4.25,,,,,5.32,,,,,,
2020-04-20,1.0,0.0,,1.6367914,1.6367914,7.18,,4.55,,4.55,4.07,,,,,,,,
2020-04-21,20.0,0.0,,,,6.62,,4.26,,3.55,4.49,,5.2,,,,,,
2020-04-22,3.0,0.0,,,,4.05,,,,3.81,,,4.76,,,,,,
2020-04-23,9.0,0.0,,,,9.78,,3.82,,,5.49,,,,,,,,
2020-04-24,13.0,1.0,,,,6.7,,5.98,,,,,,,,,,,
2020-04-25,0.0,0.0,,,,,,5.68,,7.3,5.41,,4.33,,,,,,
2020-04-26,0.0,0.0,,,,5.21,,,,4.39,3.84,,4.66,,,,,,
2020-04-27,0.0,0.0,,,,5.12,,4.65,,4.65,4.65,,6.04,,,,,,
2020-04-28,7.0,2.0,,1.3030678,0.8997478,,,3.52,,5.39,3.75,,3.75,,,,,,
2020-04-29,9.0,0.0,,1.2685384,0.8756451,4.92,,6.57,,5.16,3.52,,,,,,,,
2020-04-30,6.0,1.0,,0.6523023,0.2646813,3.27,,4.91,,4.44,,,5.61,,,,,,
2020-05-01,0.0,1.0,,0.2575692,0.2575692,4.65,,4.91,,,,,,,,,,,
2020-05-02,0.0,0.0,,0.2631146,0.2631146,4.92,,4.1,,6.01,,,,,,,,,
2020-05-03,1.0,0.0,,0.2678941,0.2678941,5.53,,,,4.42,,,,,,,,,
2020-05-04,0.0,1.0,,0.2718631,1.0870518,5.3,,5.06,,4.58,,,,,,,,,
2020-05-05,2.0,0.0,,0.7888971,1.649371,5.76,,4.8,,,4.08,,,,,,,,
2020-05-06,1.0,0.0,,0.7921603,1.665426,6.48,,,,7.22,,,3.74,,,,,,
2020-05-07,0.0,1.0,,,,5.61,,4.39,,4.15,,,,,,,,,
2020-05-08,0.0,0.0,,,,5.83,,5.59,,6.56,4.37,,,,,,,,
2020-05-09,1.0,0.0,,,,6.45,,,,4.3,,,3.76,,,,,,
2020-05-10,0.0,0.0,,,,5.19,,,,,,,,,,,,,
2020-05-11,0.0,0.0,,,,7.6,,,,4.66,5.39,,4.17,,,,,,
2020-05-12,0.0,0.0,,,,5.69,,,,,4.7,,,,,,,,
2020-05-13,1.0,0.0,,,,5.46,,,,,3.72,,3.48,,,,,,
2020-05-14,0.0,0.0,0.0,,,6.53,,5.32,,6.53,,,,,,,,,
2020-05-15,2.0,0.0,0.0,,,5.08,,3.56,,4.32,3.81,,,,,,,,
2020-05-16,1.0,1.0,0.0,0.7091183,0.7091183,8.89,,4.02,,,,,5.45,,,,,,
2020-05-17,0.0,0.0,0.0,0.7289302,0.7289302,4.38,,,,,,,,,,,,,
2020-05-18,0.0,0.0,0.0,0.7070253,0.7070253,3.77,,,,,3.54,,,,,,,,
2020-05-19,0.0,0.0,0.0,0.7253463,0.7253463,6.96,,,,,5.72,,,,,,,,
2020-05-20,0.0,0.0,0.0,0.4114092,0.4114092,,,,,3.65,3.91,,5.21,,,,,,
2020-05-21,1.0,0.0,0.0,0.4424779,0.4424779,,,,,5.07,,,4.53,,,,,,
2020-05-22,1.0,0.0,0.448971,,,,,,,,,,,,,,,,
2020-05-23,1.0,0.0,0.640197,,,,,,,4.58,,,5.8,,,,,,
2020-05-24,0.0,0.0,0.796562,,,,,,,,,,,,,,,,
2020-05-25,0.0,0.0,0.925233,,,,,,,,3.89,,,,,,,,
2020-05-26,0.0,0.0,1.013609,1.1917205,1.1917205,4.75,,,,,,,5.25,,,,,,
2020-05-27,0.0,0.0,1.068662,1.2044194,1.2044194,3.58,,4.61,,4.87,3.84,,7.17,,,,,,
2020-05-28,0.0,0.0,1.108869,1.1393659,1.1393659,3.9,,3.9,,,,,5.84,,,,,,
2020-05-29,0.0,0.0,1.115981,1.1920779,1.1920779,4.34,,,,5.1,5.62,,,,,,,,
2020-05-30,0.0,0.0,1.125378,1.2128428,1.2128428,,,4.86,,4.0,5.43,,4.28,,,,,,
2020-05-31,0.0,0.0,1.16144,0.0,0.0,,,4.12,,5.0,7.06,,5.0,,,,,,
2020-06-01,1.0,0.0,1.223512,0.2952179,0.2952179,,,4.18,,4.18,3.92,,,,,,,,
2020-06-02,0.0,0.0,1.260231,,,,,,,,,,,,,,,,
2020-06-03,0.0,0.0,1.574924,,,,,,,3.69,4.22,,,,,,,,
2020-06-04,1.0,0.0,,,,3.69,,,,5.54,,,3.96,,,,,,
2020-06-05,6.0,0.0,,,,,,,,,6.29,,3.67,,,,,,
2020-06-06,1.0,0.0,,,,,,,,4.74,,,,,,,,,
2020-06-07,0.0,0.0,,,,,,,,,5.52,,,,,,,,
2020-06-08,3.0,0.0,,,,,,,,,3.86,,4.89,,,,,,
2020-06-09,1.0,0.0,,,,5.47,,,,3.91,8.6,,3.91,,,,,,
2020-06-10,5.0,0.0,,,,3.88,,,,4.85,3.88,,5.58,,,,,,
2020-06-11,1.0,2.0,,,,,,,,,6.0,,,,,,,,
2020-06-12,0.0,0.0,0.650632,,,4.34,,,,4.07,4.34,,,,,,,,
2020-06-13,1.0,0.0,0.07664,,,4.69,,,,,,,,,,,,,
2020-06-14,0.0,0.0,,,,,,5.41,,6.01,5.71,,5.71,,,,,,
2020-06-15,0.0,0.0,,,,,,5.3,,5.3,,,,,,,,,
2020-06-16,0.0,0.0,0.0,,,5.68,,3.79,,4.33,3.79,,5.68,,,,,,
2020-06-17,0.0,0.0,,,,4.88,,,,,4.88,,6.23,,,,,,
2020-06-18,1.0,0.0,0.0,,,,,,,5.1,6.44,,,,,,,,
2020-06-19,0.0,0.0,0.0,,,,,,,,6.98,,5.31,,,,,,
2020-06-20,0.0,0.0,,,,,,,,,,,,,,,,,
2020-06-21,0.0,0.0,,,,,,,,,5.23,,4.94,,,,,,
2020-06-22,1.0,0.0,,,,,,,,,4.68,,7.8,,,,,,
2020-06-23,0.0,0.0,,,,,,,,,4.3,,4.55,,,,,,
2020-06-24,0.0,0.0,,,,,,6.73,,6.19,4.85,,3.77,,,,,,
2020-06-25,1.0,0.0,,,,4.96,,,,5.24,4.13,,4.69,,,,,,
2020-06-26,0.0,0.0,,,,5.03,,,,,4.2,,,,,,,,
2020-06-27,0.0,0.0,3.192014,,,7.49,,,,,5.0,,4.37,,,,,,
2020-06-28,1.0,0.0,,,,,,,,,6.81,,,,,,,,
2020-06-29,1.0,0.0,,,,5.04,,,,6.1,,,,,,,,,
2020-06-30,1.0,0.0,6.114105,,,5.26,,,,4.99,5.26,,3.94,,,,,,
2020-07-01,2.0,0.0,6.648299,,,5.01,,3.96,,3.69,6.33,,3.96,,,,,,
2020-07-02,0.0,0.0,7.39,,,,,4.16,,7.53,4.68,,,,,,,,
2020-07-03,1.0,0.0,7.768925,,,,,,,3.93,,,,,,,,,
2020-07-04,0.0,0.0,7.873001,,,,,4.92,,,4.62,,4.31,,,,,,
2020-07-05,0.0,0.0,,,,,,,,,5.85,,6.41,,,,,,
2020-07-06,0.0,0.0,,,,,,5.74,,3.75,6.24,,4.99,,,,,,
2020-07-07,0.0,0.0,7.925978,,,4.03,,4.03,,4.03,6.04,,5.29,,,,,,
2020-07-08,0.0,0.0,,,,4.95,,,,,4.95,,4.95,,,,,,
2020-07-09,0.0,0.0,,,,,,,,,4.64,,6.7,,,,,,
2020-07-10,0.0,1.0,9.582662,,,,,,,,6.47,,,,,,,,
2020-07-11,0.0,0.0,,,,,,,,,6.92,,,,,,,,
2020-07-12,0.0,0.0,,,,,,,,,4.04,,,,,,,,
2020-07-13,0.0,0.0,,,,5.17,,,,6.46,8.01,,3.88,,,,,,
2020-07-14,0.0,0.0,,,,5.01,,,,,5.8,,,,,,,,
2020-07-15,0.0,0.0,5.720943,,,,,,,5.05,6.06,,,,,,,,
2020-07-16,1.0,1.0,,,,,,3.68,,4.47,,,4.74,,,,,,
2020-07-17,1.0,0.0,,,,,,,,4.1,5.74,,4.1,,,,,,
2020-07-18,0.0,0.0,,,,,,6.02,,,5.45,,5.16,,,,,,
2020-07-19,0.0,0.0,,,,,,4.5,,5.06,5.34,,9.28,,,,,,
2020-07-20,0.0,0.0,,,,4.74,,,,,4.74,,3.95,,,,,,
2020-07-21,0.0,0.0,,,,,,6.06,,,6.58,,4.74,,,,,,
2020-07-22,0.0,0.0,,,,,,3.8,,4.81,4.3,,4.05,,,,,,
2020-07-23,0.0,0.0,,,,,,4.06,,4.33,4.6,,,,,,,,
2020-07-24,0.0,0.0,,,,,,,,,4.29,,3.75,,,,,,
2020-07-25,0.0,0.0,,,,,,,,5.65,5.36,,,,,,,,
2020-07-26,0.0,0.0,,,,3.78,,4.59,,5.13,4.59,,,,,,,,
2020-07-27,0.0,0.0,,,,,,5.32,,,4.05,,,,,,,,
2020-07-28,0.0,0.0,,,,,,3.55,,3.81,4.32,,,,,,,,
2020-07-29,1.0,0.0,,,,,,4.09,,6.13,3.58,,,,,,,,
2020-07-30,-1.0,0.0,,,,,,5.42,,5.67,4.64,,4.38,,,,,,
2020-07-31,0.0,0.0,,,,,,,,,,,,,,,,,
2020-08-01,0.0,0.0,,,,,,,,,5.95,,4.76,,,,,,
2020-08-02,0.0,0.0,,,,,,,,3.78,4.59,,,,,,,,
2020-08-03,0.0,0.0,,,,,,6.62,,4.66,3.44,,6.38,,,,,,
2020-08-04,0.0,0.0,,,,4.25,,3.75,,,,,4.75,,,,,,
2020-08-05,2.0,0.0,,,,,,,,4.33,5.1,,4.59,,,,,,
2020-08-06,0.0,0.0,,,,,,5.89,,,5.08,,3.75,,,,,,
2020-08-07,0.0,0.0,,,,,,,,,,,,,,,,,
2020-08-08,1.0,0.0,3.413847,,,,,,,,,,,,,,,,
2020-08-09,0.0,0.0,2.509646,,,,,4.24,,4.24,5.08,,,,,,,,
2020-08-10,2.0,0.0,1.778209,,,,,,,4.42,,,,,,,,,
2020-08-11,0.0,0.0,1.97041,,,,,5.75,,,4.7,,4.96,,,,,,
2020-08-12,0.0,0.0,2.274398,,,4.42,,,,9.62,7.54,,5.46,,,,,,
2020-08-13,0.0,0.0,2.631611,,,,,,,3.65,4.96,,,,,,,,
2020-08-14,-1.0,0.0,2.9958,,,,,,,5.45,,,,,,,,,
2020-08-15,0.0,0.0,3.59134,,,,,,,4.05,,,,,,,,,
2020-08-16,0.0,0.0,4.300298,,,,,6.64,,,,,,,,,,,
2020-08-17,1.0,0.0,4.697403,,,4.62,,5.65,,4.88,4.88,,4.37,,,,,,
2020-08-18,0.0,1.0,5.508905,,,,,5.77,,,6.55,,4.72,,,,,,
2020-08-19,0.0,0.0,,,,,,5.5,,,4.45,,4.71,,,,,,
2020-08-20,0.0,0.0,5.167412,,,,,,,,6.44,,4.38,,,,,,
2020-08-21,0.0,0.0,4.91708,,,,,,,,5.03,,5.03,,,,,,
2020-08-22,1.0,0.0,4.686033,,,,,,,,4.46,,,,,,,,
2020-08-23,0.0,0.0,,,,4.48,,4.76,,4.76,4.2,,4.2,,,,,,
2020-08-24,0.0,0.0,,,,,,,,5.72,6.76,,4.94,,,,,,
2020-08-25,1.0,0.0,,,,,,,,5.28,3.7,,3.7,,,,,,
2020-08-26,0.0,0.0,,,,,,5.71,,3.73,5.46,,4.47,,,,,,
2020-08-27,0.0,0.0,,,,,,,,6.57,6.3,,4.99,,,,,,
2020-08-28,0.0,0.0,,,,,,,,,,,,,,,,,
2020-08-29,0.0,0.0,,,,,,4.34,,5.5,,,5.79,,,,,,
2020-08-30,0.0,0.0,,,,,,4.98,,,6.92,,6.09,,,,,,
2020-08-31,0.0,0.0,,,,,,6.79,,8.3,6.29,,7.3,,,,,,
2020-09-01,1.0,0.0,,,,,,6.49,,6.23,,,,,,,,,
2020-09-02,0.0,0.0,,,,,,5.15,,3.6,4.38,,,,,,,,
2020-09-03,-1.0,0.0,,,,,,,,3.56,4.83,,4.32,,,,,,
2020-09-04,0.0,0.0,,,,,,,,3.78,4.32,,4.05,,,,,,
2020-09-05,0.0,0.0,,,,,,4.09,,,,,,,,,,,
2020-09-06,0.0,0.0,,,,,,,,,,,,,,,,,
2020-09-07,0.0,0.0,,,,,,3.88,,,4.99,,6.1,,,,,,
2020-09-08,0.0,0.0,,,,3.81,,6.19,,,3.33,,4.29,,,,,,
2020-09-09,0.0,0.0,,,,,,5.15,,,5.38,,,,,,,,
2020-09-10,0.0,0.0,,,,3.3,,5.89,,,3.53,,,,,,,,
2020-09-11,0.0,0.0,,,,3.99,,6.24,,6.24,4.24,,,,,,,,
2020-09-12,0.0,0.0,,,,,,4.94,,4.65,,,,,,,,,
2020-09-13,0.0,0.0,,,,4.67,,4.97,,4.38,4.09,,4.67,,,,,,
2020-09-14,1.0,0.0,,,,4.1,,,,,3.86,,5.31,,,,,,
2020-09-15,1.0,0.0,,,,,,4.3,,4.3,5.26,,,,,,,,
2020-09-16,1.0,0.0,,,,4.09,,5.53,,,4.81,,,,,,,,
2020-09-17,-1.0,0.0,,,,4.14,,3.41,,,4.38,,5.36,,,,,,
2020-09-18,2.0,0.0,,,,,,5.28,,,5.79,,4.28,,,,,,
2020-09-19,3.0,0.0,,,,,,,,,,,,,,,,,
2020-09-20,0.0,0.0,,,,4.03,,6.04,,,6.33,,5.18,,,,,,
2020-09-21,6.0,0.0,,,,4.26,,5.45,,,3.79,,,,,,,,
2020-09-22,5.0,0.0,3.999447,,,,,5.79,,4.1,6.75,,5.07,,,,,,
2020-09-23,1.0,0.0,5.014229,,,4.71,,,,3.72,5.71,,,,,,,,
2020-09-24,2.0,0.0,6.08901,,,3.56,,4.98,,4.03,5.46,,5.7,,,,,,
2020-09-25,-5.0,0.0,,,,6.34,,,,4.57,,,,,,,,,
2020-09-26,0.0,0.0,6.447087,,,,,4.88,,,,,4.31,,,,,,
2020-09-27,0.0,0.0,,,,4.4,,,,,5.87,,5.28,,,,,,
2020-09-28,0.0,0.0,,,,4.56,,5.25,,5.48,6.84,,,,,,,,
2020-09-29,0.0,0.0,5.518013,,,4.37,,8.01,,5.1,5.1,,3.88,,,,,,
2020-09-30,0.0,0.0,5.485042,,,4.11,,4.35,,5.8,6.29,,,,,,,,
2020-10-01,0.0,0.0,4.662039,,,,,4.98,,4.51,4.51,,,,,,,,
2020-10-02,1.0,0.0,3.907203,,,4.4,,6.35,,5.13,3.67,,,,,,,,
2020-10-03,-1.0,0.0,3.469227,,,,,,,4.38,4.38,,,,,,,,
2020-10-04,0.0,0.0,3.178672,,,,,5.41,,5.14,,,,,,,,,
2020-10-05,-2.0,0.0,2.942061,,,,,4.57,,,3.37,,5.05,,,,,,
2020-10-06,-1.0,0.0,2.903962,,,4.62,,9.97,,5.35,5.59,,4.13,,,,,,
2020-10-07,0.0,0.0,3.171704,,,,,6.52,,3.86,7.24,,3.38,,,,,,
2020-10-08,0.0,0.0,3.193398,,,4.32,,7.2,,,,,,,,,,,
2020-10-09,0.0,0.0,3.211874,,,4.49,,4.24,,,,,,,,,,,
2020-10-10,1.0,0.0,3.086898,,,,,5.19,,6.06,6.35,,5.48,,,,,,
2020-10-11,0.0,0.0,2.851131,,,,,5.08,,,4.52,,,,,,,,
2020-10-12,2.0,0.0,2.690473,,,,,5.04,,,4.56,,6.25,,,,,,
2020-10-13,0.0,0.0,2.498903,,,5.36,,4.87,,3.9,,,,,,,,,
2020-10-14,0.0,0.0,2.068299,,,,,6.61,,,6.36,,,,,,,,
2020-10-15,0.0,0.0,1.505841,,,,,6.22,,5.03,4.79,,,,,,,,
2020-10-16,0.0,0.0,1.019909,,,,,3.92,,,,,3.67,,,,,,
2020-10-17,4.0,0.0,0.605372,,,4.88,,5.74,,,,,4.88,,,,,,
2020-10-18,0.0,0.0,0.262632,,,,,4.97,,4.42,4.14,,,,,,,,
2020-10-19,1.0,0.0,0.0,,,6.36,,8.56,,,3.67,,,,,,,,
2020-10-20,2.0,0.0,0.080951,,,3.94,,5.17,,,5.66,,3.94,,,,,,
2020-10-21,1.0,0.0,0.201673,,,4.48,,5.48,,,,,3.49,,,,,,
2020-10-22,1.0,0.0,0.336654,,,4.11,,4.83,,,5.32,,3.87,,,,,,
2020-10-23,-1.0,0.0,0.50113,,,,,4.42,,4.42,,,4.18,,,,,,
2020-10-24,-4.0,0.0,0.69627,,,,,4.11,,,5.87,,5.28,,,,,,
2020-10-25,0.0,0.0,,,,,,6.54,,,,,,,,,,,
2020-10-26,5.0,0.0,,,,3.52,,6.82,,,4.94,,,,,,,,
2020-10-27,4.0,0.0,1.234245,,,5.98,,6.7,,4.07,3.59,,4.31,,,,,,
2020-10-28,2.0,0.0,1.633372,,,4.86,,6.07,,5.1,4.86,,3.4,,,,,,
2020-10-29,12.0,0.0,2.010684,,,,,,,3.69,4.61,,3.46,,,,,,
2020-10-30,0.0,0.0,2.250304,,,6.31,,6.31,,,4.79,,,,,,,,
2020-10-31,5.0,0.0,2.438548,,,5.43,,6.94,,6.34,,,,,,,,,
2020-11-01,0.0,0.0,2.608382,,,4.84,,,,6.18,,,,,,,,,
2020-11-02,9.0,0.0,2.685644,,,3.98,,4.21,,3.51,8.89,,,,,,,,
2020-11-03,3.0,0.0,2.925404,,,3.35,,4.02,,3.57,3.79,,3.57,,,,,,
2020-11-04,4.0,0.0,3.110005,,,,,6.1,,,3.49,,3.49,,,,,,
2020-11-05,0.0,0.0,2.70157,,,4.43,,4.2,,,3.27,,,,,,,,
2020-11-06,11.0,0.0,2.319226,,,4.93,,6.17,,5.18,4.19,,,,,,,,
2020-11-07,0.0,0.0,1.979956,,,,,,,5.5,,,4.92,,,,,,
2020-11-08,0.0,0.0,1.729047,,,4.05,,6.94,,,,,,,,,,,
2020-11-09,20.0,0.0,,,,3.57,,4.52,,3.57,6.18,,5.47,,,,,,
2020-11-10,18.0,1.0,2.865256,,,5.15,,,,4.45,4.21,,4.45,,,,,,
2020-11-11,5.0,0.0,3.746094,,,,,8.27,,5.43,4.25,,,,,,,,
2020-11-12,4.0,0.0,5.610675,,,4.69,,5.63,,5.16,4.93,,4.93,,,,,,
2020-11-13,20.0,1.0,7.547086,,,,,5.41,,,,,3.93,,,,,,
2020-11-14,23.0,0.0,9.325377,,,,,5.08,,4.24,5.08,,5.65,,,,,,
2020-11-15,0.0,0.0,,,,5.71,,4.35,,,7.08,,,,,,,,
2020-11-16,44.0,0.0,12.950056,,,7.31,,7.31,,4.39,4.39,,3.41,,,,,,
2020-11-17,21.0,0.0,13.82872,,,4.24,,4.74,,,,,,,,,,,
2020-11-18,19.0,0.0,,,,6.43,,5.2,,4.45,,,,,,,,,
2020-11-19,19.0,0.0,,,,6.75,,6.99,,,,,3.37,,,,,,
2020-11-20,32.0,0.0,,,,5.65,,7.37,,3.93,6.14,,3.44,,,,,,
2020-11-21,20.0,0.0,,,,7.45,,,,4.97,,,3.86,,,,,,
2020-11-22,0.0,0.0,,,,7.25,,4.83,,6.98,3.76,,3.76,,,,,,
2020-11-23,43.0,0.0,,,,5.34,,5.57,,4.18,6.73,,3.25,,,,,,
2020-11-24,25.0,0.0,,,,4.96,,4.72,,4.49,7.32,,,,,,,,
2020-11-25,17.0,0.0,,,,4.32,,7.68,,4.08,4.56,,,,,,,,
2020-11-26,0.0,0.0,,,,4.63,,6.81,,,,,,,,,,,
2020-11-27,55.0,1.0,,,,,,6.39,,3.83,5.36,,3.83,,,,,,
2020-11-28,45.0,0.0,,,,5.06,,4.26,,,5.33,,5.86,,,,,,
2020-11-29,0.0,0.0,,,,3.75,,,,,,,,,,,,,
2020-11-30,43.0,0.0,,,,,,,,,4.98,,,,,,,,
2020-12-01,39.0,0.0,,,,4.47,,4.0,,5.41,5.41,,4.0,,,,,,
2020-12-02,13.0,0.0,,,,5.95,,5.0,,3.81,6.42,,3.33,,,,,,
2020-12-03,17.0,0.0,,,,4.71,,4.47,,,3.3,,4.71,,,,,,
2020-12-04,40.0,0.0,,,,6.81,,6.57,,4.62,7.06,,6.57,,,,,,
2020-12-05,38.0,0.0,,,,,,,,,,,4.18,,,,,,
2020-12-06,0.0,0.0,,,,,,5.37,,,,,,,,,,,
2020-12-07,51.0,1.0,,,,3.31,,4.5,,,4.5,,,,,,,,
2020-12-08,15.0,0.0,,,,5.48,,4.76,,,6.9,,6.67,,,,,,
2020-12-09,10.0,0.0,,,,5.6,,7.06,,4.14,5.6,,,,,,,,
2020-12-10,16.0,1.0,,,,4.34,,3.38,,3.86,3.86,,,,,,,,
