date,cases,deaths,doctor_visits,wili,wcli,symptom_Fever,symptom_Low_grade_fever,symptom_Cough,symptom_Sore_throat,symptom_Headache,symptom_Fatigue,symptom_Vomiting,symptom_Diarrhea,symptom_Shortness_of_breath,symptom_Chest_pain,symptom_Dizziness,symptom_Confusion,symptom_Generalized_tonic_clonic_seizure,symptom_Weakness
2020-02-01,,,0.0,,,4.16,,8.8,,5.62,3.91,,5.13,,,,,,
2020-02-02,,,0.0,,,6.18,,8.79,,,4.28,,4.28,,,,,,
2020-02-03,,,0.0,,,7.53,,8.12,,4.75,4.36,,3.17,,,,,,
2020-02-04,,,0.0,,,5.84,,12.68,,5.84,4.63,,,,,,,,
2020-02-05,,,0.0,,,5.34,,8.1,,4.94,5.14,,3.95,,,,,,
2020-02-06,,,0.0,,,7.28,,9.49,,5.07,6.18,,3.31,,,,,,
2020-02-07,,,0.0,,,6.01,,9.75,,,,,3.52,,,,,,
2020-02-08,,,0.0,,,,,9.81,,5.15,,,5.15,,,,,,
2020-02-09,,,0.055556,,,6.79,,7.49,,,4.21,,6.32,,,,,,
2020-02-10,,,0.155627,,,,,9.62,,4.62,3.66,,3.27,,,,,,
2020-02-11,,,0.224305,,,3.53,,7.85,,3.53,3.73,,,,,,,,
2020-02-12,,,0.274661,,,5.35,,6.5,,,4.97,,3.44,,,,,,
2020-02-13,,,0.310787,,,6.96,,5.65,,4.33,4.52,,3.77,,,,,,
2020-02-14,,,0.232676,,,3.75,,5.0,,3.75,,,4.38,,,,,,
2020-02-15,,,0.154515,,,4.62,,11.68,,,,,4.13,,,,,,
2020-02-16,,,0.071986,,,3.57,,9.29,,6.91,7.38,,4.76,,,,,,
2020-02-17,,,0.0,,,6.04,,4.92,,7.82,6.71,,7.38,,,,,,
2020-02-18,,,0.0,,,5.64,,7.19,,4.08,4.66,,4.08,,,,,,
2020-02-19,,,0.0,,,5.2,,7.4,,7.0,3.8,,2.8,,,,,,
2020-02-20,0.0,0.0,0.06015,,,4.38,,9.76,,3.79,4.58,,5.38,,,,,,
2020-02-21,0.0,0.0,0.117504,,,3.42,,6.64,,4.63,4.83,,3.42,,,,,,
2020-02-22,0.0,0.0,0.169828,,,4.62,,7.54,,3.89,5.35,,,,,,,,
2020-02-23,0.0,0.0,0.263701,,,4.1,,8.92,,5.3,5.3,,,,,,,,
2020-02-24,0.0,0.0,0.34265,,,5.21,,7.14,,,5.02,,3.86,,,,,,
2020-02-25,0.0,0.0,0.443405,,,6.06,,9.47,,5.11,3.03,,6.06,,,,,,
2020-02-26,0.0,0.0,0.608227,,,3.59,,7.18,,,3.8,,4.86,,,,,,
2020-02-27,0.0,0.0,0.662989,,,4.7,,8.51,,4.25,3.13,,,,,,,,
2020-02-28,0.0,0.0,0.696531,,,3.06,,9.18,,3.44,2.68,,4.59,,,,,,
2020-02-29,0.0,0.0,0.679187,,,,,8.38,,,4.31,,4.31,,,,,,
2020-03-01,0.0,0.0,0.669535,,,6.33,,10.32,,,4.22,,4.69,,,,,,
2020-03-02,0.0,0.0,0.655948,,,3.29,,6.98,,,5.23,,7.17,,,,,,
2020-03-03,0.0,0.0,0.614726,,,6.8,,5.67,,4.16,3.4,,5.67,,,,,,
2020-03-04,0.0,0.0,0.514799,,,5.66,,7.62,,5.27,5.08,,3.71,,,,,,
2020-03-05,0.0,0.0,0.279494,,,4.65,,7.36,,3.29,4.26,,3.29,,,,,,
2020-03-06,0.0,0.0,0.031256,,,3.73,,7.86,,4.91,,,5.11,,,,,,
2020-03-07,0.0,0.0,0.0,,,3.62,,10.15,,3.38,,,3.87,,,,,,
2020-03-08,0.0,0.0,0.0,,,6.86,,6.62,,3.68,,,5.64,,,,,,
2020-03-09,0.0,0.0,0.0,,,4.99,,8.26,,3.07,3.46,,4.99,,,,,,
2020-03-10,0.0,0.0,0.0,,,5.71,,8.0,,,2.86,,5.33,,,,,,
2020-03-11,0.0,0.0,0.0,,,6.48,,14.11,,,6.1,,6.48,,,,,,
2020-03-12,0.0,0.0,0.115922,,,9.36,,13.39,,2.75,5.14,,6.05,,,,,,
2020-03-13,0.0,0.0,0.212343,,,7.54,,14.31,,3.48,4.64,,2.71,,,,,,
2020-03-14,0.0,0.0,0.332288,,,11.53,,13.57,,4.07,,,3.17,,,,,,
2020-03-15,0.0,0.0,0.379282,,,11.23,,15.36,,3.21,5.04,,4.82,,,,,,
2020-03-16,0.0,0.0,0.40348,,,11.22,,12.64,,2.85,3.88,,6.32,,,,,,
2020-03-17,0.0,0.0,0.404637,,,12.47,,11.43,,,3.53,,6.24,,,,,,
2020-03-18,0.0,0.0,0.320528,,,22.49,,11.34,,6.57,4.18,,5.17,,,,,,
2020-03-19,0.0,0.0,0.334597,,,14.5,,8.74,,4.97,,,4.57,,,,,,
2020-03-20,0.0,0.0,0.202158,,,10.51,,11.31,,4.56,2.78,,4.36,,,,,,
2020-03-21,0.0,0.0,0.18179,,,9.07,,8.24,,3.09,3.5,,3.71,,,,,,
2020-03-22,0.0,0.0,0.174601,,,8.77,,8.98,,5.43,3.97,,3.97,,,,,,
2020-03-23,0.0,0.0,0.173873,,,13.04,,8.13,,4.16,3.21,,4.54,,,,,,
2020-03-24,0.0,0.0,0.18078,,,8.37,,11.68,,3.5,4.67,,3.5,,,,,,
2020-03-25,0.0,0.0,0.197874,,,8.27,,8.67,,3.55,3.35,,4.73,,,,,,
2020-03-26,0.0,0.0,0.598773,,,9.6,,6.72,,4.22,4.99,,4.03,,,,,,
2020-03-27,0.0,0.0,0.831849,,,10.72,,7.85,,6.51,4.59,,5.93,,,,,,
2020-03-28,0.0,0.0,1.101596,,,10.29,,8.07,,4.84,,,3.02,,,,,,
2020-03-29,0.0,0.0,1.3832,,,8.74,,8.35,,3.58,3.77,,,,,,,,
2020-03-30,0.0,0.0,1.627224,,,9.16,,8.79,,4.76,6.59,,,,,,,,
2020-03-31,2.0,0.0,1.78144,,,8.96,,7.82,,3.43,3.62,,4.38,,,,,,
2020-04-01,0.0,0.0,1.940837,,,7.13,,7.9,,4.62,5.01,,3.85,,,,,,
2020-04-02,3.0,0.0,2.04677,,,9.12,,5.43,,3.3,5.43,,,,,,,,
2020-04-03,1.0,0.0,1.617779,,,8.65,,5.7,,5.11,4.13,,2.95,,,,,,
2020-04-04,4.0,0.0,1.214104,,,8.93,,8.35,,4.27,,,,,,,,,
2020-04-05,3.0,1.0,0.850367,,,9.01,,6.96,,3.48,,,4.51,,,,,,
2020-04-06,2.0,0.0,0.536787,,,6.29,,8.45,,4.92,3.93,,4.13,,,,,,
2020-04-07,1.0,0.0,0.278595,,,7.45,,5.35,,5.16,3.82,,4.59,,,,,,
2020-04-08,2.0,0.0,0.07783,,,6.29,,6.29,,6.68,3.74,,3.74,,,,,,
2020-04-09,6.0,0.0,0.0,0.9580749,0.6050877,7.34,,4.89,,3.76,3.39,,4.33,,,,,,
2020-04-10,1.0,1.0,0.0,0.8322519,0.5298687,5.76,,5.39,,2.97,4.64,,,,,,,,
2020-04-11,1.0,0.0,0.045461,1.164521,0.8526015,4.04,,4.04,,4.45,4.24,,,,,,,,
2020-04-12,1.0,0.0,0.203063,1.164521,0.8526015,4.26,,5.48,,3.04,3.65,,3.04,,,,,,
2020-04-13,2.0,0.0,0.384251,1.0435432,0.7278295,6.71,,4.24,,3.53,3.71,,2.65,,,,,,
2020-04-14,0.0,0.0,0.494855,1.1121951,0.7681037,4.88,,3.08,,2.71,,,4.52,,,,,,
2020-04-15,1.0,0.0,0.580133,1.1668141,1.1668141,5.56,,4.87,,,2.61,,2.61,,,,,,
2020-04-16,1.0,0.0,0.769325,,,5.03,,4.85,,3.95,,,3.41,,,,,,
2020-04-17,4.0,0.0,1.273326,,,3.56,,5.17,,2.5,3.21,,3.56,,,,,,
2020-04-18,0.0,0.0,1.374398,,,4.24,,7.13,,3.47,,,4.63,,,,,,
2020-04-19,3.0,0.0,1.487411,0.9607907,0.9607907,3.78,,,,3.58,5.38,,4.38,,,,,,
2020-04-20,2.0,0.0,1.512946,,,3.62,,2.53,,3.44,,,4.16,,,,,,
2020-04-21,2.0,0.0,1.488416,,,5.68,,4.44,,4.26,6.57,,3.55,,,,,,
2020-04-22,0.0,0.0,1.433427,,,3.77,,4.67,,3.59,5.57,,,,,,,,
2020-04-23,2.0,0.0,1.384502,,,6.65,,4.31,,,5.21,,5.21,,,,,,
2020-04-24,2.0,0.0,1.430256,,,8.33,,2.54,,2.72,4.16,,3.98,,,,,,
2020-04-25,1.0,0.0,1.568276,,,2.99,,4.11,,3.36,4.48,,4.48,,,,,,
2020-04-26,1.0,0.0,1.535343,,,5.0,,3.8,,2.8,5.2,,4.0,,,,,,
2020-04-27,2.0,0.0,1.627985,0.9341233,0.9341233,3.97,,4.54,,,3.02,,3.21,,,,,,
2020-04-28,3.0,0.0,1.630806,0.9084935,0.9084935,5.18,,4.26,,3.15,4.44,,3.7,,,,,,
2020-04-29,3.0,0.0,1.68314,0.890171,0.890171,4.61,,3.19,,3.9,4.08,,3.72,,,,,,
2020-04-30,7.0,0.0,1.722118,0.2389386,0.2389386,3.39,,5.17,,2.68,5.71,,3.03,,,,,,
2020-05-01,1.0,0.0,1.857603,0.2459052,0.2459052,,,,,3.81,3.62,,5.34,,,,,,
2020-05-02,2.0,0.0,1.760842,0.0,0.0,3.98,,,,2.93,7.54,,,,,,,,
2020-05-03,0.0,0.0,1.620221,0.0,0.0,3.03,,3.23,,,5.05,,,,,,,,
2020-05-04,0.0,0.0,1.496538,0.0,0.0,4.11,,3.92,,,3.92,,,,,,,,
2020-05-05,4.0,0.0,1.258557,0.0,0.0,7.5,,4.03,,3.48,5.67,,3.48,,,,,,
2020-05-06,2.0,0.0,1.955984,0.0,0.0,5.45,,,,3.76,3.38,,3.95,,,,,,
2020-05-07,1.0,0.0,2.492383,0.0,0.0,4.12,,3.37,,3.0,4.12,,4.87,,,,,,
2020-05-08,3.0,0.0,3.100322,,,6.43,,,,3.21,3.4,,,,,,,,
2020-05-09,3.0,0.0,3.547759,,,5.93,,3.16,,,5.33,,3.16,,,,,,
2020-05-10,0.0,0.0,3.998357,0.0,0.0,6.16,,,,3.38,3.78,,5.57,,,,,,
2020-05-11,1.0,0.0,4.348142,,,6.82,,2.76,,,2.58,,2.58,,,,,,
2020-05-12,2.0,0.0,4.559542,,,7.5,,,,,,,,,,,,,
2020-05-13,2.0,0.0,4.30986,,,6.31,,,,,,,4.34,,,,,,
2020-05-14,6.0,0.0,3.790947,0.0,0.0,6.73,,3.27,,2.91,,,2.73,,,,,,
2020-05-15,2.0,0.0,3.220603,0.2162742,0.2162742,5.16,,3.25,,4.02,3.44,,4.02,,,,,,
2020-05-16,3.0,0.0,2.616828,0.2070319,0.2070319,6.65,,,,3.32,,,3.74,,,,,,
2020-05-17,0.0,0.0,2.096698,0.2094859,0.5060609,3.18,,2.62,,5.24,4.12,,3.56,,,,,,
2020-05-18,0.0,0.0,1.474879,0.2019193,0.4905935,3.29,,,,4.38,5.11,,4.93,,,,,,
2020-05-19,0.0,0.0,0.89015,0.2141162,0.5202072,2.58,,3.5,,,3.69,,2.77,,,,,,
2020-05-20,2.0,0.0,0.43135,0.2139442,0.5198586,4.36,,,,4.17,3.79,,6.25,,,,,,
2020-05-21,1.0,0.0,0.093273,0.2349399,0.5410649,3.49,,,,4.26,6.2,,5.04,,,,,,
2020-05-22,1.0,0.0,0.0,0.0,0.3274275,4.51,,3.01,,3.38,,,3.01,,,,,,
2020-05-23,1.0,0.0,0.0,0.0,0.3472599,,,2.87,,3.28,3.89,,,,,,,,
2020-05-24,1.0,0.0,0.0,0.0,0.0,,,4.64,,5.44,2.82,,4.43,,,,,,
2020-05-25,1.0,0.0,0.0,0.0,0.0,,,,,3.5,3.12,,3.7,,,,,,
2020-05-26,1.0,0.0,0.0,0.0,0.0,4.19,,3.05,,3.81,4.19,,3.43,,,,,,
2020-05-27,2.0,0.0,0.0,0.0,0.0,2.61,,,,2.99,5.42,,3.36,,,,,,
2020-05-28,4.0,0.0,0.036918,0.0,0.0,,,3.5,,3.68,4.23,,,,,,,,
2020-05-29,2.0,0.0,0.068985,0.0,0.0,,,4.45,,2.9,,,,,,,,,
2020-05-30,6.0,0.0,0.1957,0.0,0.0,,,,,3.11,2.9,,,,,,,,
2020-05-31,4.0,0.0,0.330003,0.6511232,0.6511232,,,,,2.89,4.13,,,,,,,,
2020-06-01,2.0,0.0,0.419739,0.6839746,0.6839746,3.87,,3.48,,,3.09,,2.9,,,,,,
2020-06-02,1.0,0.0,0.520037,0.7899037,0.7899037,4.62,,,,3.21,,,,,,,,,
2020-06-03,0.0,0.0,0.590528,0.7921126,0.7921126,2.95,,3.35,,6.3,5.91,,5.51,,,,,,
2020-06-04,2.0,0.0,0.659981,0.8042452,0.8042452,3.79,,,,3.39,4.59,,4.19,,,,,,
2020-06-05,13.0,0.0,0.687554,0.8164722,1.144427,,,,,,3.28,,3.09,,,,,,
2020-06-06,8.0,0.0,0.745031,0.8526695,1.194989,3.3,,,,3.71,,,3.71,,,,,,
2020-06-07,2.0,0.0,0.651807,0.2951938,0.6508846,3.03,,,,,3.43,,,,,,,,
2020-06-08,2.0,0.0,0.560321,0.9921232,1.3458153,3.89,,3.11,,6.22,4.47,,4.67,,,,,,
2020-06-09,2.0,0.0,0.626223,,,2.73,,2.73,,3.51,5.85,,3.51,,,,,,
2020-06-10,2.0,0.0,0.85244,1.5931373,1.9607843,4.49,,,,4.1,4.29,,3.51,,,,,,
2020-06-11,5.0,0.0,1.044391,,,3.22,,,,3.44,5.8,,3.01,,,,,,
2020-06-12,1.0,0.0,1.357732,,,4.62,,,,,,,4.2,,,,,,
2020-06-13,3.0,0.0,1.682588,,,3.0,,,,,3.86,,3.0,,,,,,
2020-06-14,71.0,0.0,2.006475,1.4285714,1.4285714,,,3.52,,,4.14,,3.73,,,,,,
2020-06-15,0.0,0.0,2.242046,0.7092199,0.7092199,,,,,,4.23,,4.43,,,,,,
2020-06-16,2.0,0.0,2.338724,0.0,0.0,,,3.43,,4.23,3.63,,4.64,,,,,,
2020-06-17,1.0,0.0,2.375499,0.0,0.0,,,2.82,,3.42,6.65,,4.43,,,,,,
2020-06-18,1.0,0.0,2.296847,0.0,0.0,4.89,,,,3.26,4.89,,3.67,,,,,,
2020-06-19,8.0,0.0,2.208081,0.0,0.0,,,,,4.06,4.06,,,,,,,,
2020-06-20,3.0,0.0,2.69208,0.0,0.0,5.18,,,,,3.93,,3.73,,,,,,
2020-06-21,0.0,0.0,3.182523,0.0,0.0,,,,,3.6,3.0,,3.8,,,,,,
2020-06-22,0.0,0.0,3.629961,,,3.51,,,,3.51,4.88,,,,,,,,
2020-06-23,0.0,0.0,4.070084,,,2.98,,3.58,,,5.17,,5.37,,,,,,
2020-06-24,4.0,0.0,4.382514,,,4.3,,,,3.69,2.87,,6.35,,,,,,
2020-06-25,0.0,0.0,4.63047,,,,,4.5,,4.09,3.27,,4.91,,,,,,
2020-06-26,0.0,0.0,4.957271,,,4.08,,2.72,,4.47,5.44,,3.11,,,,,,
2020-06-27,1.0,0.0,5.732593,,,,,,,,6.69,,3.97,,,,,,
2020-06-28,2.0,0.0,5.901928,,,,,4.98,,,3.94,,3.11,,,,,,
2020-06-29,0.0,0.0,6.006626,,,3.71,,3.12,,3.12,4.69,,5.27,,,,,,
