date,cases,deaths,doctor_visits,wili,wcli,symptom_Fever,symptom_Low_grade_fever,symptom_Cough,symptom_Sore_throat,symptom_Headache,symptom_Fatigue,symptom_Vomiting,symptom_Diarrhea,symptom_Shortness_of_breath,symptom_Chest_pain,symptom_Dizziness,symptom_Confusion,symptom_Generalized_tonic_clonic_seizure,symptom_Weakness
2020-02-01,,,0.0,,,4.23,,7.35,2.26,5.0,4.08,2.93,4.32,,1.06,1.1,,,
2020-02-02,,,0.0,,,4.84,,6.21,3.18,3.79,4.13,3.89,4.6,0.66,1.14,1.42,,,
2020-02-03,,,0.0,,,4.45,,7.35,2.12,4.41,4.58,4.06,3.89,1.04,,1.6,,,
2020-02-04,,,0.0,,,3.76,,7.27,2.34,3.72,5.32,4.07,4.89,0.82,2.34,1.69,,,
2020-02-05,,,0.0,,,4.15,,6.36,1.99,4.28,4.75,3.56,3.48,0.59,1.4,1.74,,,
2020-02-06,,,0.0,,,4.94,,9.15,2.43,4.13,4.85,4.6,4.64,0.77,1.32,1.41,,,
2020-02-07,,,0.0,,,3.48,,6.87,2.16,4.54,3.83,3.83,4.58,0.66,1.15,1.28,,,
2020-02-08,,,0.0,,,4.41,,8.42,3.13,4.31,5.24,2.84,4.31,0.73,1.42,1.81,,,
2020-02-09,,,0.0,,,4.39,,6.68,1.77,4.48,4.34,3.5,3.78,,1.73,1.59,,,
2020-02-10,,,0.0,,,4.68,,7.85,3.21,4.73,4.89,3.92,4.89,0.76,1.94,2.03,,,
2020-02-11,,,0.0,,,5.54,,7.36,2.69,3.6,4.68,3.16,4.76,1.0,2.08,1.39,,,
2020-02-12,,,0.0,,,3.82,,6.84,2.21,2.97,4.29,3.69,4.59,0.64,1.15,1.44,,,
2020-02-13,,,0.0,,,3.17,,6.85,2.78,4.02,4.75,2.7,4.41,1.11,1.2,1.37,,,
2020-02-14,,,0.0,,,3.83,,6.57,2.5,3.83,4.96,3.78,4.16,,0.71,1.51,,,
2020-02-15,,,0.0,,,4.41,,6.64,2.03,3.72,3.82,2.77,4.31,,1.29,1.83,,,
2020-02-16,,,0.0,,,4.26,,5.81,2.37,3.44,4.36,3.53,4.11,0.82,1.26,1.55,,,
2020-02-17,,,0.0,,,3.98,,7.12,2.21,3.49,4.07,3.71,3.85,0.8,1.02,1.55,,,
2020-02-18,,,0.0,,,4.92,,7.78,2.06,3.15,5.17,3.24,4.79,,1.56,1.43,,,
2020-02-19,,,0.0,,,4.36,,6.79,2.73,4.66,4.83,2.99,4.02,,0.81,1.28,,,
2020-02-20,0.0,0.0,0.0,,,3.66,,6.32,2.67,3.57,5.59,3.4,4.13,0.77,1.38,1.85,,,
2020-02-21,0.0,0.0,0.0,,,3.66,,7.23,2.34,3.88,3.57,2.95,4.01,0.79,1.01,1.28,,,
2020-02-22,0.0,0.0,0.0,,,4.19,,6.04,2.53,3.65,4.72,3.41,3.75,0.73,0.93,1.17,,,
2020-02-23,0.0,0.0,0.0,,,4.73,,6.71,2.12,4.63,4.58,3.62,4.39,,0.77,1.88,,,
2020-02-24,0.0,0.0,0.0,,,4.22,,6.22,1.97,4.34,4.78,3.49,4.5,1.04,1.49,1.97,,,
2020-02-25,0.0,0.0,0.0,,,4.85,,6.28,2.42,4.35,5.09,3.41,4.48,1.03,1.35,1.44,,,
2020-02-26,0.0,0.0,0.0,,,5.22,,6.61,2.69,3.79,3.58,3.62,5.22,0.59,1.14,1.43,,,
2020-02-27,0.0,0.0,0.0,,,4.96,,6.59,2.11,4.35,3.79,1.9,4.74,,2.02,1.77,,,
2020-02-28,0.0,0.0,0.209728,,,4.62,,6.09,1.72,3.62,3.87,2.56,3.74,0.88,1.01,1.72,,,
2020-02-29,0.0,0.0,0.237844,,,4.15,,8.01,1.83,3.38,3.95,2.46,4.29,0.68,0.82,1.78,,,
2020-03-01,0.0,0.0,0.21784,,,4.99,,6.65,2.9,3.51,3.8,2.94,3.8,0.67,1.04,1.61,,,
2020-03-02,0.0,0.0,0.170113,,,4.15,,6.88,2.29,4.28,4.2,3.68,4.93,0.73,1.6,1.69,,,
2020-03-03,0.0,0.0,0.018497,,,5.34,,8.38,2.52,4.73,3.43,3.34,4.39,0.82,1.04,1.39,,,
2020-03-04,0.0,0.0,0.0,,,5.18,,7.94,1.8,3.73,4.61,3.2,4.48,0.83,1.75,1.84,,,
2020-03-05,0.0,0.0,0.0,,,3.57,,7.4,2.13,3.79,4.14,3.0,4.96,0.7,1.96,2.13,,,
2020-03-06,0.0,0.0,0.0,,,3.88,,7.1,1.59,3.44,3.88,3.13,4.5,0.84,1.72,1.41,,,
2020-03-07,0.0,0.0,0.0,,,4.85,,6.61,2.45,3.33,4.16,3.43,3.52,,1.22,1.47,,,
2020-03-08,0.0,0.0,0.0,,,4.81,,6.79,2.18,3.8,3.44,3.19,4.61,1.06,1.47,1.62,,,
2020-03-09,0.0,0.0,0.0,,,5.96,,8.75,2.35,3.79,4.6,3.2,4.11,0.95,1.53,1.67,,,
2020-03-10,0.0,0.0,0.0,,,5.44,,8.91,3.04,3.25,4.5,2.74,4.45,1.33,1.37,1.46,,,
2020-03-11,0.0,0.0,0.0,,,7.28,,12.71,2.44,2.78,5.05,2.82,5.34,1.22,1.35,1.39,,,
2020-03-12,0.0,0.0,0.0,,,8.73,,13.97,3.1,4.11,4.2,3.19,4.45,1.09,1.05,1.59,,,
2020-03-13,0.0,0.0,0.0,,,9.15,,13.42,2.69,2.52,5.0,3.21,4.49,1.15,1.24,1.03,,,
2020-03-14,0.0,0.0,0.0,,,11.81,,13.78,3.14,4.12,3.89,2.86,4.83,1.17,1.64,1.41,,,
2020-03-15,0.0,0.0,0.0,,,11.84,,13.36,2.85,2.89,2.48,3.4,4.59,1.19,1.38,1.01,,,
2020-03-16,0.0,0.0,0.0,,,12.58,,12.08,3.44,3.48,3.52,2.14,3.77,1.26,1.3,0.96,,,
2020-03-17,1.0,0.0,0.0,,,15.07,,11.14,3.46,3.29,3.54,2.58,3.54,1.77,1.22,1.65,,,
2020-03-18,0.0,0.0,0.0,,,18.76,,12.18,4.35,4.55,3.44,2.69,3.52,1.08,1.45,0.66,,,
2020-03-19,0.0,0.0,0.0,,,14.46,,10.78,3.48,4.06,3.65,1.6,5.29,1.68,1.68,1.48,,,
2020-03-20,0.0,0.0,0.0,,,10.11,,10.53,3.87,3.62,3.21,2.01,4.73,1.97,1.56,1.56,,,
2020-03-21,0.0,0.0,0.0,,,8.57,,10.52,3.25,3.42,3.38,2.42,3.94,1.34,1.77,1.34,,,
2020-03-22,0.0,0.0,0.0,,,10.15,,9.38,3.61,3.96,2.84,2.41,3.05,1.16,1.63,1.5,,,
2020-03-23,0.0,0.0,0.0,,,12.22,,8.72,2.8,3.39,3.77,2.06,2.92,1.67,1.95,1.32,,,
2020-03-24,5.0,0.0,0.095951,,,10.43,,9.99,2.78,4.39,3.1,2.17,4.19,1.77,0.93,1.49,,,
2020-03-25,6.0,0.0,0.189841,,,8.32,,9.3,2.86,3.67,2.33,2.0,3.71,1.88,2.08,1.71,,,
2020-03-26,4.0,0.0,0.279475,,,11.13,,8.92,2.41,4.14,3.94,2.61,3.98,1.81,2.17,1.25,,,
2020-03-27,0.0,0.0,0.355609,,,10.84,,8.01,2.51,4.5,3.07,2.23,3.35,1.63,2.31,1.16,,,
2020-03-28,4.0,0.0,0.422398,,,8.76,,6.72,2.08,4.28,3.53,1.87,3.4,1.74,1.58,0.79,,,
2020-03-29,4.0,0.0,0.793595,,,7.41,,6.05,1.65,3.09,2.84,2.39,2.88,1.81,2.02,1.65,,,
2020-03-30,13.0,1.0,1.115733,,,10.28,,7.23,2.09,3.63,3.67,1.85,3.56,1.35,1.62,1.66,,,
2020-03-31,10.0,0.0,1.298477,,,8.29,,7.43,2.5,3.99,3.44,1.88,2.66,0.9,1.88,1.64,,,
2020-04-01,9.0,1.0,1.293503,,,9.78,,7.25,2.61,4.63,3.35,1.95,4.13,1.44,2.26,1.28,,,
2020-04-02,11.0,0.0,1.241142,,,8.51,,4.88,2.1,4.07,3.47,2.42,3.31,0.77,1.98,1.29,,,
2020-04-03,2.0,1.0,1.0274,,,8.0,,6.52,1.9,3.46,3.42,1.65,3.01,1.69,1.28,0.78,,,
2020-04-04,12.0,0.0,0.810818,,,6.47,,6.14,2.06,4.62,2.93,1.94,3.63,1.24,1.65,1.11,,,
2020-04-05,9.0,0.0,0.665669,,,5.86,,5.99,2.0,3.73,2.8,1.95,3.35,1.66,1.61,1.4,,,
2020-04-06,13.0,1.0,0.536411,,,7.42,,5.97,1.53,4.64,3.14,2.04,3.97,1.22,1.34,1.61,,,
2020-04-07,11.0,0.0,0.439195,0.5891828,0.5891828,7.54,,5.43,0.94,4.34,3.87,1.95,2.73,1.49,1.25,1.09,,,
2020-04-08,12.0,0.0,0.611274,0.3476026,0.4175114,5.82,,4.91,1.79,4.31,3.11,2.11,3.63,0.6,1.4,1.32,,,
2020-04-09,5.0,0.0,0.817595,0.5116079,0.5537865,5.24,,4.21,1.4,3.79,3.11,1.82,3.19,0.8,1.56,0.8,,,
