date,cases,deaths,doctor_visits,wili,wcli,symptom_Fever,symptom_Low_grade_fever,symptom_Cough,symptom_Sore_throat,symptom_Headache,symptom_Fatigue,symptom_Vomiting,symptom_Diarrhea,symptom_Shortness_of_breath,symptom_Chest_pain,symptom_Dizziness,symptom_Confusion,symptom_Generalized_tonic_clonic_seizure,symptom_Weakness
2020-02-01,,,0.643972,,,7.31,,8.15,,4.78,5.9,,5.62,,,,,,
2020-02-02,,,0.386675,,,4.89,,8.15,,,7.34,,5.98,,,,,,
2020-02-03,,,0.136359,,,11.18,,7.01,,4.82,5.7,,6.36,,,,,,
2020-02-04,,,0.0,,,7.73,,7.95,,3.75,3.98,,3.75,,,,,,
2020-02-05,,,0.0,,,7.09,,6.65,,5.54,,,,,,,,,
2020-02-06,,,0.0,,,5.2,,9.75,,4.77,3.69,,5.85,,,,,,
2020-02-07,,,0.0,,,3.98,,9.51,,,4.2,,5.09,,,,,,
2020-02-08,,,0.0,,,4.3,,8.89,,,7.17,,6.03,,,,,,
2020-02-09,,,0.0,,,8.08,,12.11,,4.85,,,7.54,,,,,,
2020-02-10,,,0.0,,,4.69,,5.97,,4.69,3.62,,4.26,,,,,,
2020-02-11,,,0.0,,,8.09,,4.9,,3.62,4.26,,3.19,,,,,,
2020-02-12,,,0.0,,,3.9,,7.58,,3.46,4.76,,4.54,,,,,,
2020-02-13,,,0.0,,,4.76,,9.52,,4.35,3.31,,4.14,,,,,,
2020-02-14,,,0.0,,,3.81,,10.77,,,,,3.14,,,,,,
2020-02-15,,,0.0,,,5.38,,9.05,,,4.24,,4.24,,,,,,
2020-02-16,,,0.0,,,5.19,,10.92,,,7.1,,,,,,,,
2020-02-17,,,0.0,,,4.67,,11.68,,3.89,3.89,,3.89,,,,,,
2020-02-18,,,0.0,,,4.37,,7.96,,,5.39,,5.39,,,,,,
2020-02-19,,,0.0,,,3.04,,8.04,,4.13,,,,,,,,,
2020-02-20,0.0,0.0,0.0,,,4.44,,6.13,,3.17,6.34,,4.02,,,,,,
2020-02-21,0.0,0.0,0.0,,,4.65,,5.28,,,3.59,,2.96,,,,,,
2020-02-22,0.0,0.0,0.0,,,5.47,,7.38,,4.92,,,4.92,,,,,,
2020-02-23,0.0,0.0,0.0,,,6.51,,9.23,,4.07,,,5.43,,,,,,
2020-02-24,0.0,0.0,0.0,,,,,6.01,,3.43,3.43,,3.22,,,,,,
2020-02-25,0.0,0.0,0.0,,,5.83,,8.44,,3.62,3.42,,3.42,,,,,,
2020-02-26,0.0,0.0,0.0,,,4.36,,11.63,,,3.63,,,,,,,,
2020-02-27,0.0,0.0,0.0,,,5.52,,8.53,,,5.27,,5.52,,,,,,
2020-02-28,0.0,0.0,0.0,,,,,9.91,,4.02,6.43,,4.55,,,,,,
2020-02-29,0.0,0.0,0.0,,,4.97,,7.73,,,,,5.52,,,,,,
2020-03-01,0.0,0.0,0.0,,,5.63,,5.09,,6.97,5.63,,4.56,,,,,,
2020-03-02,0.0,0.0,0.0,,,5.67,,5.88,,2.94,5.04,,3.57,,,,,,
2020-03-03,0.0,0.0,0.0,,,7.51,,6.26,,3.75,4.8,,,,,,,,
2020-03-04,0.0,0.0,0.0,,,,,6.18,,5.97,3.2,,3.63,,,,,,
2020-03-05,0.0,0.0,0.0,,,7.33,,5.6,,5.39,4.96,,4.96,,,,,,
2020-03-06,0.0,0.0,0.0,,,3.55,,7.31,,5.01,6.47,,5.22,,,,,,
2020-03-07,0.0,0.0,0.0,,,5.31,,10.06,,4.19,5.87,,5.59,,,,,,
2020-03-08,0.0,0.0,0.0,,,6.44,,10.36,,,5.6,,3.92,,,,,,
2020-03-09,0.0,0.0,0.0,,,7.83,,9.1,,4.02,5.29,,4.66,,,,,,
2020-03-10,0.0,0.0,0.0,,,6.3,,8.13,,4.07,3.46,,5.49,,,,,,
2020-03-11,0.0,0.0,0.0,,,6.37,,9.05,,,4.32,,4.93,,,,,,
2020-03-12,0.0,0.0,0.0,,,8.6,,12.4,,3.6,3.4,,4.4,,,,,,
2020-03-13,0.0,0.0,0.0,,,11.55,,17.58,,3.77,4.27,,6.78,,,,,,
2020-03-14,0.0,0.0,0.0,,,12.31,,14.15,,5.76,5.24,,,,,,,,
2020-03-15,0.0,0.0,0.0,,,15.56,,21.58,,,,,,,,,,,
2020-03-16,0.0,0.0,0.0,,,16.92,,10.81,,,3.52,,,,,,,,
2020-03-17,0.0,0.0,0.0,,,11.2,,10.22,,3.89,,,3.89,,,,,,
2020-03-18,0.0,0.0,0.0,,,22.17,,14.39,,4.25,,,,,,,,,
2020-03-19,0.0,0.0,0.0,,,15.64,,9.11,,6.54,4.2,,5.84,,,,,,
2020-03-20,0.0,0.0,0.0,,,13.04,,13.04,,3.6,6.52,,5.84,,,,,,
2020-03-21,0.0,0.0,0.0,,,9.07,,5.49,,3.82,,,,,,,,,
2020-03-22,0.0,0.0,0.0,,,10.08,,9.85,,3.44,4.12,,5.04,,,,,,
2020-03-23,0.0,0.0,0.0,,,10.55,,11.19,,4.22,5.07,,3.38,,,,,,
2020-03-24,0.0,0.0,0.0,,,9.15,,7.82,,4.24,,,8.04,,,,,,
2020-03-25,1.0,0.0,0.0,,,10.18,,7.52,,,3.32,,5.75,,,,,,
2020-03-26,0.0,0.0,0.0,,,12.3,,10.14,,4.1,5.18,,6.04,,,,,,
2020-03-27,1.0,0.0,0.0,,,10.25,,6.98,,5.67,4.14,,3.71,,,,,,
2020-03-28,0.0,0.0,0.208498,,,8.34,,6.14,,4.17,,,,,,,,,
2020-03-29,0.0,0.0,0.435841,,,6.47,,8.48,,4.01,6.25,,5.13,,,,,,
2020-03-30,3.0,0.0,0.634195,,,9.32,,8.51,,5.47,4.05,,3.65,,,,,,
2020-03-31,2.0,0.0,0.77296,,,7.11,,8.57,,7.74,2.93,,,,,,,,
2020-04-01,0.0,1.0,0.888843,,,5.95,,7.02,,5.95,3.61,,,,,,,,
2020-04-02,1.0,0.0,0.988089,,,10.25,,6.33,,4.58,3.93,,3.93,,,,,,
2020-04-03,2.0,0.0,1.062127,,,9.24,,6.88,,4.73,5.16,,4.51,,,,,,
2020-04-04,3.0,0.0,1.135051,,,9.49,,4.07,,3.39,,,,,,,,,
2020-04-05,0.0,0.0,,,,4.85,,7.94,,4.41,,,,,,,,,
2020-04-06,1.0,1.0,0.672262,,,5.22,,6.48,,,5.43,,,,,,,,
2020-04-07,3.0,0.0,0.48451,,,9.84,,5.54,,3.9,4.51,,,,,,,,
2020-04-08,5.0,0.0,0.351057,,,6.66,,6.01,,5.37,3.22,,,,,,,,
2020-04-09,0.0,0.0,0.236867,0.3603832,0.3603832,7.3,,4.46,,3.85,3.24,,,,,,,,
2020-04-10,1.0,0.0,0.206362,0.3042015,0.3042015,4.12,,5.77,,4.53,4.33,,,,,,,,
2020-04-11,0.0,0.0,0.302939,0.2918277,0.2918277,3.86,,9.32,,3.64,,,4.09,,,,,,
