date,cases,deaths,doctor_visits,wili,wcli,symptom_Fever,symptom_Low_grade_fever,symptom_Cough,symptom_Sore_throat,symptom_Headache,symptom_Fatigue,symptom_Vomiting,symptom_Diarrhea,symptom_Shortness_of_breath,symptom_Chest_pain,symptom_Dizziness,symptom_Confusion,symptom_Generalized_tonic_clonic_seizure,symptom_Weakness
2020-02-01,,,0.0,,,4.26,,7.75,2.4,5.23,4.97,3.58,4.13,0.76,1.26,1.26,,,
2020-02-02,,,0.0,,,4.99,,7.73,2.17,3.78,4.63,3.5,3.62,0.56,1.13,1.53,,,
2020-02-03,,,0.0,,,5.41,,7.34,3.22,2.91,4.43,3.52,4.65,0.64,1.7,1.32,,,
2020-02-04,,,0.0,,,4.68,,8.12,2.83,4.12,4.34,3.51,4.46,0.76,1.28,1.47,,,
2020-02-05,,,0.0,,,4.72,,6.92,2.65,3.97,4.69,3.36,4.42,0.72,1.74,2.08,,,
2020-02-06,,,0.0,,,4.14,,7.51,2.85,4.14,5.43,2.85,4.11,0.67,1.49,1.41,,,
2020-02-07,,,0.0,,,4.78,,8.15,2.87,3.29,4.67,2.68,3.9,0.65,1.15,1.68,,,
2020-02-08,,,0.0,,,5.35,,7.96,2.95,3.29,4.55,2.91,4.89,0.84,1.64,0.8,,,
2020-02-09,,,0.0,,,4.5,,7.48,2.33,4.14,3.82,3.58,3.98,0.68,1.73,1.41,,,
2020-02-10,,,0.0,,,4.12,,8.02,2.87,3.94,4.34,3.97,4.71,0.66,1.25,1.66,,,
2020-02-11,,,0.0,,,5.67,,7.83,2.99,4.35,5.75,3.4,4.65,,1.78,1.89,,,
2020-02-12,,,0.0,,,4.63,,7.75,2.82,4.82,3.93,2.78,3.52,,1.22,1.56,,,
2020-02-13,,,0.0,,,4.91,,7.14,2.64,3.72,5.02,2.83,3.57,0.67,1.23,1.6,,,
2020-02-14,,,0.0,,,4.63,,8.77,3.2,4.02,4.35,2.95,4.14,0.61,1.89,1.44,,,
2020-02-15,,,0.0,,,4.81,,7.85,2.49,4.29,4.21,3.26,4.63,,1.07,1.67,,,
2020-02-16,,,0.0,,,4.87,,7.99,2.75,2.83,5.21,4.33,4.33,0.96,1.83,1.83,,,
2020-02-17,,,0.0,,,5.58,,9.34,2.42,5.33,5.17,3.11,4.32,0.77,1.17,1.37,,,
2020-02-18,,,0.0,,,4.92,,8.31,2.52,4.47,4.96,3.8,4.29,,1.47,1.32,,,
2020-02-19,,,0.0,,,4.91,,7.28,2.45,3.89,4.26,3.85,4.3,0.53,1.47,1.77,,,
2020-02-20,0.0,0.0,0.0,,,4.54,,7.36,2.21,3.62,5.19,2.59,4.62,1.26,1.14,2.14,,,
2020-02-21,0.0,0.0,0.0,,,4.71,,7.12,2.49,3.6,5.63,3.37,3.79,0.57,0.88,1.15,,,
2020-02-22,0.0,0.0,0.0,,,4.61,,7.34,2.05,3.71,4.61,4.05,4.99,,1.67,1.41,,,
2020-02-23,0.0,0.0,0.0,,,5.08,,6.95,2.16,4.58,4.49,3.29,4.53,0.67,0.87,1.46,,,
2020-02-24,0.0,0.0,0.0,,,5.08,,7.94,3.31,4.51,4.1,3.57,5.12,0.6,1.02,1.43,,,
2020-02-25,0.0,0.0,0.0,,,4.75,,7.5,2.64,5.18,4.49,2.83,4.35,0.83,1.23,0.94,,,
2020-02-26,0.0,0.0,0.0,,,5.45,,8.3,1.83,4.27,3.88,3.66,4.23,0.8,1.18,1.98,,,
2020-02-27,0.0,0.0,0.0,,,4.86,,8.01,2.39,3.43,4.78,3.43,4.34,0.84,1.24,1.35,,,
2020-02-28,0.0,0.0,0.0,,,3.89,,8.6,1.77,3.7,4.0,3.25,4.38,0.87,1.25,1.74,,,
2020-02-29,0.0,0.0,0.0,,,4.48,,7.7,2.47,4.61,3.52,2.64,4.14,0.59,1.8,1.3,,,
2020-03-01,0.0,0.0,0.0,,,4.95,,8.04,3.13,4.99,4.18,2.72,4.26,0.85,0.93,1.3,,,
2020-03-02,0.0,0.0,0.0,,,4.49,,7.48,3.18,4.86,4.11,3.81,5.16,0.6,1.76,2.13,,,
2020-03-03,0.0,0.0,0.0,,,4.92,,7.42,1.64,4.44,3.66,3.25,4.51,,1.79,1.46,,,
2020-03-04,0.0,0.0,0.0,,,5.38,,6.82,2.79,4.41,4.25,3.12,3.65,0.98,0.98,1.88,,,
2020-03-05,0.0,0.0,0.0,,,3.71,,8.03,2.18,3.63,4.21,3.4,4.55,0.65,1.99,1.91,,,
2020-03-06,0.0,0.0,0.006746,,,4.02,,7.46,2.37,3.25,3.71,3.33,4.25,0.8,1.42,1.87,,,
2020-03-07,0.0,0.0,0.0,,,5.03,,7.22,2.49,3.8,4.14,2.96,4.52,0.76,1.35,1.99,,,
2020-03-08,0.0,0.0,0.0,,,4.43,,7.08,2.26,4.14,3.92,3.58,4.48,0.85,1.15,1.45,,,
2020-03-09,0.0,0.0,0.0,,,5.35,,8.53,2.73,3.52,4.86,2.99,4.49,0.86,1.46,1.27,,,
2020-03-10,0.0,0.0,0.0,,,5.22,,9.04,2.42,3.34,4.56,3.05,4.74,0.88,1.14,1.32,,,
2020-03-11,0.0,0.0,0.0,,,7.01,,12.24,2.08,3.83,5.48,3.14,5.44,0.91,1.1,1.39,,,
2020-03-12,0.0,0.0,0.0,,,9.43,,12.85,3.29,2.93,4.64,2.86,4.64,1.18,1.53,1.39,,,
2020-03-13,0.0,0.0,0.0,,,8.54,,13.02,2.77,2.59,4.22,3.07,4.4,1.22,1.22,1.33,,,
2020-03-14,1.0,0.0,0.0,,,11.89,,14.35,4.04,2.93,3.57,3.01,4.76,1.27,1.19,1.67,,,
2020-03-15,0.0,0.0,0.0,,,12.3,,12.8,3.88,2.77,2.88,2.77,4.96,1.34,1.38,1.0,,,
2020-03-16,0.0,0.0,0.0,,,13.96,,13.41,2.41,2.81,3.43,2.08,4.05,1.86,1.53,0.91,,,
2020-03-17,0.0,0.0,0.0,,,14.77,,12.44,3.24,3.16,3.96,2.55,3.89,1.6,1.24,0.91,,,
2020-03-18,0.0,0.0,0.0,,,22.66,,11.75,4.04,4.57,3.61,2.58,4.46,1.13,1.66,1.27,,,
2020-03-19,1.0,0.0,0.0,,,17.98,,11.91,3.68,4.28,3.43,2.59,4.66,1.96,2.17,1.44,,,
2020-03-20,1.0,0.0,0.0,,,12.93,,9.53,3.08,3.93,2.9,1.67,4.96,1.67,1.7,1.27,,,
2020-03-21,0.0,0.0,0.0,,,13.51,,10.64,3.42,5.08,2.76,1.8,3.46,1.73,1.8,1.36,,,
2020-03-22,3.0,0.0,0.0,,,12.49,,9.81,2.78,4.03,3.46,2.6,4.32,1.32,1.78,1.28,,,
2020-03-23,1.0,0.0,0.0,,,13.52,,8.38,3.0,3.94,3.27,2.3,3.04,1.47,1.54,1.3,,,
2020-03-24,5.0,0.0,0.066092,,,11.56,,10.07,2.54,4.63,4.12,1.52,3.58,1.39,1.99,1.42,,,
2020-03-25,6.0,0.0,0.199039,,,10.61,,7.98,2.67,4.11,3.46,1.92,3.77,1.23,2.19,1.64,,,
2020-03-26,3.0,0.0,0.465219,,,11.52,,8.77,2.21,4.21,2.96,1.39,3.37,1.77,2.04,1.67,,,
2020-03-27,7.0,0.0,0.97667,,,10.76,,9.22,2.63,4.5,3.56,1.8,3.63,1.56,2.27,1.13,,,
2020-03-28,6.0,0.0,1.406652,,,10.64,,8.6,2.46,5.03,2.91,1.42,3.71,1.87,1.53,1.46,,,
2020-03-29,4.0,0.0,1.822359,,,7.87,,6.52,2.22,4.61,3.26,2.01,3.95,1.66,2.43,1.14,,,
2020-03-30,7.0,0.0,2.233088,,,9.13,,7.25,2.72,4.4,3.17,2.36,3.53,1.43,1.0,1.46,,,
