date,cases,deaths,doctor_visits,wili,wcli,symptom_Fever,symptom_Low_grade_fever,symptom_Cough,symptom_Sore_throat,symptom_Headache,symptom_Fatigue,symptom_Vomiting,symptom_Diarrhea,symptom_Shortness_of_breath,symptom_Chest_pain,symptom_Dizziness,symptom_Confusion,symptom_Generalized_tonic_clonic_seizure,symptom_Weakness
2020-02-01,,,0.0,,,4.58,,8.09,2.31,4.69,3.74,3.55,5.18,0.76,1.59,1.74,,,
2020-02-02,,,0.0,,,4.19,,7.32,2.57,5.11,4.52,4.19,4.56,0.62,1.62,1.58,,,
2020-02-03,,,0.0,,,5.3,,7.57,2.37,4.2,4.73,2.69,4.38,1.06,1.86,1.12,,,
2020-02-04,,,0.0,,,5.4,,8.07,2.73,4.39,5.46,3.38,3.98,0.74,1.22,1.45,,,
2020-02-05,,,0.0,,,4.51,,8.39,2.56,4.3,4.63,3.76,4.18,1.05,1.38,1.92,,,
2020-02-06,,,0.0,,,4.47,,7.66,2.74,3.73,4.5,2.86,3.61,0.74,1.85,1.19,,,
2020-02-07,,,0.0,,,4.8,,8.02,2.37,3.81,3.87,3.74,4.21,0.9,1.4,1.62,,,
2020-02-08,,,0.0,,,5.85,,10.59,3.0,4.4,4.52,3.57,4.06,0.65,1.56,1.29,,,
2020-02-09,,,0.0,,,5.36,,8.38,2.98,4.47,4.08,3.34,4.12,1.39,1.6,1.67,,,
2020-02-10,,,0.0,,,5.11,,7.91,2.24,4.13,4.13,3.87,4.31,1.03,1.45,1.74,,,
2020-02-11,,,0.0,,,5.27,,9.07,2.6,4.34,5.0,3.32,4.07,0.6,1.59,1.56,,,
2020-02-12,,,0.0,,,5.31,,8.07,2.64,4.66,4.54,3.21,4.3,0.86,1.45,1.66,,,
2020-02-13,,,0.0,,,4.81,,7.01,2.51,3.74,3.96,3.71,4.84,0.88,1.29,1.38,,,
2020-02-14,,,0.0,,,3.53,,6.2,1.8,3.79,3.5,3.44,4.11,0.9,1.03,1.74,,,
2020-02-15,,,0.0,,,4.97,,9.06,2.56,4.51,4.89,2.94,4.21,0.96,1.34,1.57,,,
2020-02-16,,,0.0,,,4.77,,7.73,2.44,4.81,4.85,3.62,4.4,0.81,1.59,2.22,,,
2020-02-17,,,0.0,,,4.88,,7.69,2.27,3.71,4.28,4.1,4.34,1.14,1.44,1.85,,,
2020-02-18,,,0.0,,,4.48,,8.06,1.94,4.76,4.73,3.76,5.33,1.06,1.12,1.91,,,
2020-02-19,,,0.0,,,4.87,,7.01,2.58,4.28,4.54,3.59,4.22,1.04,1.31,1.99,,,
2020-02-20,0.0,0.0,0.0,,,4.71,,6.01,2.66,3.81,4.32,2.96,3.9,0.69,1.63,1.78,,,
2020-02-21,0.0,0.0,0.0,,,3.3,,7.05,2.8,4.12,4.4,3.33,4.12,0.6,1.04,1.7,,,
2020-02-22,0.0,0.0,0.0,,,4.75,,7.16,2.56,4.02,3.83,3.22,4.94,0.92,1.46,1.61,,,
2020-02-23,0.0,0.0,0.0,,,4.24,,6.64,2.81,4.39,4.31,3.79,5.62,0.9,2.02,1.95,,,
2020-02-24,0.0,0.0,0.0,,,4.33,,6.43,2.52,3.58,4.3,4.33,5.14,0.84,1.74,1.41,,,
2020-02-25,0.0,0.0,0.0,,,4.59,,7.59,2.05,4.16,4.76,3.15,5.46,0.78,1.59,1.62,,,
2020-02-26,0.0,0.0,0.0,,,4.26,,6.25,2.05,3.47,4.24,3.13,4.46,0.77,1.25,1.9,,,
2020-02-27,0.0,0.0,0.0,,,5.13,,6.8,2.29,4.28,4.21,3.53,4.41,1.08,1.18,1.7,,,
2020-02-28,0.0,0.0,0.0,,,4.45,,7.44,2.46,3.69,3.75,2.59,3.97,,1.32,1.32,,,
2020-02-29,0.0,0.0,0.0,,,4.27,,6.75,2.17,4.07,4.11,2.75,4.19,,1.36,1.86,,,
2020-03-01,0.0,0.0,0.0,,,4.58,,7.73,3.35,5.27,4.69,2.96,5.04,0.65,1.5,2.19,,,
2020-03-02,0.0,0.0,0.0,,,3.19,,7.7,2.88,4.11,4.67,3.22,4.27,0.62,1.24,1.02,,,
