date,cases,deaths,doctor_visits,wili,wcli,symptom_Fever,symptom_Low_grade_fever,symptom_Cough,symptom_Sore_throat,symptom_Headache,symptom_Fatigue,symptom_Vomiting,symptom_Diarrhea,symptom_Shortness_of_breath,symptom_Chest_pain,symptom_Dizziness,symptom_Confusion,symptom_Generalized_tonic_clonic_seizure,symptom_Weakness
2020-02-01,,,0.0,,,4.7,0.38,6.92,2.26,4.12,3.86,3.12,3.81,0.55,1.23,1.23,,0.21,0.32
2020-02-02,,,0.0,,,4.86,0.38,7.09,2.13,3.88,4.0,3.63,3.98,0.61,1.09,1.33,0.18,0.24,0.33
2020-02-03,,,0.0,,,5.48,0.33,7.66,2.46,3.66,4.54,3.43,3.92,0.9,1.35,1.46,0.34,0.25,0.46
2020-02-04,,,0.0,,,5.49,0.33,7.78,2.54,3.97,4.94,3.17,4.0,0.85,1.28,1.45,0.34,0.15,0.46
2020-02-05,,,0.0,,,4.93,0.35,7.2,2.63,3.97,4.43,3.01,3.65,0.83,1.42,1.22,0.28,0.29,0.33
2020-02-06,,,0.0,,,4.97,,7.28,2.5,4.1,4.45,3.16,3.71,0.76,1.09,1.3,0.28,0.19,0.51
2020-02-07,,,0.0,,,4.78,0.23,7.09,2.32,4.24,4.04,3.06,3.63,0.64,1.19,1.44,0.27,0.24,0.24
2020-02-08,,,0.0,,,5.63,0.19,6.82,2.34,4.22,4.17,3.51,3.96,0.68,1.19,1.39,0.19,,0.3
2020-02-09,,,0.0,,,5.33,0.2,7.34,2.46,4.01,4.01,3.36,4.8,0.58,1.16,1.26,0.3,0.25,0.38
2020-02-10,,,0.0,,,5.66,0.29,8.05,2.47,4.08,4.9,3.69,4.41,0.77,1.4,1.64,0.23,0.19,0.4
2020-02-11,,,0.0,,,5.16,0.31,7.51,2.38,4.21,5.12,3.19,4.17,0.97,1.2,1.35,0.25,0.28,0.5
2020-02-12,,,0.0,,,5.38,0.26,7.27,2.21,4.24,4.65,2.94,4.03,0.74,1.3,1.28,0.28,0.24,0.43
2020-02-13,,,0.0,,,4.54,0.25,6.52,2.67,4.01,4.74,2.9,3.72,0.65,1.18,1.5,0.34,0.23,0.48
2020-02-14,,,0.0,,,4.28,0.23,6.76,2.08,3.65,3.22,2.94,3.52,0.65,1.1,1.09,0.25,0.24,0.18
2020-02-15,,,0.0,,,4.77,0.34,7.14,2.3,3.83,4.3,3.29,4.33,0.61,1.13,1.44,0.25,,0.28
2020-02-16,,,0.0,,,5.04,0.2,7.22,2.29,4.75,4.57,3.62,4.13,0.53,1.2,1.66,,,0.49
2020-02-17,,,0.0,,,5.1,0.27,8.31,2.22,4.26,4.75,3.25,4.13,0.72,1.15,1.78,0.22,0.2,0.51
2020-02-18,,,0.0,,,4.94,0.38,7.84,2.7,4.65,5.03,3.55,4.29,0.92,1.22,1.69,,0.19,0.5
2020-02-19,,,0.0,,,4.89,0.25,7.46,2.43,4.38,4.98,3.08,4.07,0.65,1.34,1.49,0.29,0.2,0.49
2020-02-20,0.0,0.0,0.0,,,4.96,0.2,7.15,2.51,4.17,4.57,3.36,4.21,0.66,1.04,1.32,0.24,0.18,0.43
2020-02-21,0.0,0.0,0.0,,,4.44,0.19,5.95,1.86,3.96,3.76,2.81,3.82,0.53,1.23,1.45,0.22,0.23,0.37
2020-02-22,0.0,0.0,0.0,,,4.85,0.26,6.59,2.21,4.13,3.9,3.52,3.94,0.5,1.18,1.73,0.29,0.23,0.29
2020-02-23,0.0,0.0,0.0,,,4.84,0.36,7.21,2.43,4.38,4.39,4.04,3.99,0.91,1.22,1.32,0.25,0.18,0.29
2020-02-24,0.0,0.0,0.0,,,4.49,0.26,7.16,2.38,4.06,4.84,3.61,4.78,0.76,1.31,1.52,0.18,0.21,0.45
2020-02-25,0.0,0.0,0.0,,,4.74,0.36,7.26,2.48,4.03,4.68,3.33,4.51,0.75,1.06,1.31,0.26,0.19,0.43
2020-02-26,0.0,0.0,0.0,,,4.74,0.22,7.21,2.28,3.72,4.58,3.11,3.97,0.71,1.4,1.39,0.27,0.23,0.34
2020-02-27,0.0,0.0,0.0,,,5.96,0.27,7.8,2.19,4.04,4.11,3.16,3.87,0.81,1.01,1.31,0.27,0.2,0.62
2020-02-28,0.0,0.0,0.0,,,5.4,0.27,7.09,2.17,4.03,3.84,2.81,3.5,0.75,1.2,1.4,0.16,0.23,0.36
2020-02-29,0.0,0.0,0.0,,,4.9,0.18,7.58,2.31,3.79,3.68,3.38,4.33,0.76,1.03,1.23,0.42,,0.39
2020-03-01,0.0,0.0,0.0,,,5.46,,7.49,2.79,4.32,3.94,3.31,4.3,0.78,1.33,1.53,,,0.33
2020-03-02,0.0,0.0,0.0,,,5.13,0.32,7.29,2.83,4.17,4.24,3.3,4.01,1.02,1.37,1.47,0.38,0.28,0.35
2020-03-03,0.0,0.0,0.0,,,5.6,0.25,7.98,2.35,3.58,4.32,3.08,4.38,0.77,1.05,1.49,0.46,0.37,0.51
2020-03-04,0.0,0.0,0.0,,,4.89,0.3,7.48,2.46,3.84,3.94,3.09,4.05,0.76,1.02,1.72,0.58,0.16,0.42
2020-03-05,0.0,0.0,0.0,,,5.26,0.23,7.27,2.52,4.11,4.02,3.15,4.26,0.81,1.16,1.55,0.63,0.19,0.41
2020-03-06,0.0,0.0,0.0,,,5.22,0.22,7.29,2.31,3.59,3.76,3.42,4.05,0.99,1.04,1.37,0.47,,0.32
2020-03-07,0.0,0.0,0.0,,,6.04,0.45,7.09,2.35,3.85,3.89,2.87,4.37,0.76,1.06,1.34,0.53,,0.27
2020-03-08,0.0,0.0,0.0,,,5.42,0.49,7.05,2.46,3.72,4.16,2.82,4.52,0.87,1.12,1.31,0.56,,0.35
2020-03-09,0.0,0.0,0.0,,,6.97,0.4,8.42,2.5,3.94,4.89,3.17,4.48,1.07,1.36,1.43,0.5,0.19,0.5
2020-03-10,0.0,0.0,0.0,,,6.81,0.39,8.59,2.78,3.23,4.32,3.06,4.34,1.32,1.31,1.43,0.72,0.19,0.44
2020-03-11,0.0,0.0,0.070933,,,9.88,0.45,13.32,3.52,3.27,4.11,3.17,4.81,1.82,1.3,1.23,0.6,0.22,0.3
2020-03-12,2.0,0.0,0.0,,,12.79,0.83,14.63,3.94,3.88,3.83,3.2,4.81,1.85,1.5,1.23,0.31,0.14,0.32
2020-03-13,1.0,0.0,0.0,,,13.97,0.88,13.56,3.99,3.25,3.43,2.73,4.6,2.29,1.4,1.01,0.19,0.18,0.42
2020-03-14,1.0,0.0,0.0,,,16.93,0.77,14.84,4.02,3.41,3.82,2.99,4.27,2.33,1.32,1.1,0.29,,0.24
2020-03-15,3.0,0.0,0.099557,,,17.75,0.69,13.34,3.85,3.94,3.65,2.72,4.04,2.12,1.44,1.02,0.26,,0.2
2020-03-16,0.0,0.0,0.249963,,,18.2,0.82,12.55,3.8,3.25,3.88,2.39,3.46,2.46,1.57,0.96,0.34,,0.35
2020-03-17,0.0,0.0,0.502521,,,15.89,0.95,11.3,3.83,3.85,3.48,2.23,3.57,1.91,1.51,0.99,0.27,,0.28
2020-03-18,0.0,0.0,0.779633,,,22.35,0.89,11.05,3.96,4.21,3.69,2.3,3.8,2.14,1.31,1.01,0.2,0.21,0.39
2020-03-19,7.0,0.0,1.149943,,,14.97,0.78,10.94,3.83,4.02,3.49,2.13,4.6,2.16,1.66,1.0,0.18,0.19,0.38
2020-03-20,2.0,0.0,1.346034,,,12.28,0.52,9.94,3.17,3.95,3.0,1.87,4.39,1.92,1.6,1.03,0.17,,0.31
2020-03-21,13.0,0.0,1.40513,,,12.3,0.7,9.87,2.97,3.92,3.65,2.09,3.75,1.66,1.75,1.16,0.23,,0.37
2020-03-22,6.0,0.0,1.407448,,,11.25,0.7,9.34,2.29,3.77,3.43,1.77,3.78,1.82,1.9,0.99,0.2,0.18,0.19
2020-03-23,7.0,0.0,1.377691,,,12.51,0.7,8.74,2.85,3.69,3.37,1.9,3.35,1.78,1.61,1.12,0.27,0.18,0.33
2020-03-24,8.0,3.0,1.425891,,,10.71,0.73,8.64,2.71,3.66,3.66,1.7,3.4,1.99,1.8,1.02,,,0.47
2020-03-25,22.0,0.0,1.675132,,,10.94,0.95,8.08,2.57,4.12,3.46,1.75,3.75,1.97,1.75,1.17,0.37,0.14,0.4
2020-03-26,20.0,0.0,1.790452,,,11.68,0.8,7.68,2.35,3.93,3.41,1.86,3.51,1.84,1.59,1.19,0.35,0.14,0.33
2020-03-27,58.0,0.0,1.995022,,,10.06,0.77,7.82,2.67,4.18,3.07,1.68,3.34,1.6,1.61,1.09,0.28,,0.24
