date,cases,deaths,doctor_visits,wili,wcli,symptom_Fever,symptom_Low_grade_fever,symptom_Cough,symptom_Sore_throat,symptom_Headache,symptom_Fatigue,symptom_Vomiting,symptom_Diarrhea,symptom_Shortness_of_breath,symptom_Chest_pain,symptom_Dizziness,symptom_Confusion,symptom_Generalized_tonic_clonic_seizure,symptom_Weakness
2020-02-01,,,,,,4.8,,6.72,,,6.08,,,,,,,,
2020-02-02,,,,,,,,8.79,,,6.18,,,,,,,,
2020-02-03,,,,,,6.98,,7.59,,4.86,6.68,,,,,,,,
2020-02-04,,,,,,4.77,,6.56,,5.37,4.77,,,,,,,,
2020-02-05,,,,,,6.12,,7.95,,4.28,,,,,,,,,
2020-02-06,,,,,,5.18,,7.61,,9.75,,,,,,,,,
2020-02-07,,,,,,4.19,,9.88,,,,,,,,,,,
2020-02-08,,,,,,,,4.65,,,,,,,,,,,
2020-02-09,,,,,,,,9.42,,,7.14,,,,,,,,
2020-02-10,,,,,,5.33,,5.33,,,5.33,,,,,,,,
2020-02-11,,,,,,,,9.87,,,,,,,,,,,
2020-02-12,,,,,,,,7.17,,4.18,4.48,,,,,,,,
2020-02-13,,,,,,,,4.42,,,6.18,,,,,,,,
2020-02-14,,,,,,4.31,,5.75,,6.32,,,,,,,,,
2020-02-15,,,,,,,,,,,10.06,,,,,,,,
2020-02-16,,,,,,4.64,,7.74,,5.26,,,,,,,,,
2020-02-17,,,,,,4.06,,7.54,,,,,,,,,,,
2020-02-18,,,,,,,,7.66,,,8.83,,,,,,,,
2020-02-19,,,,,,6.08,,4.69,,5.52,4.97,,,,,,,,
2020-02-20,0.0,0.0,,,,,,12.73,,,,,,,,,,,
2020-02-21,0.0,0.0,,,,,,6.48,,5.92,,,,,,,,,
2020-02-22,0.0,0.0,,,,9.11,,8.13,,5.2,5.85,,,,,,,,
2020-02-23,0.0,0.0,,,,,,10.49,,4.59,8.85,,,,,,,,
2020-02-24,0.0,0.0,,,,4.01,,11.16,,,4.87,,,,,,,,
2020-02-25,0.0,0.0,,,,7.04,,7.89,,5.63,4.23,,,,,,,,
2020-02-26,0.0,0.0,,,,5.52,,8.28,,4.97,,,,,,,,,
2020-02-27,0.0,0.0,,,,6.63,,6.63,,,,,,,,,,,
2020-02-28,0.0,0.0,,,,5.29,,8.53,,5.0,5.88,,,,,,,,
2020-02-29,0.0,0.0,,,,,,7.71,,,5.14,,,,,,,,
2020-03-01,0.0,0.0,,,,5.51,,10.05,,,4.86,,,,,,,,
2020-03-02,0.0,0.0,,,,4.99,,10.26,,4.16,,,,,,,,,
2020-03-03,0.0,0.0,,,,8.36,,11.98,,5.57,,,,,,,,,
2020-03-04,0.0,0.0,,,,,,12.76,,5.27,,,,,,,,,
2020-03-05,0.0,0.0,,,,,,8.02,,,5.88,,,,,,,,
2020-03-06,0.0,0.0,,,,5.48,,7.67,,,4.93,,,,,,,,
