time_value,geo_value,cases,deaths,doctor_visits,wili,wcli
2020-02-01,26021,,,0.0,,
2020-02-02,26021,,,0.0,,
2020-02-03,26021,,,0.0,,
2020-02-04,26021,,,0.0,,
2020-02-05,26021,,,0.0,,
2020-02-06,26021,,,0.0,,
2020-02-07,26021,,,0.0,,
2020-02-08,26021,,,0.0,,
2020-02-09,26021,,,0.0,,
2020-02-10,26021,,,0.0,,
2020-02-11,26021,,,0.0,,
2020-02-12,26021,,,0.0,,
2020-02-13,26021,,,0.0,,
2020-02-14,26021,,,0.0,,
2020-02-15,26021,,,0.0,,
2020-02-16,26021,,,0.0,,
2020-02-17,26021,,,0.0,,
2020-02-18,26021,,,0.0,,
2020-02-19,26021,,,0.0,,
2020-02-20,26021,0.0,0.0,0.0,,
2020-02-21,26021,0.0,0.0,0.0,,
2020-02-22,26021,0.0,0.0,0.0,,
2020-02-23,26021,0.0,0.0,0.0,,
2020-02-24,26021,0.0,0.0,0.0,,
2020-02-25,26021,0.0,0.0,0.0,,
2020-02-26,26021,0.0,0.0,0.0,,
2020-02-27,26021,0.0,0.0,0.0,,
2020-02-28,26021,0.0,0.0,0.0,,
2020-02-29,26021,0.0,0.0,0.0,,
2020-03-01,26021,0.0,0.0,0.0,,
2020-03-02,26021,0.0,0.0,0.0,,
2020-03-03,26021,0.0,0.0,0.0,,
2020-03-04,26021,0.0,0.0,0.0,,
2020-03-05,26021,0.0,0.0,0.0,,
2020-03-06,26021,0.0,0.0,0.0,,
2020-03-07,26021,0.0,0.0,0.0,,
2020-03-08,26021,0.0,0.0,0.060233,,
2020-03-09,26021,0.0,0.0,0.160687,,
2020-03-10,26021,0.0,0.0,0.451423,,
2020-03-11,26021,0.0,0.0,0.613912,,
2020-03-12,26021,0.0,0.0,0.751549,,
2020-03-13,26021,0.0,0.0,0.589984,,
2020-03-14,26021,0.0,0.0,0.207915,,
2020-03-15,26021,0.0,0.0,0.0,,
2020-03-16,26021,0.0,0.0,0.0,,
2020-03-17,26021,0.0,0.0,0.0,,
2020-03-18,26021,0.0,0.0,0.0,,
2020-03-19,26021,0.0,0.0,0.0,,
2020-03-20,26021,0.0,0.0,0.0,,
2020-03-21,26021,2.0,0.0,0.0,,
2020-03-22,26021,1.0,0.0,0.263622,,
2020-03-23,26021,2.0,0.0,0.647475,,
2020-03-24,26021,3.0,0.0,0.929023,,
2020-03-25,26021,2.0,0.0,1.277636,,
2020-03-26,26021,1.0,0.0,1.347038,,
2020-03-27,26021,7.0,0.0,1.366853,,
2020-03-28,26021,4.0,0.0,1.094806,,
2020-03-29,26021,7.0,0.0,0.740491,,
2020-03-30,26021,3.0,0.0,0.415147,,
2020-03-31,26021,3.0,1.0,0.143344,,
2020-04-01,26021,3.0,0.0,0.0,,
2020-04-02,26021,2.0,0.0,0.071966,,
2020-04-03,26021,12.0,0.0,0.133125,,
2020-04-04,26021,4.0,0.0,0.247604,,
2020-04-05,26021,2.0,0.0,0.365761,,
2020-04-06,26021,2.0,0.0,0.465249,,
2020-04-07,26021,4.0,1.0,0.51687,1.2186809,1.2186809
2020-04-08,26021,8.0,0.0,0.592814,0.9714319,0.9714319
2020-04-09,26021,8.0,0.0,0.692409,1.5446649,1.3913533
2020-04-10,26021,8.0,0.0,0.6186,1.3578889,1.2043391
2020-04-11,26021,6.0,1.0,0.618278,1.2805322,1.1366705
2020-04-12,26021,10.0,1.0,0.549274,1.3131802,1.1569236
2020-04-13,26021,1.0,0.0,0.482123,1.2426254,1.0878517
2020-04-14,26021,6.0,1.0,0.407338,1.066766,0.912427
2020-04-15,26021,12.0,2.0,1.151347,1.234539,1.0603854
2020-04-16,26021,10.0,0.0,1.492588,0.4801973,0.4801973
2020-04-17,26021,11.0,1.0,1.928808,0.6241693,0.6241693
2020-04-18,26021,9.0,0.0,2.542445,0.6027213,0.6027213
2020-04-19,26021,5.0,0.0,3.074292,0.6615324,0.6615324
2020-04-20,26021,6.0,0.0,3.510359,1.4923753,1.4923753
2020-04-21,26021,6.0,2.0,4.096825,1.7033395,1.7033395
2020-04-22,26021,7.0,1.0,4.341037,1.4643131,1.4643131
2020-04-23,26021,12.0,0.0,4.351913,1.5384622,1.5384622
2020-04-24,26021,21.0,0.0,5.00379,1.3592402,1.3592402
2020-04-25,26021,3.0,1.0,5.432875,1.7275217,1.7447429
2020-04-26,26021,2.0,2.0,5.867011,1.6279312,1.6433608
2020-04-27,26021,2.0,0.0,6.135594,0.7921069,0.7846628
2020-04-28,26021,15.0,1.0,6.30429,0.7621151,0.6854591
2020-04-29,26021,10.0,0.0,6.451282,0.7405005,0.668008
2020-04-30,26021,6.0,0.0,5.725373,0.6694787,0.6009272
2020-05-01,26021,15.0,0.0,5.546974,0.6717921,0.605168
2020-05-02,26021,31.0,3.0,5.774623,0.2095185,0.1350305
2020-05-03,26021,6.0,0.0,5.914533,0.586409,0.4438313
2020-05-04,26021,4.0,2.0,5.980784,0.5292819,0.4025535
2020-05-05,26021,11.0,0.0,6.428365,0.4414825,0.3753379
2020-05-06,26021,29.0,0.0,6.181753,0.4333211,0.3683985
2020-05-07,26021,10.0,1.0,5.990344,0.4343621,0.3692571
2020-05-08,26021,22.0,1.0,4.963622,0.3589573,0.2894942
2020-05-09,26021,8.0,0.0,3.883321,0.3796441,0.3045782
2020-05-10,26021,7.0,0.0,2.633299,0.0,0.0
2020-05-11,26021,12.0,2.0,1.586982,0.0,0.0
2020-05-12,26021,8.0,1.0,1.084703,0.0,0.0
2020-05-13,26021,14.0,1.0,1.247504,0.0,0.0
2020-05-14,26021,45.0,1.0,1.735044,0.4612032,0.4612032
2020-05-15,26021,15.0,1.0,1.825115,0.5402193,0.5402193
2020-05-16,26021,15.0,0.0,1.6643,0.5352857,0.5352857
2020-05-17,26021,22.0,1.0,1.525331,0.5570439,0.5570439
2020-05-18,26021,6.0,1.0,1.32925,0.5528879,0.5528879
2020-05-19,26021,10.0,3.0,0.86012,0.5514265,0.5514265
2020-05-20,26021,14.0,1.0,0.921645,0.622135,0.622135
2020-05-21,26021,12.0,6.0,1.18037,0.0145594,0.0145594
2020-05-22,26021,7.0,2.0,1.673463,0.0199096,0.0199096
2020-05-23,26021,13.0,0.0,1.955702,0.0173733,0.0173733
2020-05-24,26021,3.0,0.0,2.124043,0.0,0.0
2020-05-25,26021,6.0,0.0,2.266094,0.0,0.0
2020-05-26,26021,3.0,5.0,1.949689,0.0179935,0.0179935
2020-05-27,26021,4.0,1.0,2.25581,0.0185187,0.0185187
2020-05-28,26021,6.0,1.0,2.369387,0.0202647,0.0759487
2020-05-29,26021,7.0,0.0,2.116446,0.322302,0.3785612
2020-05-30,26021,5.0,0.0,1.770043,0.3315116,0.3893171
2020-05-31,26021,8.0,0.0,1.490965,0.3263466,0.3832849
2020-06-01,26021,3.0,3.0,1.243353,0.3277815,0.3849608
2020-06-02,26021,7.0,1.0,1.308394,0.3054803,0.3624542
2020-06-03,26021,7.0,0.0,1.388032,0.583478,0.639079
2020-06-04,26021,3.0,0.0,1.552649,0.9544158,0.9544158
2020-06-05,26021,141.0,0.0,1.567436,0.6182653,0.6182653
2020-06-06,26021,6.0,0.0,1.531524,0.6345517,0.6345517
2020-06-07,26021,4.0,1.0,1.509554,0.6391836,0.6391836
2020-06-08,26021,4.0,3.0,1.482077,0.7030972,0.6267637
2020-06-09,26021,5.0,0.0,1.468486,0.717336,0.6394096
2020-06-10,26021,2.0,0.0,1.596704,0.3901679,0.3076196
2020-06-11,26021,8.0,0.0,1.548607,0.0833868,0.0
2020-06-12,26021,0.0,0.0,1.530668,0.0834124,0.0
2020-06-13,26021,6.0,0.0,1.686555,0.0846246,0.0
2020-06-14,26021,2.0,0.0,1.807392,0.0834575,0.0
2020-06-15,26021,0.0,0.0,1.885127,0.0,0.0
2020-06-16,26021,3.0,0.0,1.864775,0.0,0.0
2020-06-17,26021,2.0,0.0,1.936215,0.1318542,0.1318542
2020-06-18,26021,14.0,3.0,1.899362,0.4481802,0.4481802
2020-06-19,26021,5.0,0.0,1.926485,0.4518001,0.4518001
2020-06-20,26021,4.0,0.0,1.701609,0.4575558,0.4575558
2020-06-21,26021,0.0,0.0,1.447092,0.430766,0.430766
2020-06-22,26021,0.0,0.0,1.240175,0.4570732,0.4570732
2020-06-23,26021,2.0,0.0,1.010408,0.4516456,0.4516456
2020-06-24,26021,1.0,0.0,0.760057,0.2917863,0.2917863
2020-06-25,26021,4.0,0.0,0.838685,0.0,0.0
2020-06-26,26021,1.0,0.0,0.988173,0.0,0.0
2020-06-27,26021,5.0,0.0,1.29444,0.0,0.0
2020-06-28,26021,5.0,0.0,1.531737,0.0,0.0
