time_value,geo_value,cases,deaths,doctor_visits,wili,wcli
2020-02-20,26011,0.0,0.0,,,
2020-02-21,26011,0.0,0.0,,,
2020-02-22,26011,0.0,0.0,,,
2020-02-23,26011,0.0,0.0,,,
2020-02-24,26011,0.0,0.0,,,
2020-02-25,26011,0.0,0.0,,,
2020-02-26,26011,0.0,0.0,,,
2020-02-27,26011,0.0,0.0,,,
2020-02-28,26011,0.0,0.0,,,
2020-02-29,26011,0.0,0.0,,,
2020-03-01,26011,0.0,0.0,,,
2020-03-02,26011,0.0,0.0,,,
2020-03-03,26011,0.0,0.0,,,
2020-03-04,26011,0.0,0.0,,,
2020-03-05,26011,0.0,0.0,,,
2020-03-06,26011,0.0,0.0,,,
2020-03-07,26011,0.0,0.0,,,
2020-03-08,26011,0.0,0.0,,,
2020-03-09,26011,0.0,0.0,,,
2020-03-10,26011,0.0,0.0,,,
2020-03-11,26011,0.0,0.0,,,
2020-03-12,26011,0.0,0.0,,,
2020-03-13,26011,0.0,0.0,,,
2020-03-14,26011,0.0,0.0,,,
2020-03-15,26011,0.0,0.0,,,
2020-03-16,26011,0.0,0.0,,,
2020-03-17,26011,0.0,0.0,,,
2020-03-18,26011,0.0,0.0,,,
2020-03-19,26011,0.0,0.0,,,
2020-03-20,26011,0.0,0.0,,,
2020-03-21,26011,0.0,0.0,,,
2020-03-22,26011,0.0,0.0,,,
2020-03-23,26011,0.0,0.0,,,
2020-03-24,26011,0.0,0.0,,,
2020-03-25,26011,0.0,0.0,,,
2020-03-26,26011,0.0,0.0,,,
2020-03-27,26011,0.0,0.0,,,
2020-03-28,26011,0.0,0.0,,,
2020-03-29,26011,0.0,0.0,,,
2020-03-30,26011,0.0,0.0,,,
2020-03-31,26011,1.0,0.0,,,
2020-04-01,26011,0.0,0.0,,,
2020-04-02,26011,0.0,0.0,,,
2020-04-03,26011,1.0,0.0,,,
2020-04-04,26011,1.0,0.0,,,
2020-04-05,26011,0.0,0.0,,,
