time_value,geo_value,cases,deaths,doctor_visits,wili,wcli
2020-02-01,26077,,,0.0,,
2020-02-02,26077,,,0.0,,
2020-02-03,26077,,,0.0,,
2020-02-04,26077,,,0.0,,
2020-02-05,26077,,,0.0,,
2020-02-06,26077,,,0.0,,
2020-02-07,26077,,,0.0,,
2020-02-08,26077,,,0.0,,
2020-02-09,26077,,,0.0,,
2020-02-10,26077,,,0.0,,
2020-02-11,26077,,,0.0,,
2020-02-12,26077,,,0.0,,
2020-02-13,26077,,,0.0,,
2020-02-14,26077,,,0.0,,
2020-02-15,26077,,,0.0,,
2020-02-16,26077,,,0.0,,
2020-02-17,26077,,,0.0,,
2020-02-18,26077,,,0.0,,
2020-02-19,26077,,,0.0,,
2020-02-20,26077,0.0,0.0,0.0,,
2020-02-21,26077,0.0,0.0,0.0,,
2020-02-22,26077,0.0,0.0,0.0,,
2020-02-23,26077,0.0,0.0,0.0,,
2020-02-24,26077,0.0,0.0,0.0,,
2020-02-25,26077,0.0,0.0,0.0,,
2020-02-26,26077,0.0,0.0,0.0,,
2020-02-27,26077,0.0,0.0,0.0,,
2020-02-28,26077,0.0,0.0,0.0,,
2020-02-29,26077,0.0,0.0,0.0,,
2020-03-01,26077,0.0,0.0,0.0,,
2020-03-02,26077,0.0,0.0,0.0,,
2020-03-03,26077,0.0,0.0,0.0,,
2020-03-04,26077,0.0,0.0,0.0,,
2020-03-05,26077,0.0,0.0,0.0,,
2020-03-06,26077,0.0,0.0,0.0,,
2020-03-07,26077,0.0,0.0,0.0,,
2020-03-08,26077,0.0,0.0,0.0,,
2020-03-09,26077,0.0,0.0,0.0,,
2020-03-10,26077,0.0,0.0,0.0,,
2020-03-11,26077,0.0,0.0,0.0,,
2020-03-12,26077,0.0,0.0,0.0,,
2020-03-13,26077,0.0,0.0,0.0,,
2020-03-14,26077,0.0,0.0,0.0,,
2020-03-15,26077,0.0,0.0,0.0,,
2020-03-16,26077,0.0,0.0,0.0,,
2020-03-17,26077,0.0,0.0,0.0,,
2020-03-18,26077,0.0,0.0,0.0,,
2020-03-19,26077,0.0,0.0,0.0,,
2020-03-20,26077,0.0,0.0,0.0,,
2020-03-21,26077,0.0,0.0,0.0,,
2020-03-22,26077,0.0,0.0,0.175143,,
2020-03-23,26077,3.0,0.0,0.33455,,
2020-03-24,26077,0.0,0.0,0.477344,,
2020-03-25,26077,2.0,0.0,0.556535,,
2020-03-26,26077,5.0,0.0,0.536862,,
2020-03-27,26077,1.0,0.0,0.620115,,
2020-03-28,26077,4.0,0.0,0.747796,,
2020-03-29,26077,4.0,0.0,0.824677,,
2020-03-30,26077,5.0,1.0,0.863966,,
2020-03-31,26077,0.0,0.0,0.809764,,
2020-04-01,26077,6.0,0.0,0.767768,,
2020-04-02,26077,4.0,0.0,0.770005,,
2020-04-03,26077,6.0,0.0,0.449821,,
2020-04-04,26077,5.0,2.0,0.122728,,
2020-04-05,26077,8.0,0.0,0.151073,,
2020-04-06,26077,5.0,0.0,0.126379,0.0,0.0
2020-04-07,26077,6.0,1.0,0.101205,0.8252641,0.8252641
2020-04-08,26077,3.0,2.0,0.20776,0.7434278,0.7434278
2020-04-09,26077,7.0,0.0,0.363818,0.5089911,0.5089911
2020-04-10,26077,3.0,1.0,0.371324,0.4078697,0.4078697
2020-04-11,26077,2.0,0.0,0.533837,0.6170926,0.6170926
2020-04-12,26077,5.0,0.0,0.743439,0.6304496,0.6304496
2020-04-13,26077,7.0,0.0,0.973063,0.7887416,0.7314567
2020-04-14,26077,3.0,1.0,1.231939,0.7125954,0.6005111
2020-04-15,26077,9.0,0.0,1.342243,0.9560479,0.8309375
2020-04-16,26077,15.0,0.0,1.242751,1.0570893,0.9236098
2020-04-17,26077,12.0,1.0,1.169655,1.0263674,0.8889654
2020-04-18,26077,24.0,0.0,1.277752,0.9835771,0.8560684
2020-04-19,26077,12.0,0.0,1.536451,0.9102077,0.8008645
2020-04-20,26077,19.0,0.0,1.792417,0.8293197,0.8085493
2020-04-21,26077,16.0,1.0,2.659202,1.038409,1.0545043
2020-04-22,26077,11.0,1.0,3.163263,0.4465796,0.4622146
2020-04-23,26077,17.0,0.0,3.840326,0.4716654,0.4875279
2020-04-24,26077,37.0,0.0,5.166151,0.568448,0.5840761
2020-04-25,26077,14.0,0.0,5.758533,0.5630976,0.5785589
2020-04-26,26077,12.0,0.0,6.092682,0.6174465,0.6329093
2020-04-27,26077,8.0,1.0,6.316131,0.5755574,0.5755574
2020-04-28,26077,27.0,0.0,6.984949,0.2781984,0.2511532
2020-04-29,26077,21.0,0.0,7.119687,0.2882464,0.3333977
2020-04-30,26077,16.0,1.0,6.768957,0.2653816,0.3101108
2020-05-01,26077,41.0,5.0,7.738383,0.4430527,0.4113349
2020-05-02,26077,37.0,0.0,6.901786,0.4815956,0.4497657
2020-05-03,26077,14.0,0.0,6.231574,0.530023,0.4984286
2020-05-04,26077,24.0,4.0,5.532125,0.5323549,0.5006212
2020-05-05,26077,9.0,0.0,4.927659,0.4684554,0.4653763
2020-05-06,26077,50.0,1.0,4.098432,0.462661,0.3842588
2020-05-07,26077,22.0,2.0,3.377959,0.5678732,0.4887047
2020-05-08,26077,12.0,0.0,3.273099,0.2939582,0.2939582
2020-05-09,26077,18.0,2.0,3.393192,0.2414486,0.2414486
2020-05-10,26077,10.0,2.0,3.453468,0.1289584,0.1289584
2020-05-11,26077,21.0,3.0,3.454729,0.1923051,0.1923051
2020-05-12,26077,14.0,4.0,3.02636,0.3126616,0.3126616
2020-05-13,26077,7.0,0.0,2.674013,0.3159647,0.3159647
2020-05-14,26077,26.0,4.0,2.456229,0.201524,0.201524
2020-05-15,26077,10.0,1.0,2.888821,0.470723,0.438898
2020-05-16,26077,28.0,1.0,2.192878,0.481278,0.4494657
2020-05-17,26077,0.0,0.0,1.549256,0.4796949,0.4479788
2020-05-18,26077,12.0,0.0,1.040619,0.6042741,0.5721732
2020-05-19,26077,20.0,2.0,1.042886,0.4890412,0.456573
2020-05-20,26077,12.0,1.0,0.848498,0.4823479,0.4503047
2020-05-21,26077,11.0,0.0,0.604794,0.8787346,0.8474946
2020-05-22,26077,16.0,2.0,0.716768,0.6116281,0.6540496
2020-05-23,26077,15.0,0.0,0.981269,0.6281911,0.6700718
2020-05-24,26077,4.0,0.0,1.198613,0.6465856,0.6883129
2020-05-25,26077,4.0,2.0,1.359932,0.5309675,0.572297
2020-05-26,26077,1.0,2.0,1.442345,0.7475874,0.7879093
2020-05-27,26077,12.0,0.0,1.402051,0.7552339,0.7959767
2020-05-28,26077,6.0,3.0,1.487557,0.4192515,0.4607064
2020-05-29,26077,13.0,0.0,1.743422,0.5776058,0.5776058
2020-05-30,26077,1.0,0.0,1.57546,0.5502099,0.5502099
2020-05-31,26077,10.0,1.0,1.392439,0.5471498,0.5471498
2020-06-01,26077,0.0,2.0,1.218643,0.5406235,0.502334
2020-06-02,26077,4.0,1.0,0.991414,0.3950344,0.35593
2020-06-03,26077,2.0,0.0,0.830932,0.477763,0.4386967
2020-06-04,26077,8.0,0.0,1.313589,0.4041046,0.3655344
2020-06-05,26077,61.0,1.0,1.978641,0.2413565,0.2035156
2020-06-06,26077,7.0,2.0,2.176496,0.3255905,0.2870412
2020-06-07,26077,3.0,0.0,1.869495,0.6636241,0.6259323
2020-06-08,26077,5.0,0.0,1.567378,0.8283558,0.8283558
2020-06-09,26077,1.0,0.0,1.550573,0.7502111,0.7502111
2020-06-10,26077,5.0,2.0,1.938556,0.6559383,0.6559383
2020-06-11,26077,3.0,0.0,1.971088,0.6654401,0.6654401
2020-06-12,26077,6.0,0.0,1.801333,0.6845614,0.6845614
2020-06-13,26077,3.0,0.0,1.688782,0.7143253,0.7143253
2020-06-14,26077,2.0,0.0,1.615246,0.3838316,0.3838316
2020-06-15,26077,1.0,0.0,1.516225,0.248989,0.248989
2020-06-16,26077,3.0,0.0,1.320345,0.2549664,0.2549664
2020-06-17,26077,11.0,0.0,1.158916,0.2577534,0.2577534
2020-06-18,26077,8.0,1.0,1.341406,0.4420002,0.4420002
2020-06-19,26077,7.0,0.0,1.492831,0.5054645,0.5054645
2020-06-20,26077,11.0,1.0,1.492462,0.3832913,0.3832913
2020-06-21,26077,1.0,0.0,1.443584,0.3584032,0.3584032
2020-06-22,26077,0.0,1.0,1.400398,0.2437692,0.2437692
2020-06-23,26077,6.0,0.0,1.589984,0.4998393,0.4998393
2020-06-24,26077,15.0,1.0,1.824929,0.4959272,0.4959272
2020-06-25,26077,25.0,0.0,1.74072,0.338144,0.338144
2020-06-26,26077,6.0,0.0,2.615178,0.525804,0.3800806
2020-06-27,26077,7.0,0.0,2.530259,0.5539445,0.3815871
2020-06-28,26077,8.0,0.0,2.471022,0.7971099,0.6274911
2020-06-29,26077,6.0,0.0,2.452597,0.9588751,0.7878797
2020-06-30,26077,15.0,0.0,2.47777,0.6660229,0.5017847
2020-07-01,26077,5.0,1.0,2.489163,0.6819383,0.5137433
2020-07-02,26077,4.0,0.0,3.305932,0.7030945,0.5445529
2020-07-03,26077,10.0,0.0,3.888196,0.5556572,0.5317543
2020-07-04,26077,5.0,0.0,4.218757,0.5234375,0.5234375
2020-07-05,26077,2.0,0.0,4.400064,0.2821186,0.2821186
2020-07-06,26077,2.0,0.0,4.269904,0.1463915,0.1463915
2020-07-07,26077,19.0,0.0,4.0367,0.1552736,0.1552736
2020-07-08,26077,25.0,1.0,3.985396,0.1797574,0.1504349
2020-07-09,26077,16.0,1.0,3.932139,0.2722851,0.2429719
2020-07-10,26077,22.0,0.0,4.255468,0.2489803,0.2197157
2020-07-11,26077,22.0,0.0,4.130697,0.3237963,0.2940892
2020-07-12,26077,18.0,0.0,4.009438,0.3281999,0.2980902
2020-07-13,26077,3.0,0.0,3.883143,0.396449,0.3662814
2020-07-14,26077,15.0,1.0,4.039162,0.4071838,0.3757699
2020-07-15,26077,16.0,0.0,3.685587,0.4372793,0.4372793
2020-07-16,26077,9.0,1.0,3.102418,0.2815542,0.2815542
2020-07-17,26077,22.0,0.0,2.944206,0.2132892,0.2132892
2020-07-18,26077,17.0,0.0,2.691611,0.3803307,0.3803307
