time_value,geo_value,cases,deaths,doctor_visits,wili,wcli
2020-02-01,26075,,,0.0,,
2020-02-02,26075,,,0.0,,
2020-02-03,26075,,,0.0,,
2020-02-04,26075,,,0.0,,
2020-02-05,26075,,,0.0,,
2020-02-06,26075,,,0.0,,
2020-02-07,26075,,,0.0,,
2020-02-08,26075,,,0.0,,
2020-02-09,26075,,,0.0,,
2020-02-10,26075,,,0.0,,
2020-02-11,26075,,,0.0,,
2020-02-12,26075,,,0.0,,
2020-02-13,26075,,,0.0,,
2020-02-14,26075,,,0.0,,
2020-02-15,26075,,,0.0,,
2020-02-16,26075,,,0.0,,
2020-02-17,26075,,,0.0,,
2020-02-18,26075,,,0.0,,
2020-02-19,26075,,,0.0,,
2020-02-20,26075,0.0,0.0,0.0,,
2020-02-21,26075,0.0,0.0,0.0,,
2020-02-22,26075,0.0,0.0,0.0,,
2020-02-23,26075,0.0,0.0,0.0,,
2020-02-24,26075,0.0,0.0,0.0,,
2020-02-25,26075,0.0,0.0,0.0,,
2020-02-26,26075,0.0,0.0,0.0,,
2020-02-27,26075,0.0,0.0,0.0,,
2020-02-28,26075,0.0,0.0,0.209728,,
2020-02-29,26075,0.0,0.0,0.237844,,
2020-03-01,26075,0.0,0.0,0.21784,,
2020-03-02,26075,0.0,0.0,0.170113,,
2020-03-03,26075,0.0,0.0,0.018497,,
2020-03-04,26075,0.0,0.0,0.0,,
2020-03-05,26075,0.0,0.0,0.0,,
2020-03-06,26075,0.0,0.0,0.0,,
2020-03-07,26075,0.0,0.0,0.0,,
2020-03-08,26075,0.0,0.0,0.0,,
2020-03-09,26075,0.0,0.0,0.0,,
2020-03-10,26075,0.0,0.0,0.0,,
2020-03-11,26075,0.0,0.0,0.0,,
2020-03-12,26075,0.0,0.0,0.0,,
2020-03-13,26075,0.0,0.0,0.0,,
2020-03-14,26075,0.0,0.0,0.0,,
2020-03-15,26075,0.0,0.0,0.0,,
2020-03-16,26075,0.0,0.0,0.0,,
2020-03-17,26075,1.0,0.0,0.0,,
2020-03-18,26075,0.0,0.0,0.0,,
2020-03-19,26075,0.0,0.0,0.0,,
2020-03-20,26075,0.0,0.0,0.0,,
2020-03-21,26075,0.0,0.0,0.0,,
2020-03-22,26075,0.0,0.0,0.0,,
2020-03-23,26075,0.0,0.0,0.0,,
2020-03-24,26075,5.0,0.0,0.095951,,
2020-03-25,26075,6.0,0.0,0.189841,,
2020-03-26,26075,4.0,0.0,0.279475,,
2020-03-27,26075,0.0,0.0,0.355609,,
2020-03-28,26075,4.0,0.0,0.422398,,
2020-03-29,26075,4.0,0.0,0.793595,,
2020-03-30,26075,13.0,1.0,1.115733,,
2020-03-31,26075,10.0,0.0,1.298477,,
2020-04-01,26075,9.0,1.0,1.293503,,
2020-04-02,26075,11.0,0.0,1.241142,,
2020-04-03,26075,2.0,1.0,1.0274,,
2020-04-04,26075,12.0,0.0,0.810818,,
2020-04-05,26075,9.0,0.0,0.665669,,
2020-04-06,26075,13.0,1.0,0.536411,,
2020-04-07,26075,11.0,0.0,0.439195,0.5891828,0.5891828
2020-04-08,26075,12.0,0.0,0.611274,0.3476026,0.4175114
2020-04-09,26075,5.0,0.0,0.817595,0.5116079,0.5537865
2020-04-10,26075,9.0,0.0,1.366612,0.4445232,0.4764236
2020-04-11,26075,12.0,0.0,1.855774,1.0875054,1.1243189
2020-04-12,26075,19.0,0.0,2.360762,0.7551838,0.8057736
2020-04-13,26075,1.0,0.0,2.721606,0.6439743,0.6965189
2020-04-14,26075,11.0,3.0,2.995588,0.5641003,0.6242126
2020-04-15,26075,12.0,1.0,3.142575,0.7454494,0.7454494
2020-04-16,26075,14.0,0.0,3.032323,0.9222129,0.9222129
2020-04-17,26075,18.0,1.0,2.599837,0.925214,0.925214
2020-04-18,26075,5.0,0.0,1.877332,0.5021051,0.5021051
2020-04-19,26075,16.0,1.0,1.232173,0.301624,0.301624
2020-04-20,26075,12.0,0.0,0.67612,0.3896913,0.3896913
2020-04-21,26075,20.0,2.0,0.430342,0.4059787,0.4059787
2020-04-22,26075,9.0,0.0,0.268434,0.5926323,0.5926323
2020-04-23,26075,9.0,2.0,0.926953,0.6910851,0.6739071
2020-04-24,26075,15.0,1.0,1.504712,0.7643133,0.7432057
2020-04-25,26075,10.0,1.0,2.145871,0.8464565,0.824494
2020-04-26,26075,4.0,0.0,2.883669,0.8358318,0.8170346
2020-04-27,26075,14.0,2.0,3.503529,1.171673,1.1573168
2020-04-28,26075,1.0,0.0,3.835357,1.1300977,1.1186887
2020-04-29,26075,9.0,1.0,3.892749,0.956385,0.9524666
2020-04-30,26075,10.0,3.0,4.177632,0.8156135,0.8156135
2020-05-01,26075,0.0,0.0,3.722806,0.8016977,0.8623537
2020-05-02,26075,0.0,2.0,3.39315,0.7315756,0.7924726
2020-05-03,26075,0.0,0.0,3.395867,0.8010571,0.8623918
2020-05-04,26075,2.0,1.0,3.361766,0.3803319,0.4416614
2020-05-05,26075,4.0,0.0,3.288328,0.4890715,0.5494707
2020-05-06,26075,6.0,0.0,3.280345,0.5275649,0.5878093
2020-05-07,26075,7.0,0.0,2.959419,0.3356744,0.3975105
2020-05-08,26075,1.0,0.0,2.672737,0.2873673,0.2873673
2020-05-09,26075,8.0,1.0,2.151364,0.2802453,0.3041647
2020-05-10,26075,4.0,0.0,1.700131,0.2119765,0.2358604
2020-05-11,26075,7.0,0.0,1.325337,0.2066243,0.2300601
2020-05-12,26075,1.0,0.0,1.346411,0.0815594,0.1060832
2020-05-13,26075,4.0,0.0,1.396455,0.0400007,0.0655986
2020-05-14,26075,6.0,0.0,1.885023,0.0,0.0253694
2020-05-15,26075,3.0,0.0,2.858983,0.1035897,0.094856
2020-05-16,26075,0.0,0.0,3.617083,0.1111925,0.073402
2020-05-17,26075,1.0,0.0,4.234247,0.1098359,0.1189197
2020-05-18,26075,0.0,0.0,4.765266,0.3947405,0.4101836
2020-05-19,26075,3.0,0.0,4.82955,0.4016727,0.418827
2020-05-20,26075,3.0,0.0,4.863913,0.4317144,0.4436411
2020-05-21,26075,4.0,0.0,4.548657,0.4239316,0.4339891
2020-05-22,26075,5.0,0.0,4.096592,0.6206634,0.6631921
2020-05-23,26075,2.0,0.0,3.514352,0.7896,0.8335646
2020-05-24,26075,4.0,0.0,2.98087,0.7750076,0.7750076
2020-05-25,26075,2.0,0.0,2.543848,0.864892,0.864892
2020-05-26,26075,0.0,0.0,2.144056,1.0419645,1.0419645
2020-05-27,26075,1.0,0.0,1.446387,1.0927248,1.0927248
2020-05-28,26075,6.0,1.0,1.012256,1.0975635,1.0975635
2020-05-29,26075,2.0,1.0,0.684114,0.8398251,0.8398251
2020-05-30,26075,0.0,0.0,0.421565,0.6637638,0.6637638
