time_value,geo_value,cases,deaths,doctor_visits,wili,wcli
2020-02-23,104340,0.0,0.0,0.0,0.0,0.0
2020-03-01,182595,0.0,0.0,0.0,0.0,0.0
2020-03-08,182595,0.0,0.0,0.0,0.0,0.0
2020-03-15,182595,0.0,0.0,0.0,0.0,0.0
2020-03-22,182595,0.0,0.0,0.0,0.0,0.0
2020-03-29,182595,0.0,0.0,0.0,0.0,0.0
2020-04-05,182595,0.0,0.0,0.0,0.0,0.0
2020-04-12,182595,1.0,0.0,0.0,0.0,0.0
2020-04-19,182595,1.0,0.0,0.0,0.0,0.0
2020-04-26,182595,0.0,0.0,0.0,0.0,0.0
2020-05-03,182595,0.0,0.0,0.0,0.0,0.0
2020-05-10,182595,0.0,0.0,27.238702,0.0,0.0
2020-05-17,182595,1.0,0.0,24.342017000000002,0.0,0.0
2020-05-24,182595,2.0,0.0,0.320122,0.0,0.0
2020-05-31,182595,1.0,0.0,0.0,0.0,0.0
2020-06-07,182595,1.0,0.0,0.0,0.0,0.0
2020-06-14,182595,0.0,0.0,2.280254,0.0,0.0
2020-06-21,182595,0.0,0.0,7.986909,0.0,0.0
2020-06-28,182595,0.0,0.0,18.935013,0.0,0.0
2020-07-05,182595,5.0,0.0,44.700603,0.0,0.0
2020-07-12,182595,0.0,0.0,23.118166000000002,0.0,0.0
2020-07-19,182595,1.0,0.0,12.185169,0.0,0.0
2020-07-26,182595,4.0,0.0,21.333123,0.0,0.0
2020-08-02,182595,0.0,0.0,40.456724,0.0,0.0
2020-08-09,182595,5.0,0.0,29.131249,0.0,0.0
2020-08-16,182595,5.0,0.0,9.035486,0.0,0.0
2020-08-23,182595,2.0,0.0,10.500126,0.0,0.0
2020-08-30,182595,0.0,0.0,25.35942,0.0,0.0
2020-09-06,182595,0.0,0.0,23.830731,0.0,0.0
2020-09-13,182595,3.0,0.0,30.065922999999998,0.0,0.0
2020-09-20,182595,0.0,0.0,50.864643,0.0,0.0
2020-09-27,182595,0.0,0.0,36.643689,0.0,0.0
2020-10-04,182595,4.0,0.0,37.83828,0.0,0.0
2020-10-11,182595,2.0,0.0,46.195478,0.0,0.0
2020-10-18,182595,5.0,0.0,10.824606,0.0,0.0
2020-10-25,182595,13.0,0.0,8.993639,0.0,0.0
2020-11-01,182595,12.0,1.0,25.630538,0.0,0.0
2020-11-08,182595,23.0,0.0,44.624509,0.0,0.0
2020-11-15,182595,35.0,0.0,69.593969,0.0,0.0
2020-11-22,182595,39.0,2.0,89.865155,0.0,0.0
2020-11-29,182595,26.0,1.0,87.416383,0.0,0.0
