time_value,geo_value,cases,deaths,doctor_visits,wili,wcli
2020-02-02,52250,0.0,0.0,0.0,0.0,0.0
2020-02-09,182875,0.0,0.0,0.0,0.0,0.0
2020-02-16,182875,0.0,0.0,0.0,0.0,0.0
2020-02-23,182875,0.0,0.0,0.0,0.0,0.0
2020-03-01,182875,0.0,0.0,0.0,0.0,0.0
2020-03-08,182875,0.0,0.0,0.11035400000000001,0.0,0.0
2020-03-15,182875,14.0,0.0,0.100943,0.0,0.0
2020-03-22,182875,263.0,1.0,7.851344000000001,0.0,0.0
2020-03-29,182875,893.0,30.0,17.475844000000002,0.0,0.0
2020-04-05,182875,1865.0,132.0,34.952556,0.0,0.0
2020-04-12,182875,1880.0,166.0,42.112944999999996,6.328248,6.5523076
2020-04-19,182875,1194.0,142.0,55.969204,3.4173676,3.3584307
2020-04-26,182875,804.0,149.0,89.752356,2.6664403,2.1487747
2020-05-03,182875,586.0,137.0,98.594853,3.4562823,3.0483438
2020-05-10,182875,237.0,86.0,72.093012,2.7828768,2.6578447
2020-05-17,182875,307.0,69.0,48.120282,3.1193556,2.9314663
2020-05-24,182875,172.0,43.0,39.878298,1.3873867,1.3047621
2020-05-31,182875,181.0,33.0,41.166575,1.8186828,1.8385411
2020-06-07,182875,2609.0,67.0,23.997651,1.8840238,1.8756751999999999
2020-06-14,182875,301.0,12.0,20.306115,1.6356393,1.6123928
2020-06-21,182875,379.0,10.0,23.461386,1.354568,1.4376113
2020-06-28,182875,231.0,8.0,29.299681,0.8903013,0.8277574999999999
2020-07-05,182875,317.0,6.0,53.044518,1.2253977,1.3140072
2020-07-12,182875,467.0,17.0,71.803149,1.9445516999999999,2.1478731
2020-07-19,182875,698.0,6.0,69.689035,1.2574035,1.2829766
2020-07-26,182875,637.0,13.0,70.556061,2.6374331,2.4350147
2020-08-02,182875,742.0,-1.0,63.991014,3.3843849,3.2544606
2020-08-09,182875,724.0,3.0,70.948493,1.6591643,1.6534998
2020-08-16,182875,968.0,12.0,75.906193,1.4817548999999999,1.3258469
2020-08-23,182875,756.0,11.0,76.575817,2.6850996,2.4665535
