time_value,geo_value,cases,deaths,doctor_visits,wili,wcli
2020-02-02,52198,0.0,0.0,0.23428,0.0,0.0
2020-02-09,182693,0.0,0.0,0.8199799999999999,0.0,0.0
2020-02-16,182693,0.0,0.0,0.8199799999999999,0.0,0.0
2020-02-23,182693,0.0,0.0,0.8199799999999999,0.0,0.0
2020-03-01,182693,0.0,0.0,0.8199799999999999,0.0,0.0
2020-03-08,182693,0.0,0.0,1.28635,0.0,0.0
2020-03-15,182693,5.0,0.0,3.179132,0.0,0.0
2020-03-22,182693,135.0,0.0,10.015912,0.0,0.0
2020-03-29,182693,480.0,20.0,19.706623999999998,0.0,0.0
2020-04-05,182693,1383.0,63.0,34.646308,0.0,0.0
2020-04-12,182693,1251.0,134.0,51.696049,8.854628,8.0675017
2020-04-19,182693,1106.0,174.0,45.429346,6.2883954,6.2818033
2020-04-26,182693,843.0,129.0,48.604289,3.2925222,3.2693541
2020-05-03,182693,533.0,108.0,68.816929,2.3048186,2.3749625
2020-05-10,182693,306.0,70.0,59.422955,2.5366865,3.1562805000000003
2020-05-17,182693,303.0,42.0,38.483357,3.1528455,3.3263789
2020-05-24,182693,154.0,38.0,32.150934,2.457785,2.3525168
2020-05-31,182693,196.0,32.0,23.639006,2.3015495,2.7821712
2020-06-07,182693,302.0,60.0,9.191051999999999,4.7276005,4.6308284
2020-06-14,182693,53.0,19.0,12.039597,2.4157469000000003,2.2869204
2020-06-21,182693,102.0,9.0,18.238857,1.3172376,1.8701356
2020-06-28,182693,145.0,9.0,32.456998999999996,3.1712031,2.5250604
2020-07-05,182693,244.0,12.0,46.160783,2.1975532,1.9557288
2020-07-12,182693,289.0,9.0,45.390542,0.7578606999999999,0.7578606999999999
2020-07-19,182693,523.0,5.0,48.558452,2.3882120000000002,2.3652794
2020-07-26,182693,538.0,3.0,52.586411,4.9726919,4.5773584
2020-08-02,182693,711.0,0.0,62.948263,3.8131899000000002,3.516262
2020-08-09,182693,831.0,10.0,77.683017,5.2545886,5.2290295
2020-08-16,182693,883.0,9.0,81.561399,5.8859939,5.8859939
2020-08-23,182693,700.0,3.0,73.437044,1.2558726,1.2558726
2020-08-30,182693,739.0,10.0,69.65346199999999,1.2851029999999999,1.7938073
2020-09-06,182693,435.0,14.0,58.647169999999996,7.8653924,8.1003906
2020-09-13,182693,483.0,20.0,63.129985,2.1590323,2.1590323
2020-09-20,182693,298.0,7.0,45.249849,2.6431331,3.2835107
2020-09-27,182693,507.0,12.0,39.793445,10.2971827,9.601983500000001
2020-10-04,182693,629.0,11.0,48.371627000000004,7.6331965,7.6331965
2020-10-11,182693,804.0,9.0,54.844873,5.3926643,5.3926643
2020-10-18,182693,959.0,20.0,63.817322,4.7850106,4.792841
2020-10-25,182693,1155.0,23.0,62.761656,6.4113858,6.4175104
2020-11-01,182693,1705.0,14.0,97.266375,6.0198314,5.7140439
2020-11-08,182693,2355.0,12.0,127.157928,8.8696684,7.5038831
2020-11-15,182693,5114.0,56.0,157.122852,7.8117298,8.6435673
2020-11-22,182693,4629.0,47.0,160.011885,12.2727824,12.6907713
2020-11-29,182693,4752.0,54.0,177.943532,16.2333037,16.2333037
2020-12-06,182693,4696.0,69.0,178.558002,11.4583384,11.4460184
2020-12-13,182693,3384.0,82.0,108.21587099999999,5.2626462,4.9628831
2020-12-20,182693,2495.0,97.0,91.578867,4.809239,3.4793568
