time_value,geo_value,cases,deaths,doctor_visits,wili,wcli
2020-02-02,52010,0.0,0.0,0.0,0.0,0.0
2020-02-09,182035,0.0,0.0,0.0,0.0,0.0
2020-02-16,182035,0.0,0.0,0.0,0.0,0.0
2020-02-23,182035,0.0,0.0,0.0,0.0,0.0
2020-03-01,182035,0.0,0.0,0.0,0.0,0.0
2020-03-08,182035,0.0,0.0,0.0,0.0,0.0
2020-03-15,182035,0.0,0.0,0.0,0.0,0.0
2020-03-22,182035,1.0,0.0,0.242951,0.0,0.0
2020-03-29,182035,1.0,0.0,10.10972,0.0,0.0
2020-04-05,182035,12.0,0.0,14.252794,0.0,0.0
2020-04-12,182035,7.0,0.0,4.870952,7.641303799999999,7.70794
2020-04-19,182035,20.0,0.0,5.303717,13.599586299999999,7.8301
2020-04-26,182035,28.0,1.0,5.826545,1.5167989,1.5855688
2020-05-03,182035,44.0,1.0,15.226621,1.3634528000000001,1.3634528000000001
2020-05-10,182035,37.0,0.0,14.905114,1.4722622,1.5497526
2020-05-17,182035,29.0,0.0,7.427253,3.9673825,3.9984463
2020-05-24,182035,31.0,4.0,5.534014,1.6009819,1.4528134000000001
2020-05-31,182035,8.0,0.0,1.44183,2.8905607,3.1266617
2020-06-07,182035,48.0,0.0,3.811292,4.2651372,4.4053247
2020-06-14,182035,20.0,0.0,1.219371,4.337572,4.3649058
2020-06-21,182035,13.0,0.0,3.66272,2.6910683,2.7365926
2020-06-28,182035,7.0,0.0,9.199211,1.6714598999999999,1.6714598999999999
2020-07-05,182035,27.0,1.0,19.60877,2.7321199,2.7321199
2020-07-12,182035,40.0,0.0,28.442619999999998,3.9740013,3.9740013
2020-07-19,182035,51.0,0.0,31.759203,2.9939422,3.0437646000000003
2020-07-26,182035,46.0,0.0,18.697754,2.560391,2.4304562
2020-08-02,182035,37.0,0.0,17.103454,6.4221855,4.479998
2020-08-09,182035,22.0,-1.0,17.492554,2.3858681,2.2310928
2020-08-16,182035,42.0,0.0,11.821973,1.3489724,1.3489724
2020-08-23,182035,26.0,0.0,8.937324,1.4331208,1.4331208
2020-08-30,182035,40.0,0.0,7.411052,1.3830079,1.3830079
2020-09-06,182035,26.0,0.0,15.123484,1.6592923,1.6592923
2020-09-13,182035,31.0,1.0,12.796648,1.6394219,1.6394219
2020-09-20,182035,35.0,0.0,15.652688000000001,0.8040953,0.6634753999999999
2020-09-27,182035,36.0,0.0,12.335567000000001,7.5464929,6.947607
2020-10-04,182035,50.0,0.0,12.577224,2.8577093,2.2839204
2020-10-11,182035,86.0,0.0,21.288741,5.4407172,1.7782012
2020-10-18,182035,139.0,0.0,24.072828,4.8177943,4.7267133
2020-10-25,182035,161.0,0.0,28.413854,2.0204421,1.8171818
2020-11-01,182035,302.0,0.0,44.46255,0.3790654,0.3790654
2020-11-08,182035,354.0,1.0,47.659183,6.9589114,6.9589114
2020-11-15,182035,739.0,5.0,69.562049,9.2340255,9.3932834
2020-11-22,182035,752.0,7.0,80.197105,15.0907079,13.7919467
2020-11-29,182035,522.0,13.0,87.96282,5.8701032,4.9915501
2020-12-06,182035,626.0,7.0,104.378861,6.3431792,6.3431792
2020-12-13,182035,459.0,3.0,74.161108,7.291012,7.0614082
2020-12-20,182035,400.0,12.0,66.12930800000001,5.5079291,5.022787
2020-12-27,182035,265.0,7.0,84.196344,5.5271415,4.7077305
2021-01-03,182035,245.0,10.0,65.747375,4.1022806,3.9823705
2021-01-10,182035,325.0,14.0,35.74747,9.338726600000001,8.6755502
2021-01-17,182035,301.0,6.0,31.830127,8.4465045,8.4465045
2021-01-24,182035,243.0,6.0,35.633199,4.907700500000001,4.907700500000001
2021-01-31,182035,184.0,8.0,29.963012,11.9815238,11.9815238
2021-02-07,182035,137.0,3.0,32.730803,2.9469713,2.5839278
2021-02-14,182035,90.0,6.0,24.182942,8.0416602,7.8945363
2021-02-21,182035,66.0,3.0,13.957843,2.411759,2.9746788
2021-02-28,182035,87.0,0.0,12.153263,3.1949554,5.7765956
2021-03-07,182035,107.0,0.0,9.122392,2.6781046,2.6781046
2021-03-14,182035,152.0,0.0,9.64021,3.7605027,3.7605027
2021-03-21,182035,195.0,0.0,20.736708999999998,6.9577009,6.6221709
2021-03-28,182035,296.0,0.0,28.909505,8.0843654,7.6734155
2021-04-04,182035,430.0,0.0,24.671343,10.6156451,10.4430522
2021-04-11,182035,507.0,2.0,39.748477,9.3292798,8.233698
2021-04-18,182035,584.0,6.0,31.335569,8.5188524,8.5188524
