time_value,geo_value,cases,deaths,doctor_visits,wili,wcli
2020-02-01,26023,,,0.0,,
2020-02-02,26023,,,0.0,,
2020-02-03,26023,,,0.0,,
2020-02-04,26023,,,0.0,,
2020-02-05,26023,,,0.0,,
2020-02-06,26023,,,0.0,,
2020-02-07,26023,,,0.0,,
2020-02-08,26023,,,0.0,,
2020-02-09,26023,,,0.055556,,
2020-02-10,26023,,,0.155627,,
2020-02-11,26023,,,0.224305,,
2020-02-12,26023,,,0.274661,,
2020-02-13,26023,,,0.310787,,
2020-02-14,26023,,,0.232676,,
2020-02-15,26023,,,0.154515,,
2020-02-16,26023,,,0.071986,,
2020-02-17,26023,,,0.0,,
2020-02-18,26023,,,0.0,,
2020-02-19,26023,,,0.0,,
2020-02-20,26023,0.0,0.0,0.06015,,
2020-02-21,26023,0.0,0.0,0.117504,,
2020-02-22,26023,0.0,0.0,0.169828,,
2020-02-23,26023,0.0,0.0,0.263701,,
2020-02-24,26023,0.0,0.0,0.34265,,
2020-02-25,26023,0.0,0.0,0.443405,,
2020-02-26,26023,0.0,0.0,0.608227,,
2020-02-27,26023,0.0,0.0,0.662989,,
2020-02-28,26023,0.0,0.0,0.696531,,
2020-02-29,26023,0.0,0.0,0.679187,,
2020-03-01,26023,0.0,0.0,0.669535,,
2020-03-02,26023,0.0,0.0,0.655948,,
2020-03-03,26023,0.0,0.0,0.614726,,
2020-03-04,26023,0.0,0.0,0.514799,,
2020-03-05,26023,0.0,0.0,0.279494,,
2020-03-06,26023,0.0,0.0,0.031256,,
2020-03-07,26023,0.0,0.0,0.0,,
2020-03-08,26023,0.0,0.0,0.0,,
2020-03-09,26023,0.0,0.0,0.0,,
2020-03-10,26023,0.0,0.0,0.0,,
2020-03-11,26023,0.0,0.0,0.0,,
2020-03-12,26023,0.0,0.0,0.115922,,
2020-03-13,26023,0.0,0.0,0.212343,,
2020-03-14,26023,0.0,0.0,0.332288,,
2020-03-15,26023,0.0,0.0,0.379282,,
2020-03-16,26023,0.0,0.0,0.40348,,
2020-03-17,26023,0.0,0.0,0.404637,,
2020-03-18,26023,0.0,0.0,0.320528,,
2020-03-19,26023,0.0,0.0,0.334597,,
2020-03-20,26023,0.0,0.0,0.202158,,
2020-03-21,26023,0.0,0.0,0.18179,,
2020-03-22,26023,0.0,0.0,0.174601,,
2020-03-23,26023,0.0,0.0,0.173873,,
2020-03-24,26023,0.0,0.0,0.18078,,
2020-03-25,26023,0.0,0.0,0.197874,,
2020-03-26,26023,0.0,0.0,0.598773,,
2020-03-27,26023,0.0,0.0,0.831849,,
2020-03-28,26023,0.0,0.0,1.101596,,
2020-03-29,26023,0.0,0.0,1.3832,,
2020-03-30,26023,0.0,0.0,1.627224,,
2020-03-31,26023,2.0,0.0,1.78144,,
2020-04-01,26023,0.0,0.0,1.940837,,
2020-04-02,26023,3.0,0.0,2.04677,,
2020-04-03,26023,1.0,0.0,1.617779,,
2020-04-04,26023,4.0,0.0,1.214104,,
2020-04-05,26023,3.0,1.0,0.850367,,
2020-04-06,26023,2.0,0.0,0.536787,,
2020-04-07,26023,1.0,0.0,0.278595,,
2020-04-08,26023,2.0,0.0,0.07783,,
2020-04-09,26023,6.0,0.0,0.0,0.9580749,0.6050877
2020-04-10,26023,1.0,1.0,0.0,0.8322519,0.5298687
2020-04-11,26023,1.0,0.0,0.045461,1.164521,0.8526015
2020-04-12,26023,1.0,0.0,0.203063,1.164521,0.8526015
2020-04-13,26023,2.0,0.0,0.384251,1.0435432,0.7278295
2020-04-14,26023,0.0,0.0,0.494855,1.1121951,0.7681037
2020-04-15,26023,1.0,0.0,0.580133,1.1668141,1.1668141
2020-04-16,26023,1.0,0.0,0.769325,,
2020-04-17,26023,4.0,0.0,1.273326,,
2020-04-18,26023,0.0,0.0,1.374398,,
2020-04-19,26023,3.0,0.0,1.487411,0.9607907,0.9607907
2020-04-20,26023,2.0,0.0,1.512946,,
2020-04-21,26023,2.0,0.0,1.488416,,
2020-04-22,26023,0.0,0.0,1.433427,,
2020-04-23,26023,2.0,0.0,1.384502,,
2020-04-24,26023,2.0,0.0,1.430256,,
2020-04-25,26023,1.0,0.0,1.568276,,
2020-04-26,26023,1.0,0.0,1.535343,,
2020-04-27,26023,2.0,0.0,1.627985,0.9341233,0.9341233
2020-04-28,26023,3.0,0.0,1.630806,0.9084935,0.9084935
2020-04-29,26023,3.0,0.0,1.68314,0.890171,0.890171
2020-04-30,26023,7.0,0.0,1.722118,0.2389386,0.2389386
2020-05-01,26023,1.0,0.0,1.857603,0.2459052,0.2459052
2020-05-02,26023,2.0,0.0,1.760842,0.0,0.0
2020-05-03,26023,0.0,0.0,1.620221,0.0,0.0
2020-05-04,26023,0.0,0.0,1.496538,0.0,0.0
2020-05-05,26023,4.0,0.0,1.258557,0.0,0.0
2020-05-06,26023,2.0,0.0,1.955984,0.0,0.0
2020-05-07,26023,1.0,0.0,2.492383,0.0,0.0
2020-05-08,26023,3.0,0.0,3.100322,,
2020-05-09,26023,3.0,0.0,3.547759,,
2020-05-10,26023,0.0,0.0,3.998357,0.0,0.0
2020-05-11,26023,1.0,0.0,4.348142,,
2020-05-12,26023,2.0,0.0,4.559542,,
2020-05-13,26023,2.0,0.0,4.30986,,
2020-05-14,26023,6.0,0.0,3.790947,0.0,0.0
2020-05-15,26023,2.0,0.0,3.220603,0.2162742,0.2162742
2020-05-16,26023,3.0,0.0,2.616828,0.2070319,0.2070319
2020-05-17,26023,0.0,0.0,2.096698,0.2094859,0.5060609
2020-05-18,26023,0.0,0.0,1.474879,0.2019193,0.4905935
2020-05-19,26023,0.0,0.0,0.89015,0.2141162,0.5202072
2020-05-20,26023,2.0,0.0,0.43135,0.2139442,0.5198586
2020-05-21,26023,1.0,0.0,0.093273,0.2349399,0.5410649
2020-05-22,26023,1.0,0.0,0.0,0.0,0.3274275
2020-05-23,26023,1.0,0.0,0.0,0.0,0.3472599
2020-05-24,26023,1.0,0.0,0.0,0.0,0.0
2020-05-25,26023,1.0,0.0,0.0,0.0,0.0
2020-05-26,26023,1.0,0.0,0.0,0.0,0.0
2020-05-27,26023,2.0,0.0,0.0,0.0,0.0
2020-05-28,26023,4.0,0.0,0.036918,0.0,0.0
2020-05-29,26023,2.0,0.0,0.068985,0.0,0.0
2020-05-30,26023,6.0,0.0,0.1957,0.0,0.0
2020-05-31,26023,4.0,0.0,0.330003,0.6511232,0.6511232
2020-06-01,26023,2.0,0.0,0.419739,0.6839746,0.6839746
2020-06-02,26023,1.0,0.0,0.520037,0.7899037,0.7899037
2020-06-03,26023,0.0,0.0,0.590528,0.7921126,0.7921126
2020-06-04,26023,2.0,0.0,0.659981,0.8042452,0.8042452
2020-06-05,26023,13.0,0.0,0.687554,0.8164722,1.144427
2020-06-06,26023,8.0,0.0,0.745031,0.8526695,1.194989
2020-06-07,26023,2.0,0.0,0.651807,0.2951938,0.6508846
2020-06-08,26023,2.0,0.0,0.560321,0.9921232,1.3458153
2020-06-09,26023,2.0,0.0,0.626223,,
2020-06-10,26023,2.0,0.0,0.85244,1.5931373,1.9607843
2020-06-11,26023,5.0,0.0,1.044391,,
2020-06-12,26023,1.0,0.0,1.357732,,
2020-06-13,26023,3.0,0.0,1.682588,,
2020-06-14,26023,71.0,0.0,2.006475,1.4285714,1.4285714
2020-06-15,26023,0.0,0.0,2.242046,0.7092199,0.7092199
2020-06-16,26023,2.0,0.0,2.338724,0.0,0.0
2020-06-17,26023,1.0,0.0,2.375499,0.0,0.0
2020-06-18,26023,1.0,0.0,2.296847,0.0,0.0
2020-06-19,26023,8.0,0.0,2.208081,0.0,0.0
2020-06-20,26023,3.0,0.0,2.69208,0.0,0.0
2020-06-21,26023,0.0,0.0,3.182523,0.0,0.0
2020-06-22,26023,0.0,0.0,3.629961,,
2020-06-23,26023,0.0,0.0,4.070084,,
2020-06-24,26023,4.0,0.0,4.382514,,
2020-06-25,26023,0.0,0.0,4.63047,,
2020-06-26,26023,0.0,0.0,4.957271,,
2020-06-27,26023,1.0,0.0,5.732593,,
2020-06-28,26023,2.0,0.0,5.901928,,
2020-06-29,26023,0.0,0.0,6.006626,,
2020-06-30,26023,0.0,0.0,6.007424,,
2020-07-01,26023,0.0,0.0,5.950413,,
2020-07-02,26023,0.0,0.0,6.207535,,
2020-07-03,26023,3.0,0.0,6.462085,,
2020-07-04,26023,0.0,0.0,6.611149,,
2020-07-05,26023,0.0,0.0,6.323502,,
2020-07-06,26023,0.0,0.0,6.081758,,
2020-07-07,26023,0.0,0.0,5.698061,,
2020-07-08,26023,5.0,0.0,5.67126,,
2020-07-09,26023,1.0,0.0,5.790409,,
2020-07-10,26023,0.0,0.0,5.456323,,
2020-07-11,26023,1.0,0.0,5.183971,,
2020-07-12,26023,2.0,0.0,4.963206,,
2020-07-13,26023,0.0,0.0,4.813861,,
2020-07-14,26023,9.0,0.0,4.758978,,
2020-07-15,26023,8.0,0.0,5.092634,1.1218616,1.1218616
2020-07-16,26023,3.0,0.0,4.945464,0.313796,0.313796
2020-07-17,26023,2.0,0.0,5.085763,0.3000603,0.3000603
2020-07-18,26023,2.0,0.0,5.20405,0.2487664,0.2487664
2020-07-19,26023,0.0,0.0,5.263627,,
2020-07-20,26023,2.0,0.0,5.299321,,
2020-07-21,26023,1.0,0.0,5.157564,,
2020-07-22,26023,7.0,0.0,4.894765,,
2020-07-23,26023,1.0,0.0,4.185038,,
2020-07-24,26023,0.0,0.0,3.593105,,
2020-07-25,26023,2.0,0.0,2.900098,,
2020-07-26,26023,1.0,0.0,2.293582,,
2020-07-27,26023,0.0,0.0,1.831397,,
2020-07-28,26023,1.0,0.0,1.55148,,
2020-07-29,26023,2.0,0.0,1.362443,,
2020-07-30,26023,3.0,0.0,1.38799,,
2020-07-31,26023,6.0,0.0,1.685139,,
2020-08-01,26023,8.0,0.0,2.038156,,
2020-08-02,26023,0.0,0.0,2.387158,,
2020-08-03,26023,3.0,0.0,2.650919,,
2020-08-04,26023,10.0,0.0,2.960348,,
2020-08-05,26023,8.0,0.0,3.182626,,
2020-08-06,26023,4.0,0.0,3.624431,,
2020-08-07,26023,3.0,0.0,3.755072,,
2020-08-08,26023,9.0,0.0,3.63,,
2020-08-09,26023,1.0,0.0,3.789193,,
2020-08-10,26023,0.0,0.0,3.799642,,
2020-08-11,26023,1.0,0.0,4.248907,,
2020-08-12,26023,1.0,0.0,4.609364,,
2020-08-13,26023,2.0,0.0,4.864243,,
2020-08-14,26023,9.0,0.0,5.052754,,
2020-08-15,26023,1.0,0.0,5.699712,,
2020-08-16,26023,3.0,0.0,6.232045,,
2020-08-17,26023,1.0,0.0,6.665681,,
2020-08-18,26023,4.0,0.0,7.013992,,
2020-08-19,26023,1.0,0.0,6.934418,,
2020-08-20,26023,7.0,1.0,6.666306,,
2020-08-21,26023,0.0,0.0,6.447241,,
2020-08-22,26023,4.0,0.0,6.140825,,
2020-08-23,26023,2.0,0.0,5.732209,,
2020-08-24,26023,5.0,0.0,5.336455,,
2020-08-25,26023,2.0,0.0,4.785454,,
2020-08-26,26023,17.0,0.0,4.22258,,
2020-08-27,26023,9.0,0.0,3.654711,,
2020-08-28,26023,28.0,0.0,3.128271,,
2020-08-29,26023,0.0,0.0,2.719105,,
2020-08-30,26023,10.0,0.0,2.244478,,
2020-08-31,26023,11.0,0.0,1.896371,,
2020-09-01,26023,8.0,0.0,2.15176,,
2020-09-02,26023,7.0,0.0,2.56027,,
2020-09-03,26023,3.0,1.0,3.052084,,
2020-09-04,26023,4.0,0.0,3.577519,,
2020-09-05,26023,-1.0,0.0,4.310522,,
2020-09-06,26023,0.0,0.0,5.009048,,
2020-09-07,26023,11.0,0.0,5.613058,,
2020-09-08,26023,7.0,0.0,6.006247,,
2020-09-09,26023,0.0,0.0,5.516905,,
2020-09-10,26023,4.0,0.0,5.044912,,
2020-09-11,26023,6.0,0.0,4.28025,,
2020-09-12,26023,13.0,0.0,4.124591,,
2020-09-13,26023,0.0,0.0,3.765291,,
2020-09-14,26023,3.0,0.0,3.434634,,
2020-09-15,26023,6.0,0.0,3.140285,,
2020-09-16,26023,1.0,0.0,3.061539,,
2020-09-17,26023,10.0,0.0,3.100629,,
2020-09-18,26023,-1.0,0.0,3.321953,,
2020-09-19,26023,4.0,0.0,3.568522,,
2020-09-20,26023,0.0,0.0,3.473296,,
2020-09-21,26023,8.0,0.0,3.472027,,
2020-09-22,26023,11.0,1.0,3.657571,,
2020-09-23,26023,7.0,0.0,3.946342,,
2020-09-24,26023,4.0,0.0,4.076722,,
2020-09-25,26023,12.0,0.0,4.103584,,
2020-09-26,26023,9.0,0.0,3.984719,,
2020-09-27,26023,0.0,0.0,3.892683,,
2020-09-28,26023,6.0,0.0,3.773352,,
2020-09-29,26023,10.0,0.0,3.719427,,
2020-09-30,26023,5.0,0.0,3.54735,,
2020-10-01,26023,5.0,1.0,3.270794,,
2020-10-02,26023,5.0,0.0,2.906505,,
2020-10-03,26023,7.0,0.0,3.084097,,
2020-10-04,26023,0.0,0.0,3.334393,,
2020-10-05,26023,7.0,0.0,3.574014,,
2020-10-06,26023,6.0,1.0,4.18747,,
2020-10-07,26023,7.0,0.0,4.279986,,
2020-10-08,26023,9.0,2.0,4.339756,,
