time_value,geo_value,cases,deaths,doctor_visits,wili,wcli
2020-02-01,26115,,,0.0,,
2020-02-02,26115,,,0.0,,
2020-02-03,26115,,,0.0,,
2020-02-04,26115,,,0.0,,
2020-02-05,26115,,,0.0,,
2020-02-06,26115,,,0.0,,
2020-02-07,26115,,,0.0,,
2020-02-08,26115,,,0.0,,
2020-02-09,26115,,,0.0,,
2020-02-10,26115,,,0.0,,
2020-02-11,26115,,,0.0,,
2020-02-12,26115,,,0.0,,
2020-02-13,26115,,,0.0,,
2020-02-14,26115,,,0.0,,
2020-02-15,26115,,,0.0,,
2020-02-16,26115,,,0.0,,
2020-02-17,26115,,,0.0,,
2020-02-18,26115,,,0.0,,
2020-02-19,26115,,,0.0,,
2020-02-20,26115,0.0,0.0,0.0,,
2020-02-21,26115,0.0,0.0,0.0,,
2020-02-22,26115,0.0,0.0,0.0,,
2020-02-23,26115,0.0,0.0,0.0,,
2020-02-24,26115,0.0,0.0,0.0,,
2020-02-25,26115,0.0,0.0,0.0,,
2020-02-26,26115,0.0,0.0,0.0,,
2020-02-27,26115,0.0,0.0,0.0,,
2020-02-28,26115,0.0,0.0,0.0,,
2020-02-29,26115,0.0,0.0,0.0,,
2020-03-01,26115,0.0,0.0,0.0,,
2020-03-02,26115,0.0,0.0,0.0,,
2020-03-03,26115,0.0,0.0,0.0,,
2020-03-04,26115,0.0,0.0,0.0,,
2020-03-05,26115,0.0,0.0,0.0,,
2020-03-06,26115,0.0,0.0,0.006746,,
2020-03-07,26115,0.0,0.0,0.0,,
2020-03-08,26115,0.0,0.0,0.0,,
2020-03-09,26115,0.0,0.0,0.0,,
2020-03-10,26115,0.0,0.0,0.0,,
2020-03-11,26115,0.0,0.0,0.0,,
2020-03-12,26115,0.0,0.0,0.0,,
2020-03-13,26115,0.0,0.0,0.0,,
2020-03-14,26115,1.0,0.0,0.0,,
2020-03-15,26115,0.0,0.0,0.0,,
2020-03-16,26115,0.0,0.0,0.0,,
2020-03-17,26115,0.0,0.0,0.0,,
2020-03-18,26115,0.0,0.0,0.0,,
2020-03-19,26115,1.0,0.0,0.0,,
2020-03-20,26115,1.0,0.0,0.0,,
2020-03-21,26115,0.0,0.0,0.0,,
2020-03-22,26115,3.0,0.0,0.0,,
2020-03-23,26115,1.0,0.0,0.0,,
2020-03-24,26115,5.0,0.0,0.066092,,
2020-03-25,26115,6.0,0.0,0.199039,,
2020-03-26,26115,3.0,0.0,0.465219,,
2020-03-27,26115,7.0,0.0,0.97667,,
2020-03-28,26115,6.0,0.0,1.406652,,
2020-03-29,26115,4.0,0.0,1.822359,,
2020-03-30,26115,7.0,0.0,2.233088,,
2020-03-31,26115,4.0,0.0,2.657668,,
2020-04-01,26115,9.0,0.0,2.84219,,
2020-04-02,26115,21.0,0.0,2.987866,,
2020-04-03,26115,16.0,0.0,3.254451,,
2020-04-04,26115,6.0,0.0,3.537899,,
2020-04-05,26115,7.0,0.0,3.8812,,
2020-04-06,26115,9.0,0.0,4.106967,,
2020-04-07,26115,12.0,0.0,4.224122,0.5968846,0.5968846
2020-04-08,26115,23.0,0.0,4.410596,0.4468232,0.4468232
2020-04-09,26115,13.0,1.0,4.742273,0.4766209,0.4766209
2020-04-10,26115,9.0,3.0,5.243312,0.5744835,0.7728293
2020-04-11,26115,9.0,1.0,5.945644,0.686773,0.8079336
2020-04-12,26115,0.0,1.0,6.474141,0.6806265,0.8009312
2020-04-13,26115,7.0,0.0,6.84045,0.6562653,0.7199115
2020-04-14,26115,6.0,2.0,7.091898,0.7977489,0.8687841
2020-04-15,26115,15.0,1.0,7.108392,0.7609194,0.8432008
2020-04-16,26115,6.0,1.0,6.971635,0.9218125,1.0191924
2020-04-17,26115,6.0,0.0,7.044496,0.9253754,0.8321461
2020-04-18,26115,1.0,0.0,6.908661,1.4176711,1.4629718
2020-04-19,26115,9.0,0.0,6.583868,1.5909525,1.6748147
2020-04-20,26115,3.0,0.0,6.233994,1.4574454,1.6110516
2020-04-21,26115,5.0,0.0,5.842426,1.3155956,1.4726257
